,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0109+224,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,1.87756,73.36,22.3,291.33,11.87,0.0,79.78181506755465,23.84465287627492
31,3C371,21,1.0,4.0,0.0,1.0,3.0,KOKEE12M,WETTZ13S,2.99019,346.2,38.47,9.85,30.40,63.0,-16.808035812313538,68.43006394568008
32,1726+455,21,1.0,4.0,0.0,1.0,32.0,KOKEE12M,WETTZ13S,8.07352,314.52,48.34,24.11,9.45,92.0,-42.654716252409095,41.94595078026439
33,2229+695,21,1.0,4.0,0.0,2.0,3.0,KOKEE12M,WETTZ13S,5.38235,13.86,38.35,344.6,32.64,123.0,16.907739959828962,68.52612469024224
34,NGC6251,21,1.0,4.0,0.0,2.0,31.0,KOKEE12M,WETTZ13S,7.33956,352.97,26.04,7.97,44.00,151.0,-9.896853782754693,80.2559825518063
35,2229+695,21,1.0,4.0,0.0,3.0,11.0,KOKEE12M,WETTZ13S,5.38235,13.77,38.42,344.7,32.59,191.0,16.78382712178938,68.48628487842163
36,0133+476,21,1.0,4.0,0.0,3.0,41.0,KOKEE12M,WETTZ13S,2.12461,45.72,23.14,307.5,32.57,221.0,59.250375918047936,57.779655750667075
37,0133+476,21,1.0,4.0,0.0,3.0,58.0,KOKEE12M,WETTZ13S,2.12461,45.72,23.19,307.53,32.54,238.0,59.228256329507325,57.75808521729205
38,1039+811,21,1.0,4.0,0.0,4.0,30.0,KOKEE12M,WETTZ13S,3.1052,354.38,14.62,11.21,55.30,270.0,-8.528347866967856,86.66730319726247
39,1726+455,21,1.0,4.0,0.0,5.0,0.0,KOKEE12M,WETTZ13S,8.07352,314.22,47.76,24.68,9.68,300.0,-43.35935822508294,42.194591739424425
40,1851+488,21,1.0,4.0,0.0,5.0,28.0,KOKEE12M,WETTZ13S,7.33956,332.08,57.88,9.79,8.93,328.0,-22.406363946467412,42.282560506004266
41,0109+224,21,1.0,4.0,0.0,6.0,10.0,KOKEE12M,WETTZ13S,1.87756,73.77,23.68,292.42,10.93,370.0,79.13752089689622,23.03651581230004
42,0059+581,21,1.0,4.0,0.0,7.0,9.0,KOKEE12M,WETTZ13S,1.36839,34.18,29.09,321.6,34.83,429.0,44.18354054485189,65.0629471675371
43,NGC6251,21,1.0,4.0,0.0,7.0,39.0,KOKEE12M,WETTZ13S,7.33956,352.88,25.89,8.14,44.12,459.0,-10.035693704803615,80.34270146977764
44,0016+731,21,1.0,4.0,0.0,8.0,20.0,KOKEE12M,WETTZ13S,3.84453,16.2,29.75,340.02,40.66,500.0,21.79977727646461,75.03532555195179
45,1746+470,21,1.0,4.0,0.0,8.0,51.0,KOKEE12M,WETTZ13S,5.7668,317.86,49.81,21.5,10.02,531.0,-38.96791256457977,43.06616407666184
46,0016+731,21,1.0,4.0,0.0,9.0,22.0,KOKEE12M,WETTZ13S,3.84453,16.17,29.82,340.08,40.60,562.0,21.745274813242705,74.99427023982537
47,2229+695,21,1.0,4.0,0.0,9.0,49.0,KOKEE12M,WETTZ13S,5.38235,13.2,38.78,345.29,32.31,589.0,16.021119404692104,68.30639114824281
48,0059+581,21,1.0,4.0,0.0,10.0,17.0,KOKEE12M,WETTZ13S,1.36839,34.14,29.5,321.92,34.51,617.0,43.9612534579787,64.83295765109807
49,0202+319,21,1.0,4.0,0.0,10.0,46.0,KOKEE12M,WETTZ13S,2.52297,61.04,15.87,291.07,25.16,646.0,75.74477419068354,41.91691305765219
50,2309+454,21,1.0,4.0,0.0,11.0,15.0,KOKEE12M,WETTZ13S,8.07352,44.48,49.09,327.39,13.99,675.0,41.295895866839686,42.05236142468988
51,0016+731,21,1.0,4.0,0.0,11.0,49.0,KOKEE12M,WETTZ13S,3.84453,16.09,29.98,340.22,40.47,709.0,21.605819928519495,74.90418333230129
52,0718+793,21,1.0,4.0,0.0,12.0,17.0,KOKEE12M,WETTZ13S,7.33956,2.82,11.61,357.24,59.88,737.0,4.3372640899986825,88.0518546946455
53,2353+816,21,1.0,4.0,0.0,12.0,48.0,KOKEE12M,WETTZ13S,6.2104,7.06,26.9,350.31,44.64,768.0,9.86486820751154,79.65323175558619
54,2229+695,21,1.0,4.0,0.0,13.0,25.0,KOKEE12M,WETTZ13S,5.38235,12.88,38.96,345.61,32.16,805.0,15.599824192637058,68.22183158447909
55,1849+670,21,1.0,4.0,0.0,13.0,54.0,KOKEE12M,WETTZ13S,2.24264,347.0,42.26,7.71,27.05,834.0,-14.983780288283853,64.9018828242759
56,2309+454,21,1.0,4.0,0.0,14.0,25.0,KOKEE12M,WETTZ13S,8.07352,44.17,49.6,327.88,13.71,865.0,40.64429056620924,41.839249924175554
57,3C418,21,1.0,4.0,0.0,15.0,0.0,KOKEE12M,WETTZ13S,1.52331,2.4,60.69,354.08,10.85,900.0,1.8449625108569554,44.01947196321248
58,1842+681,21,1.0,4.0,0.0,15.0,28.0,KOKEE12M,WETTZ13S,7.33956,346.9,40.94,8.29,28.27,928.0,-15.409038062345324,66.21639610790123
59,2356+385,21,1.0,4.0,0.0,16.0,12.0,KOKEE12M,WETTZ13S,8.07352,56.71,42.92,316.73,12.51,972.0,55.09226434699972,36.175090810965486
60,1806+456,21,1.0,4.0,0.0,17.0,16.0,KOKEE12M,WETTZ13S,6.72793,317.52,52.3,19.87,8.11,1036.0,-37.168584596157245,40.59082923806426
61,1803+784,21,1.0,4.0,0.0,17.0,48.0,KOKEE12M,WETTZ13S,1.46791,351.61,30.9,7.68,39.00,1068.0,-11.268050780377926,76.39935621018343
62,1803+784,21,1.0,4.0,0.0,18.0,5.0,KOKEE12M,WETTZ13S,1.4951,351.6,30.89,7.7,39.01,1085.0,-11.282563046064945,76.40536738745176
63,0059+581,21,1.0,4.0,0.0,18.0,35.0,KOKEE12M,WETTZ13S,1.36839,34.0,30.58,322.76,33.68,1115.0,43.32781496767826,64.23612732202186
64,0016+731,21,1.0,4.0,0.0,19.0,3.0,KOKEE12M,WETTZ13S,3.84453,15.83,30.44,340.65,40.07,1143.0,21.166517255558244,74.65167100835937
65,1806+456,21,1.0,4.0,0.0,19.0,34.0,KOKEE12M,WETTZ13S,6.72793,317.23,51.94,20.25,8.24,1174.0,-37.676644569509065,40.72983254681082
66,1803+784,21,1.0,4.0,0.0,20.0,6.0,KOKEE12M,WETTZ13S,1.4951,351.51,30.82,7.82,39.05,1206.0,-11.41089198335115,76.44332524108202
67,1803+784,21,1.0,4.0,0.0,20.0,23.0,KOKEE12M,WETTZ13S,1.4951,351.5,30.81,7.83,39.06,1223.0,-11.425423062062348,76.44929079713414
