,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,2309+454,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,8.07352,45.48,47.24,325.65,15.00,0.0,43.567218296456595,42.843290375727015
31,0059+581,21,1.0,4.0,0.0,0.0,32.0,KOKEE12M,WETTZ13S,1.36839,34.25,28.23,320.94,35.51,32.0,44.62763440467907,65.54446009877535
32,1726+455,21,1.0,4.0,0.0,1.0,5.0,KOKEE12M,WETTZ13S,8.07352,314.56,48.41,24.03,9.42,65.0,-42.566858351334474,41.91804809129503
33,1039+811,21,1.0,4.0,0.0,1.0,35.0,KOKEE12M,WETTZ13S,3.1052,354.28,14.69,11.33,55.21,95.0,-8.676825181422183,86.624606340589
34,2309+454,21,1.0,4.0,0.0,2.0,6.0,KOKEE12M,WETTZ13S,8.07352,45.31,47.59,325.97,14.81,126.0,43.15213582788404,42.687693126060005
35,1746+470,21,1.0,4.0,0.0,2.0,45.0,KOKEE12M,WETTZ13S,5.7668,318.56,50.75,20.5,9.67,165.0,-37.68720946521752,42.687634138414964
36,3C371,21,1.0,4.0,0.0,3.0,14.0,KOKEE12M,WETTZ13S,2.99019,346.02,38.35,10.05,30.46,194.0,-17.05122355203108,68.49056293381216
37,2309+454,21,1.0,4.0,0.0,3.0,45.0,KOKEE12M,WETTZ13S,8.07352,45.17,47.86,326.23,14.66,225.0,42.82514478009071,42.571766300758995
38,2309+454,21,1.0,4.0,0.0,4.0,7.0,KOKEE12M,WETTZ13S,8.07352,45.13,47.92,326.28,14.63,247.0,42.74586172247208,42.55232594166832
39,0202+319,21,1.0,4.0,0.0,4.0,41.0,KOKEE12M,WETTZ13S,2.52297,60.65,14.63,290.09,26.10,281.0,75.90426091377725,42.682626019924875
40,0718+793,21,1.0,4.0,0.0,5.0,13.0,KOKEE12M,WETTZ13S,7.33956,2.49,11.54,357.9,59.93,313.0,3.8310111912247047,88.09741678374624
41,1039+811,21,1.0,4.0,0.0,5.0,45.0,KOKEE12M,WETTZ13S,3.1052,354.42,14.59,11.15,55.34,345.0,-8.468995999438825,86.68506214827234
42,1803+784,21,1.0,4.0,0.0,6.0,12.0,KOKEE12M,WETTZ13S,1.4417,352.12,31.28,7.0,38.76,372.0,-10.54531101322764,76.19130743377845
43,1842+681,21,1.0,4.0,0.0,6.0,39.0,KOKEE12M,WETTZ13S,7.33956,347.81,41.39,7.38,28.07,399.0,-14.257212611227182,65.99798498936316
44,2356+385,21,1.0,4.0,0.0,7.0,23.0,KOKEE12M,WETTZ13S,8.07352,56.89,41.21,315.3,13.51,443.0,56.712961998008346,36.984821094505634
45,1842+681,21,1.0,4.0,0.0,8.0,24.0,KOKEE12M,WETTZ13S,7.33956,347.63,41.3,7.56,28.11,504.0,-14.484486837197096,66.04408987337317
46,2229+695,21,1.0,4.0,0.0,9.0,5.0,KOKEE12M,WETTZ13S,5.38235,13.26,38.74,345.22,32.34,545.0,16.10166351240465,68.32786416326735
47,1746+470,21,1.0,4.0,0.0,9.0,36.0,KOKEE12M,WETTZ13S,5.7668,317.78,49.69,21.62,10.07,576.0,-39.124681155584334,43.11825542854036
48,1842+681,21,1.0,4.0,0.0,10.0,5.0,KOKEE12M,WETTZ13S,7.33956,347.45,41.22,7.74,28.15,605.0,-14.709906097123136,66.0791519084315
49,3C418,21,1.0,4.0,0.0,10.0,45.0,KOKEE12M,WETTZ13S,1.52331,3.75,60.64,353.41,10.93,645.0,2.8860168775996073,44.03210867474394
50,1849+670,21,1.0,4.0,0.0,11.0,13.0,KOKEE12M,WETTZ13S,2.24264,347.3,42.4,7.42,26.99,673.0,-14.611194334861391,64.83498245476683
51,NGC6251,21,1.0,4.0,0.0,11.0,40.0,KOKEE12M,WETTZ13S,7.33956,352.81,25.77,8.27,44.21,700.0,-10.14412245933152,80.4118627520984
