,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0718+793,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,7.33956,2.24,11.49,358.38,59.96,0.0,3.447191245632865,88.12896053500793
31,0109+224,21,1.0,4.0,0.0,0.0,36.0,KOKEE12M,WETTZ13S,1.87756,73.4,22.44,291.43,11.78,36.0,79.71823527189586,23.76503809267421
32,1039+811,21,1.0,4.0,0.0,1.0,38.0,KOKEE12M,WETTZ13S,3.1052,354.28,14.69,11.33,55.21,98.0,-8.676825181422183,86.624606340589
33,3C371,21,1.0,4.0,0.0,2.0,5.0,KOKEE12M,WETTZ13S,2.99019,346.12,38.42,9.94,30.43,125.0,-16.915280337512222,68.45393604757734
34,0718+793,21,1.0,4.0,0.0,2.0,33.0,KOKEE12M,WETTZ13S,7.33956,2.36,11.51,358.15,59.94,153.0,3.6315025013689177,88.1152894555277
35,0133+476,21,1.0,4.0,0.0,3.0,8.0,KOKEE12M,WETTZ13S,2.12461,45.7,23.05,307.43,32.64,188.0,59.26989142846694,57.839064433778525
36,1039+811,21,1.0,4.0,0.0,3.0,40.0,KOKEE12M,WETTZ13S,3.1052,354.35,14.64,11.24,55.27,220.0,-8.57294438703661,86.65492952417763
37,2229+695,21,1.0,4.0,0.0,4.0,9.0,KOKEE12M,WETTZ13S,5.38235,13.68,38.47,344.78,32.55,249.0,16.664679462173417,68.46511650396057
38,2309+454,21,1.0,4.0,0.0,4.0,38.0,KOKEE12M,WETTZ13S,8.07352,45.09,48.01,326.36,14.58,278.0,42.641780153271796,42.5080270388995
39,3C418,21,1.0,4.0,0.0,5.0,13.0,KOKEE12M,WETTZ13S,1.52331,5.5,60.54,352.54,11.04,313.0,4.242461139509812,44.05964353086481
