,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0059+581,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,1.36839,34.25,28.16,320.89,35.56,0.0,44.65687280192946,65.58740243680188
31,1039+811,21,1.0,4.0,0.0,0.0,31.0,KOKEE12M,WETTZ13S,3.1052,354.25,14.71,11.38,55.17,31.0,-8.721381824440607,86.61211936171577
32,0109+224,21,1.0,4.0,0.0,1.0,4.0,KOKEE12M,WETTZ13S,1.87756,73.43,22.54,291.51,11.71,64.0,79.6730765205584,23.70615862311816
33,0202+319,21,1.0,4.0,0.0,2.0,0.0,KOKEE12M,WETTZ13S,2.52297,60.47,14.09,289.65,26.51,120.0,75.9528391883317,43.02456316493267
34,1746+470,21,1.0,4.0,0.0,2.0,35.0,KOKEE12M,WETTZ13S,5.7668,318.58,50.78,20.48,9.66,155.0,-37.64815880470822,42.67341608041564
35,NGC6251,21,1.0,4.0,0.0,3.0,4.0,KOKEE12M,WETTZ13S,7.33956,352.96,26.02,7.99,44.01,184.0,-9.912550662194777,80.26793668128511
36,0718+793,21,1.0,4.0,0.0,3.0,43.0,KOKEE12M,WETTZ13S,7.33956,2.42,11.52,358.04,59.94,223.0,3.7236422058251617,88.10830534379136
37,2353+816,21,1.0,4.0,0.0,4.0,14.0,KOKEE12M,WETTZ13S,6.2104,7.25,26.65,350.06,44.88,254.0,10.151278969319408,79.79557243693357
38,0059+581,21,1.0,4.0,0.0,4.0,53.0,KOKEE12M,WETTZ13S,1.36839,34.21,28.8,321.37,35.06,293.0,44.34155177099727,65.22212282810875
39,1039+811,21,1.0,4.0,0.0,5.0,24.0,KOKEE12M,WETTZ13S,3.1052,354.41,14.6,11.17,55.33,324.0,-8.48373970570378,86.67964336306764
40,2309+454,21,1.0,4.0,0.0,5.0,55.0,KOKEE12M,WETTZ13S,8.07352,44.98,48.22,326.56,14.46,355.0,42.386500336498045,42.41610203021152
41,3C371,21,1.0,4.0,0.0,6.0,31.0,KOKEE12M,WETTZ13S,2.99019,345.75,38.17,10.36,30.56,391.0,-17.41688455487468,68.57914697647533
42,0109+224,21,1.0,4.0,0.0,7.0,5.0,KOKEE12M,WETTZ13S,1.87756,73.83,23.88,292.58,10.79,425.0,79.03993559011329,22.918352497218972
43,2356+385,21,1.0,4.0,0.0,8.0,2.0,KOKEE12M,WETTZ13S,8.07352,56.88,41.33,315.4,13.44,482.0,56.60237352651711,36.926783854393996
44,1851+488,21,1.0,4.0,0.0,9.0,5.0,KOKEE12M,WETTZ13S,7.33956,331.25,57.48,10.39,9.03,545.0,-23.271899768800175,42.41907192404731
45,0202+319,21,1.0,4.0,0.0,9.0,46.0,KOKEE12M,WETTZ13S,2.52297,60.97,15.66,290.91,25.32,586.0,75.7718692360957,42.0529122754912
46,2353+816,21,1.0,4.0,0.0,10.0,17.0,KOKEE12M,WETTZ13S,6.2104,7.12,26.83,350.23,44.71,617.0,9.954434159025839,79.69216234213715
47,0718+793,21,1.0,4.0,0.0,10.0,54.0,KOKEE12M,WETTZ13S,7.33956,2.76,11.6,357.37,59.89,654.0,4.245206197451996,88.05950458823177
48,1726+455,21,1.0,4.0,0.0,11.0,29.0,KOKEE12M,WETTZ13S,7.33956,313.71,46.68,25.74,10.13,689.0,-44.63325312234272,42.66736947196233
49,1851+488,21,1.0,4.0,0.0,11.0,58.0,KOKEE12M,WETTZ13S,7.33956,330.61,57.15,10.86,9.12,718.0,-23.958369107370444,42.53661243404683
50,NGC6251,21,1.0,4.0,0.0,12.0,33.0,KOKEE12M,WETTZ13S,7.33956,352.8,25.75,8.3,44.23,753.0,-10.159868051997758,80.42363682120047
51,0059+581,21,1.0,4.0,0.0,13.0,15.0,KOKEE12M,WETTZ13S,1.36839,34.09,29.89,322.22,34.21,795.0,43.73456257237941,64.61997010236773
52,0202+319,21,1.0,4.0,0.0,13.0,44.0,KOKEE12M,WETTZ13S,2.52297,61.22,16.47,291.55,24.71,824.0,75.64603964371616,41.55238283737129
53,3C371,21,1.0,4.0,0.0,14.0,17.0,KOKEE12M,WETTZ13S,2.99019,345.12,37.71,11.09,30.79,857.0,-18.28396717319865,68.81285720355469
54,2309+454,21,1.0,4.0,0.0,14.0,48.0,KOKEE12M,WETTZ13S,8.07352,44.13,49.66,327.94,13.68,888.0,40.56507416175866,41.816075715972175
55,1746+470,21,1.0,4.0,0.0,15.0,27.0,KOKEE12M,WETTZ13S,5.7668,317.17,48.77,22.57,10.43,927.0,-40.32554264054693,43.50191279705386
56,3C371,21,1.0,4.0,0.0,15.0,56.0,KOKEE12M,WETTZ13S,2.99019,344.99,37.61,11.25,30.85,956.0,-18.46490686365634,68.86389225705123
57,1726+455,21,1.0,4.0,0.0,16.0,25.0,KOKEE12M,WETTZ13S,8.07352,313.35,45.85,26.54,10.49,985.0,-45.58546808644511,43.032741148978594
58,1726+455,21,1.0,4.0,0.0,16.0,43.0,KOKEE12M,WETTZ13S,8.07352,313.33,45.8,26.59,10.51,1003.0,-45.641461711201366,43.05547974456312
59,1726+455,21,1.0,4.0,0.0,17.0,1.0,KOKEE12M,WETTZ13S,8.07352,313.31,45.75,26.64,10.53,1021.0,-45.69744199054817,43.078151711437194
60,3C371,21,1.0,4.0,0.0,17.0,31.0,KOKEE12M,WETTZ13S,2.99019,344.87,37.52,11.4,30.90,1051.0,-18.63159059538801,68.90826959369214
61,2229+695,21,1.0,4.0,0.0,18.0,0.0,KOKEE12M,WETTZ13S,5.38235,12.47,39.2,346.02,31.97,1080.0,15.059926901805518,68.09966359941457
62,0059+581,21,1.0,4.0,0.0,18.0,28.0,KOKEE12M,WETTZ13S,1.36839,34.0,30.57,322.75,33.69,1108.0,43.33228297694097,64.24275141816172
63,2229+695,21,1.0,4.0,0.0,18.0,56.0,KOKEE12M,WETTZ13S,5.38235,12.38,39.24,346.11,31.94,1136.0,14.944420083311638,68.08443088883728
