,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,2309+454,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,8.07352,45.48,47.24,325.65,15.00,0.0,43.567218296456595,42.843290375727015
31,1746+470,21,1.0,4.0,0.0,0.0,39.0,KOKEE12M,WETTZ13S,5.7668,318.81,51.07,20.16,9.55,39.0,-37.24366261967725,42.55807802345998
32,0133+476,21,1.0,4.0,0.0,1.0,13.0,KOKEE12M,WETTZ13S,2.12461,45.65,22.73,307.19,32.89,73.0,59.35920346482577,58.02743713655134
33,1746+470,21,1.0,4.0,0.0,1.0,47.0,KOKEE12M,WETTZ13S,5.7668,318.67,50.9,20.34,9.61,107.0,-37.484559992847025,42.62274923304927
34,NGC6251,21,1.0,4.0,0.0,2.0,16.0,KOKEE12M,WETTZ13S,7.33956,352.98,26.04,7.97,43.99,136.0,-9.882846320688584,80.25770865626998
35,2309+454,21,1.0,4.0,0.0,2.0,59.0,KOKEE12M,WETTZ13S,8.07352,45.23,47.73,326.11,14.73,179.0,42.97708986374082,42.633425383731065
36,3C371,21,1.0,4.0,0.0,3.0,35.0,KOKEE12M,WETTZ13S,2.99019,345.99,38.33,10.09,30.47,215.0,-17.091800695868184,68.50053398148556
37,2309+454,21,1.0,4.0,0.0,4.0,6.0,KOKEE12M,WETTZ13S,8.07352,45.14,47.92,326.28,14.63,246.0,42.75328785329831,42.544864733310625
38,2309+454,21,1.0,4.0,0.0,4.0,28.0,KOKEE12M,WETTZ13S,8.07352,45.1,47.98,326.34,14.60,268.0,42.67400257703563,42.5253015882367
39,1746+470,21,1.0,4.0,0.0,5.0,7.0,KOKEE12M,WETTZ13S,5.7668,318.28,50.39,20.89,9.80,307.0,-38.18604409545749,42.828967234322235
40,0718+793,21,1.0,4.0,0.0,5.0,38.0,KOKEE12M,WETTZ13S,7.33956,2.51,11.54,357.86,59.93,338.0,3.861762756909217,88.09607414139253
41,0202+319,21,1.0,4.0,0.0,6.0,14.0,KOKEE12M,WETTZ13S,2.52297,60.75,14.95,290.34,25.86,374.0,75.86668525758085,42.48738520097885
42,1746+470,21,1.0,4.0,0.0,6.0,49.0,KOKEE12M,WETTZ13S,5.7668,318.09,50.12,21.17,9.90,409.0,-38.54568314784207,42.944784780587774
43,1851+488,21,1.0,4.0,0.0,7.0,17.0,KOKEE12M,WETTZ13S,7.33956,331.66,57.68,10.09,8.98,437.0,-22.841873434928004,42.35110472233654
44,0059+581,21,1.0,4.0,0.0,7.0,56.0,KOKEE12M,WETTZ13S,1.36839,34.17,29.2,321.68,34.75,476.0,44.12492067021256,65.00103303045474
45,1842+681,21,1.0,4.0,0.0,8.0,26.0,KOKEE12M,WETTZ13S,7.33956,347.62,41.3,7.57,28.11,506.0,-14.496013484724957,66.04156084761928
46,0202+319,21,1.0,4.0,0.0,9.0,11.0,KOKEE12M,WETTZ13S,2.52297,60.94,15.55,290.82,25.41,551.0,75.79046916027808,42.11515733196621
47,1803+784,21,1.0,4.0,0.0,9.0,44.0,KOKEE12M,WETTZ13S,1.4417,351.97,31.16,7.21,38.83,584.0,-10.758391177504514,76.26018288751446
48,1803+784,21,1.0,4.0,0.0,10.0,1.0,KOKEE12M,WETTZ13S,1.4417,351.95,31.15,7.23,38.83,601.0,-10.786148372758053,76.26446937116627
49,3C418,21,1.0,4.0,0.0,10.0,29.0,KOKEE12M,WETTZ13S,1.52331,3.83,60.64,353.37,10.93,629.0,2.947494466241898,44.0280361148862
50,2356+385,21,1.0,4.0,0.0,11.0,0.0,KOKEE12M,WETTZ13S,8.07352,56.82,41.91,315.88,13.10,660.0,56.05722022557926,36.65487657538667
51,0718+793,21,1.0,4.0,0.0,12.0,0.0,KOKEE12M,WETTZ13S,7.33956,2.81,11.61,357.26,59.88,720.0,4.321896076247303,88.05261034892422
52,NGC6251,21,1.0,4.0,0.0,12.0,31.0,KOKEE12M,WETTZ13S,7.33956,352.8,25.75,8.3,44.23,751.0,-10.159868051997758,80.42363682120047
53,1746+470,21,1.0,4.0,0.0,13.0,12.0,KOKEE12M,WETTZ13S,5.7668,317.4,49.13,22.2,10.29,792.0,-39.86193413969669,43.34952771472435
54,2229+695,21,1.0,4.0,0.0,13.0,43.0,KOKEE12M,WETTZ13S,5.38235,12.85,38.98,345.64,32.15,823.0,15.559707044161387,68.21072720819997
55,1842+681,21,1.0,4.0,0.0,14.0,12.0,KOKEE12M,WETTZ13S,7.33956,347.03,41.01,8.16,28.24,852.0,-15.242575828449132,66.18092586380655
56,3C371,21,1.0,4.0,0.0,14.0,51.0,KOKEE12M,WETTZ13S,2.99019,345.07,37.68,11.15,30.81,891.0,-18.35143442461958,68.82471677862164
57,1849+670,21,1.0,4.0,0.0,15.0,18.0,KOKEE12M,WETTZ13S,2.24264,346.85,42.19,7.86,27.08,918.0,-15.170452692011624,64.93439038466136
58,0059+581,21,1.0,4.0,0.0,15.0,48.0,KOKEE12M,WETTZ13S,1.36839,34.05,30.22,322.47,33.96,948.0,43.54407780154177,64.43538563385395
59,1851+488,21,1.0,4.0,0.0,16.0,20.0,KOKEE12M,WETTZ13S,7.33956,329.67,56.65,11.57,9.26,980.0,-24.985219886878756,42.70573148681931
60,1803+784,21,1.0,4.0,0.0,16.0,55.0,KOKEE12M,WETTZ13S,1.46791,351.65,30.93,7.63,38.98,1015.0,-11.211195364208134,76.38325017518648
61,0059+581,21,1.0,4.0,0.0,17.0,25.0,KOKEE12M,WETTZ13S,1.36839,34.02,30.43,322.64,33.80,1045.0,43.41715105332537,64.3201316672357
62,0109+224,21,1.0,4.0,0.0,17.0,55.0,KOKEE12M,WETTZ13S,1.87756,74.53,26.3,294.51,9.17,1075.0,77.76062534342125,21.52108958857295
63,2309+454,21,1.0,4.0,0.0,18.0,53.0,KOKEE12M,WETTZ13S,8.07352,43.7,50.32,328.58,13.32,1133.0,39.701508475039795,41.54525547374363
64,NGC6251,21,1.0,4.0,0.0,19.0,29.0,KOKEE12M,WETTZ13S,7.33956,352.69,25.54,8.51,44.40,1169.0,-10.33241655531502,80.54558716635199
65,2353+816,21,1.0,4.0,0.0,20.0,9.0,KOKEE12M,WETTZ13S,6.2104,6.89,27.11,350.53,44.44,1209.0,9.610520834274798,79.53345028490881
66,2356+385,21,1.0,4.0,0.0,20.0,50.0,KOKEE12M,WETTZ13S,8.07352,56.59,43.82,317.49,11.99,1250.0,54.20600233037502,35.75584867701693
67,0109+224,21,1.0,4.0,0.0,21.0,47.0,KOKEE12M,WETTZ13S,1.87756,74.78,27.17,295.2,8.59,1307.0,77.26057572527338,21.020196401747928
68,0016+731,21,1.0,4.0,0.0,22.0,47.0,KOKEE12M,WETTZ13S,3.84453,15.69,30.67,340.87,39.87,1367.0,20.934377195133873,74.5263474885697
69,0109+224,21,1.0,4.0,0.0,23.0,18.0,KOKEE12M,WETTZ13S,1.87756,74.87,27.51,295.47,8.37,1398.0,77.05671906616848,20.834788781230753
70,0718+793,21,1.0,4.0,0.0,24.0,19.0,KOKEE12M,WETTZ13S,8.07352,3.38,11.77,356.13,59.76,1459.0,5.194645983497882,87.9544234983351
71,1851+488,21,1.0,4.0,0.0,24.0,54.0,KOKEE12M,WETTZ13S,7.33956,327.94,55.62,12.97,9.56,1494.0,-26.976200959203368,43.0705159785121
72,DA426,21,1.0,4.0,0.0,25.0,29.0,KOKEE12M,WETTZ13S,6.72793,303.95,39.02,36.28,8.99,1529.0,-58.00319362979931,39.05004512667114
73,0016+731,21,1.0,4.0,0.0,26.0,10.0,KOKEE12M,WETTZ13S,3.84453,15.56,30.88,341.08,39.69,1570.0,20.71995310120699,74.41105765555061
74,0718+793,21,1.0,4.0,0.0,26.0,38.0,KOKEE12M,WETTZ13S,8.07352,3.49,11.8,355.92,59.74,1598.0,5.362910787937174,87.93468168252897
75,3C371,21,1.0,4.0,0.0,27.0,10.0,KOKEE12M,WETTZ13S,2.99019,344.14,36.92,12.29,31.22,1630.0,-19.6638042865966,69.21367884222956
76,1746+470,21,1.0,4.0,0.0,27.0,39.0,KOKEE12M,WETTZ13S,5.7668,316.05,46.83,24.53,11.23,1659.0,-42.734835838450984,44.33057140208709
77,3C418,21,1.0,4.0,0.0,28.0,9.0,KOKEE12M,WETTZ13S,1.52331,358.19,60.71,356.17,10.67,1689.0,-1.3907193843231,44.0087529953625
78,1851+488,21,1.0,4.0,0.0,28.0,38.0,KOKEE12M,WETTZ13S,7.33956,327.24,55.15,13.58,9.70,1718.0,-27.82915952707446,43.24868195847078
79,1039+811,21,1.0,4.0,0.0,29.0,15.0,KOKEE12M,WETTZ13S,3.1052,355.25,14.1,10.06,56.05,1755.0,-7.228202679178158,86.98868930436842
80,0202+319,21,1.0,4.0,0.0,29.0,48.0,KOKEE12M,WETTZ13S,2.52297,62.16,19.76,294.15,22.28,1788.0,74.89688259563734,39.55549412413327
81,0059+581,21,1.0,4.0,0.0,30.0,17.0,KOKEE12M,WETTZ13S,1.36839,33.73,32.1,323.97,32.54,1817.0,42.33508451253673,63.406833793955514
82,0016+731,21,1.0,4.0,0.0,30.0,45.0,KOKEE12M,WETTZ13S,3.84453,15.37,31.17,341.36,39.45,1845.0,20.41085291913132,74.25296976028484
83,2353+816,21,1.0,4.0,0.0,31.0,12.0,KOKEE12M,WETTZ13S,6.2104,6.62,27.41,350.88,44.15,1872.0,9.210739982190756,79.36345377992528
84,1849+670,21,1.0,4.0,0.0,31.0,50.0,KOKEE12M,WETTZ13S,2.24264,345.09,41.26,9.61,27.49,1910.0,-17.40778765486053,65.3773535188225
85,1746+470,21,1.0,4.0,0.0,32.0,19.0,KOKEE12M,WETTZ13S,5.7668,315.68,46.07,25.27,11.55,1939.0,-43.62472443261814,44.6727086692268
86,0718+793,21,1.0,4.0,0.0,32.0,49.0,KOKEE12M,WETTZ13S,8.07352,3.77,11.89,355.36,59.66,1969.0,5.790666944885839,87.87846780684475
87,0059+581,21,1.0,4.0,0.0,33.0,23.0,KOKEE12M,WETTZ13S,1.36839,33.64,32.5,324.3,32.24,2003.0,42.049440688791265,63.19373780533683
88,1849+670,21,1.0,4.0,0.0,33.0,53.0,KOKEE12M,WETTZ13S,2.24264,344.88,41.13,9.82,27.55,2033.0,-17.682372136664362,65.44294899440261
89,1806+456,21,1.0,4.0,0.0,34.0,22.0,KOKEE12M,WETTZ13S,6.72793,315.58,49.57,22.71,9.13,2062.0,-40.851573172015584,41.687133585173804
90,0718+793,21,1.0,4.0,0.0,34.0,56.0,KOKEE12M,WETTZ13S,8.07352,3.87,11.92,355.17,59.63,2096.0,5.943378798100354,87.85852834456789
91,NGC6251,21,1.0,4.0,0.0,35.0,29.0,KOKEE12M,WETTZ13S,7.33956,352.46,25.06,8.99,44.80,2129.0,-10.697944221492424,80.82289455876555
92,3C418,21,1.0,4.0,0.0,36.0,9.0,KOKEE12M,WETTZ13S,1.52331,355.65,60.61,357.44,10.60,2169.0,-3.3500681125689784,44.040419398416624
93,1039+811,21,1.0,4.0,0.0,36.0,39.0,KOKEE12M,WETTZ13S,3.1052,355.52,13.96,9.68,56.26,2199.0,-6.822363744235713,87.07493563915772
94,2229+695,21,1.0,4.0,0.0,37.0,7.0,KOKEE12M,WETTZ13S,5.38235,10.67,40.09,347.77,31.26,2227.0,12.748285147836489,67.66256530004372
95,1842+681,21,1.0,4.0,0.0,37.0,36.0,KOKEE12M,WETTZ13S,7.33956,344.76,39.68,10.54,28.86,2256.0,-18.20746242174789,66.83015999223971
96,DA426,21,1.0,4.0,0.0,38.0,18.0,KOKEE12M,WETTZ13S,6.72793,303.88,36.55,38.43,10.27,2298.0,-60.0242699959241,40.30422925115091
97,1803+784,21,1.0,4.0,0.0,38.0,57.0,KOKEE12M,WETTZ13S,1.58304,350.75,30.14,8.89,39.50,2337.0,-12.510931123668893,76.81999795735871
98,0059+581,21,1.0,4.0,0.0,39.0,27.0,KOKEE12M,WETTZ13S,1.36839,33.46,33.27,324.95,31.66,2367.0,41.48862669345942,62.7776573680937
