,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,1726+455,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,8.07352,314.66,48.59,23.85,9.34,0.0,-42.34300838057425,41.843430133763704
31,2309+454,21,1.0,4.0,0.0,0.0,34.0,KOKEE12M,WETTZ13S,8.07352,45.44,47.34,325.74,14.95,34.0,43.45505774497115,42.79270942029944
32,1849+670,21,1.0,4.0,0.0,1.0,10.0,KOKEE12M,WETTZ13S,2.24264,348.46,42.89,6.34,26.80,70.0,-13.191339531930131,64.6066030816243
33,1039+811,21,1.0,4.0,0.0,1.0,37.0,KOKEE12M,WETTZ13S,3.1052,354.28,14.69,11.33,55.21,97.0,-8.676825181422183,86.624606340589
34,2229+695,21,1.0,4.0,0.0,2.0,6.0,KOKEE12M,WETTZ13S,5.38235,13.86,38.36,344.6,32.64,126.0,16.905404992410435,68.5166611978506
35,NGC6251,21,1.0,4.0,0.0,2.0,34.0,KOKEE12M,WETTZ13S,7.33956,352.97,26.03,7.98,44.00,154.0,-9.897697598878073,80.26282526097039
36,1842+681,21,1.0,4.0,0.0,3.0,13.0,KOKEE12M,WETTZ13S,7.33956,348.18,41.56,7.03,28.00,193.0,-13.794495196611349,65.91557169826733
37,3C418,21,1.0,4.0,0.0,3.0,53.0,KOKEE12M,WETTZ13S,1.52331,5.92,60.51,352.33,11.07,233.0,4.569549593690748,44.06816706544065
38,2309+454,21,1.0,4.0,0.0,4.0,23.0,KOKEE12M,WETTZ13S,8.07352,45.11,47.97,326.33,14.60,263.0,42.6896908378934,42.52608808603101
39,NGC6251,21,1.0,4.0,0.0,4.0,59.0,KOKEE12M,WETTZ13S,7.33956,352.93,25.97,8.05,44.06,299.0,-9.958814394934503,80.29689716920936
40,0202+319,21,1.0,4.0,0.0,5.0,44.0,KOKEE12M,WETTZ13S,2.52297,60.72,14.85,290.26,25.94,344.0,75.87965857028826,42.546857095808534
41,3C371,21,1.0,4.0,0.0,6.0,17.0,KOKEE12M,WETTZ13S,2.99019,345.77,38.18,10.34,30.55,377.0,-17.39055834943219,68.57581177825304
42,0133+476,21,1.0,4.0,0.0,6.0,49.0,KOKEE12M,WETTZ13S,2.12461,45.79,23.66,307.89,32.17,409.0,59.088400192681306,57.48102728114055
43,1746+470,21,1.0,4.0,0.0,7.0,23.0,KOKEE12M,WETTZ13S,5.7668,318.03,50.04,21.26,9.94,443.0,-38.65508474465018,42.97605187233985
44,2353+816,21,1.0,4.0,0.0,7.0,53.0,KOKEE12M,WETTZ13S,6.2104,7.17,26.76,350.16,44.78,473.0,10.030161659517816,79.73262551063885
45,0109+224,21,1.0,4.0,0.0,8.0,35.0,KOKEE12M,WETTZ13S,1.87756,73.93,24.22,292.85,10.57,515.0,78.87066864432619,22.720118495567323
46,0202+319,21,1.0,4.0,0.0,9.0,31.0,KOKEE12M,WETTZ13S,2.52297,60.96,15.61,290.87,25.36,571.0,75.78303447457762,42.07641126576839
47,0202+319,21,1.0,4.0,0.0,9.0,48.0,KOKEE12M,WETTZ13S,2.52297,60.98,15.67,290.92,25.31,588.0,75.77549885506534,42.03762941012972
48,2353+816,21,1.0,4.0,0.0,10.0,19.0,KOKEE12M,WETTZ13S,6.2104,7.11,26.83,350.23,44.71,619.0,9.940525101272712,79.69389850485977
49,0133+476,21,1.0,4.0,0.0,10.0,59.0,KOKEE12M,WETTZ13S,2.07013,45.89,24.36,308.42,31.63,659.0,58.86739607483715,57.06640164874163
50,0059+581,21,1.0,4.0,0.0,11.0,27.0,KOKEE12M,WETTZ13S,1.36839,34.12,29.65,322.03,34.39,687.0,43.87338787806413,64.75202432081132
51,1851+488,21,1.0,4.0,0.0,11.0,59.0,KOKEE12M,WETTZ13S,7.33956,330.6,57.15,10.86,9.12,719.0,-23.965792781822078,42.532430261955106
52,1842+681,21,1.0,4.0,0.0,12.0,34.0,KOKEE12M,WETTZ13S,7.33956,347.19,41.09,7.99,28.20,754.0,-15.03940717367722,66.14276153495629
53,2353+816,21,1.0,4.0,0.0,13.0,14.0,KOKEE12M,WETTZ13S,6.2104,7.05,26.91,350.32,44.63,794.0,9.850093536001463,79.64789797744204
54,2356+385,21,1.0,4.0,0.0,13.0,55.0,KOKEE12M,WETTZ13S,8.07352,56.76,42.48,316.36,12.77,835.0,55.51583192004116,36.38392161733324
55,0109+224,21,1.0,4.0,0.0,14.0,52.0,KOKEE12M,WETTZ13S,1.87756,74.33,25.62,293.97,9.62,892.0,78.13522029196287,21.91868247672707
56,1746+470,21,1.0,4.0,0.0,15.0,57.0,KOKEE12M,WETTZ13S,5.7668,317.12,48.69,22.65,10.46,957.0,-40.427759820056295,43.53591670816884
57,0016+731,21,1.0,4.0,0.0,16.0,28.0,KOKEE12M,WETTZ13S,3.84453,15.92,30.27,340.5,40.21,988.0,21.320769195771586,74.74810272349853
58,1849+670,21,1.0,4.0,0.0,16.0,57.0,KOKEE12M,WETTZ13S,2.24264,346.67,42.1,8.03,27.12,1017.0,-15.396246134844095,64.97871658124859
59,1726+455,21,1.0,4.0,0.0,17.0,26.0,KOKEE12M,WETTZ13S,8.07352,313.28,45.68,26.71,10.57,1046.0,-45.77729659192593,43.10818261619315
60,1726+455,21,1.0,4.0,0.0,17.0,44.0,KOKEE12M,WETTZ13S,8.07352,313.26,45.63,26.75,10.59,1064.0,-45.83324529218647,43.13069270034532
61,1746+470,21,1.0,4.0,0.0,18.0,12.0,KOKEE12M,WETTZ13S,5.7668,316.9,48.34,23.01,10.61,1092.0,-40.87603677418212,43.68108541542445
62,1746+470,21,1.0,4.0,0.0,18.0,29.0,KOKEE12M,WETTZ13S,5.7668,316.88,48.29,23.06,10.62,1109.0,-40.93137388751506,43.709627637142326
63,1746+470,21,1.0,4.0,0.0,18.0,46.0,KOKEE12M,WETTZ13S,5.7668,316.85,48.25,23.1,10.64,1126.0,-40.986323681163356,43.72239992661526
64,1039+811,21,1.0,4.0,0.0,19.0,16.0,KOKEE12M,WETTZ13S,3.1052,354.9,14.3,10.54,55.76,1156.0,-7.7525974886341595,86.86615153592649
65,2229+695,21,1.0,4.0,0.0,19.0,44.0,KOKEE12M,WETTZ13S,5.38235,12.31,39.28,346.18,31.91,1184.0,14.852750717127137,68.06378979173782
66,2229+695,21,1.0,4.0,0.0,20.0,1.0,KOKEE12M,WETTZ13S,5.38235,12.29,39.3,346.2,31.89,1201.0,14.82475643333362,68.0495321455467
67,3C371,21,1.0,4.0,0.0,20.0,30.0,KOKEE12M,WETTZ13S,2.99019,344.64,37.34,11.67,30.99,1230.0,-18.95357513139394,68.99863323202507
68,1849+670,21,1.0,4.0,0.0,20.0,57.0,KOKEE12M,WETTZ13S,2.24264,346.23,41.88,8.46,27.21,1257.0,-15.94981694373843,65.08311239392047
69,3C371,21,1.0,4.0,0.0,21.0,24.0,KOKEE12M,WETTZ13S,2.99019,344.57,37.28,11.76,31.02,1284.0,-19.053057729999107,69.03049268388186
70,0109+224,21,1.0,4.0,0.0,21.0,58.0,KOKEE12M,WETTZ13S,1.87756,74.79,27.21,295.23,8.56,1318.0,77.23653841974824,20.999179134960126
71,3C418,21,1.0,4.0,0.0,23.0,0.0,KOKEE12M,WETTZ13S,1.52331,359.84,60.73,355.35,10.73,1380.0,-0.12288028893799295,44.003147752102926
72,1851+488,21,1.0,4.0,0.0,23.0,29.0,KOKEE12M,WETTZ13S,7.33956,328.22,55.79,12.74,9.50,1409.0,-26.649210890708193,43.01429590117579
73,1803+784,21,1.0,4.0,0.0,24.0,4.0,KOKEE12M,WETTZ13S,1.4951,351.35,30.68,8.04,39.14,1444.0,-11.641227893928182,76.52232225637529
74,2353+816,21,1.0,4.0,0.0,24.0,32.0,KOKEE12M,WETTZ13S,6.2104,6.78,27.23,350.67,44.33,1472.0,9.447648388975368,79.46628338250298
75,1851+488,21,1.0,4.0,0.0,25.0,12.0,KOKEE12M,WETTZ13S,7.33956,327.89,55.58,13.02,9.57,1512.0,-27.041333976958843,43.09087128445299
76,2229+695,21,1.0,4.0,0.0,25.0,49.0,KOKEE12M,WETTZ13S,5.38235,11.75,39.58,346.73,31.67,1549.0,14.125857062848752,67.91267667319666
77,2229+695,21,1.0,4.0,0.0,26.0,6.0,KOKEE12M,WETTZ13S,5.38235,11.72,39.59,346.76,31.66,1566.0,14.088262920472353,67.91026285899586
78,3C371,21,1.0,4.0,0.0,26.0,35.0,KOKEE12M,WETTZ13S,2.99019,344.18,36.96,12.24,31.20,1595.0,-19.60518509193529,69.19105957751286
79,NGC6251,21,1.0,4.0,0.0,27.0,2.0,KOKEE12M,WETTZ13S,7.33956,352.57,25.32,8.74,44.59,1622.0,-10.520277426160446,80.67091707897887
80,1746+470,21,1.0,4.0,0.0,27.0,43.0,KOKEE12M,WETTZ13S,5.7668,316.05,46.82,24.54,11.23,1663.0,-42.74278616664799,44.338818598663195
81,1803+784,21,1.0,4.0,0.0,28.0,12.0,KOKEE12M,WETTZ13S,1.52331,351.18,30.53,8.28,39.24,1692.0,-11.886615831530133,76.60598447059198
82,DA426,21,1.0,4.0,0.0,28.0,42.0,KOKEE12M,WETTZ13S,6.72793,303.92,38.41,36.82,9.31,1722.0,-58.52093486092061,39.354094906231104
83,0133+476,21,1.0,4.0,0.0,29.0,26.0,KOKEE12M,WETTZ13S,2.01838,46.19,27.44,310.78,29.30,1766.0,57.64055138895978,55.29461634160624
84,3C418,21,1.0,4.0,0.0,29.0,56.0,KOKEE12M,WETTZ13S,1.52331,357.62,60.7,356.45,10.65,1796.0,-1.8290278789092866,44.00642734946611
85,3C418,21,1.0,4.0,0.0,30.0,13.0,KOKEE12M,WETTZ13S,1.52331,357.53,60.69,356.5,10.65,1813.0,-1.8987410510116607,44.01718506455996
86,1806+456,21,1.0,4.0,0.0,30.0,43.0,KOKEE12M,WETTZ13S,6.72793,315.96,50.16,22.11,8.90,1843.0,-40.08164953271394,41.44781669712152
87,2353+816,21,1.0,4.0,0.0,31.0,17.0,KOKEE12M,WETTZ13S,6.2104,6.62,27.41,350.88,44.15,1877.0,9.210739982190756,79.36345377992528
88,1851+488,21,1.0,4.0,0.0,31.0,57.0,KOKEE12M,WETTZ13S,7.33956,326.63,54.73,14.12,9.83,1917.0,-28.58505840224368,43.4009474724486
89,1746+470,21,1.0,4.0,0.0,32.0,31.0,KOKEE12M,WETTZ13S,5.7668,315.66,46.04,25.31,11.57,1951.0,-43.664029317800946,44.68174459126052
90,1851+488,21,1.0,4.0,0.0,32.0,58.0,KOKEE12M,WETTZ13S,7.33956,326.45,54.6,14.28,9.87,1978.0,-28.813331390750736,43.44976426720308
91,0133+476,21,1.0,4.0,0.0,33.0,38.0,KOKEE12M,WETTZ13S,2.01838,46.23,28.15,311.33,28.78,2018.0,57.30359649850237,54.8946059235443
92,1746+470,21,1.0,4.0,0.0,34.0,12.0,KOKEE12M,WETTZ13S,5.7668,315.53,45.77,25.57,11.68,2052.0,-43.978675205626075,44.79992241152823
93,0059+581,21,1.0,4.0,0.0,34.0,45.0,KOKEE12M,WETTZ13S,1.36839,33.6,32.67,324.45,32.11,2085.0,41.92572860026696,63.103294459694474
94,NGC6251,21,1.0,4.0,0.0,35.0,15.0,KOKEE12M,WETTZ13S,7.33956,352.46,25.07,8.98,44.79,2115.0,-10.697071013654606,80.81629747959384
95,2353+816,21,1.0,4.0,0.0,35.0,55.0,KOKEE12M,WETTZ13S,6.2104,6.5,27.53,351.04,44.03,2155.0,9.03465845500392,79.29617956736215
96,0718+793,21,1.0,4.0,0.0,36.0,32.0,KOKEE12M,WETTZ13S,8.07352,3.94,11.95,355.03,59.61,2192.0,6.05004415984696,87.84147929288686
97,DA426,21,1.0,4.0,0.0,37.0,8.0,KOKEE12M,WETTZ13S,6.72793,303.88,36.78,38.23,10.15,2228.0,-59.84516549983859,40.18396675282094
98,0202+319,21,1.0,4.0,0.0,37.0,53.0,KOKEE12M,WETTZ13S,2.52297,62.59,21.42,295.47,21.08,2273.0,74.37759885896054,38.57015608183249
99,0718+793,21,1.0,4.0,0.0,38.0,24.0,KOKEE12M,WETTZ13S,8.07352,4.02,11.98,354.87,59.58,2304.0,6.172003181137098,87.8232008026513
100,2353+816,21,1.0,4.0,0.0,38.0,56.0,KOKEE12M,WETTZ13S,6.2104,6.42,27.61,351.14,43.95,2336.0,8.917427991648246,79.25092058768814
101,NGC6251,21,1.0,4.0,0.0,39.0,34.0,KOKEE12M,WETTZ13S,7.33956,352.4,24.94,9.11,44.90,2374.0,-10.793111639888094,80.89060925016943
102,NGC6251,21,1.0,4.0,0.0,40.0,3.0,KOKEE12M,WETTZ13S,7.33956,352.4,24.92,9.12,44.92,2403.0,-10.79486299865809,80.90373507362494
103,1039+811,21,1.0,4.0,0.0,40.0,42.0,KOKEE12M,WETTZ13S,3.1052,355.67,13.89,9.46,56.37,2442.0,-6.5963768057028,87.11888361866583
104,0718+793,21,1.0,4.0,0.0,41.0,10.0,KOKEE12M,WETTZ13S,8.07352,4.15,12.02,354.62,59.54,2470.0,6.370306269416932,87.7959417010931
105,0718+793,21,1.0,4.0,0.0,41.0,33.0,KOKEE12M,WETTZ13S,8.07352,4.17,12.03,354.59,59.54,2493.0,6.4007144773442315,87.79044878644535
106,NGC6251,21,1.0,4.0,0.0,42.0,7.0,KOKEE12M,WETTZ13S,7.33956,352.37,24.86,9.18,44.97,2527.0,-10.842489383443597,80.9373873711675
107,0133+476,21,1.0,4.0,0.0,42.0,50.0,KOKEE12M,WETTZ13S,2.01838,46.28,29.69,312.53,27.66,2570.0,56.50605123658892,54.03610484837197
108,3C418,21,1.0,4.0,0.0,43.0,21.0,KOKEE12M,WETTZ13S,1.52331,353.38,60.45,358.59,10.56,2601.0,-5.117044165170925,44.090518120975865
109,2356+385,21,1.0,4.0,0.0,43.0,53.0,KOKEE12M,WETTZ13S,8.07352,55.67,48.27,321.31,9.53,2633.0,49.47048588599066,33.784447074962145
110,0202+319,21,1.0,4.0,0.0,44.0,50.0,KOKEE12M,WETTZ13S,2.52297,62.95,22.85,296.6,20.06,2690.0,73.86471481436301,37.71718191207285
111,0307+380,21,1.0,4.0,0.0,45.0,17.0,KOKEE12M,WETTZ13S,6.2104,53.14,11.62,291.4,33.92,2717.0,70.53349611038487,52.88108640016882
112,3C371,21,1.0,4.0,0.0,46.0,1.0,KOKEE12M,WETTZ13S,2.99019,342.83,35.67,14.02,31.93,2761.0,-21.584122077765347,69.85649429955932
113,0016+731,21,1.0,4.0,0.0,46.0,30.0,KOKEE12M,WETTZ13S,3.84453,14.68,32.12,342.35,38.64,2790.0,19.316777520165648,73.73602944281009
114,2229+695,21,1.0,4.0,0.0,46.0,57.0,KOKEE12M,WETTZ13S,5.38235,9.69,40.49,348.68,30.93,2817.0,11.520772716797177,67.47019825292874
