,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,1849+670,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,2.24264,348.59,42.95,6.22,26.77,0.0,-13.032021238520237,64.57345485558392
31,0109+224,21,1.0,4.0,0.0,0.0,33.0,KOKEE12M,WETTZ13S,1.87756,73.39,22.43,291.42,11.79,33.0,79.7198308428398,23.78066480892826
32,1842+681,21,1.0,4.0,0.0,1.0,35.0,KOKEE12M,WETTZ13S,7.33956,348.35,41.63,6.86,27.97,95.0,-13.584119184923322,65.88471901510476
33,3C418,21,1.0,4.0,0.0,2.0,15.0,KOKEE12M,WETTZ13S,1.52331,6.43,60.47,352.07,11.11,135.0,4.9677456876643955,44.08008413813825
34,0109+224,21,1.0,4.0,0.0,2.0,47.0,KOKEE12M,WETTZ13S,1.87756,73.54,22.92,291.82,11.45,167.0,79.49725800554253,23.487803883357223
35,1849+670,21,1.0,4.0,0.0,3.0,50.0,KOKEE12M,WETTZ13S,2.24264,348.15,42.77,6.63,26.84,230.0,-13.567014513795986,64.65969888824463
36,0133+476,21,1.0,4.0,0.0,4.0,21.0,KOKEE12M,WETTZ13S,2.12461,45.73,23.25,307.58,32.49,261.0,59.211728544251514,57.72180900111824
37,NGC6251,21,1.0,4.0,0.0,4.0,52.0,KOKEE12M,WETTZ13S,7.33956,352.93,25.97,8.05,44.05,292.0,-9.958814394934503,80.29689716920936
38,1803+784,21,1.0,4.0,0.0,5.0,30.0,KOKEE12M,WETTZ13S,1.4417,352.16,31.3,6.96,38.74,330.0,-10.489891193928601,76.18248690554896
39,2353+816,21,1.0,4.0,0.0,5.0,58.0,KOKEE12M,WETTZ13S,6.2104,7.21,26.7,350.11,44.83,358.0,10.0911434752124,79.76765990659011
40,1039+811,21,1.0,4.0,0.0,6.0,36.0,KOKEE12M,WETTZ13S,3.1052,354.45,14.57,11.12,55.37,396.0,-8.424371502112077,86.6973559281289
41,1851+488,21,1.0,4.0,0.0,7.0,6.0,KOKEE12M,WETTZ13S,7.33956,331.7,57.7,10.06,8.97,426.0,-22.799713349010784,42.34366281889416
42,1803+784,21,1.0,4.0,0.0,7.0,41.0,KOKEE12M,WETTZ13S,1.4417,352.06,31.23,7.09,38.79,461.0,-10.630721639476764,76.22058218840877
43,1849+670,21,1.0,4.0,0.0,8.0,8.0,KOKEE12M,WETTZ13S,2.24264,347.65,42.56,7.09,26.93,488.0,-14.178567552058217,64.75722500117307
44,0016+731,21,1.0,4.0,0.0,8.0,37.0,KOKEE12M,WETTZ13S,3.84453,16.2,29.77,340.04,40.65,517.0,21.795426727841544,75.0203508653703
45,2309+454,21,1.0,4.0,0.0,9.0,6.0,KOKEE12M,WETTZ13S,8.07352,44.68,48.74,327.05,14.18,546.0,41.73380925042089,42.20260348944929
46,0016+731,21,1.0,4.0,0.0,9.0,40.0,KOKEE12M,WETTZ13S,3.84453,16.16,29.84,340.1,40.59,580.0,21.72783614917169,74.98305465181521
47,0202+319,21,1.0,4.0,0.0,10.0,10.0,KOKEE12M,WETTZ13S,2.52297,61.0,15.75,290.97,25.26,610.0,75.76040853376801,41.994680192027225
48,1849+670,21,1.0,4.0,0.0,10.0,43.0,KOKEE12M,WETTZ13S,2.24264,347.36,42.43,7.37,26.98,643.0,-14.536335994560087,64.81923317937986
