,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,2353+816,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,6.2104,7.33,26.53,349.94,45.00,0.0,10.27344908163623,79.86500246582145
31,3C371,21,1.0,4.0,0.0,0.0,38.0,KOKEE12M,WETTZ13S,2.99019,346.24,38.5,9.81,30.39,38.0,-16.753283257324437,68.41329746615423
32,NGC6251,21,1.0,4.0,0.0,1.0,5.0,KOKEE12M,WETTZ13S,7.33956,353.0,26.08,7.93,43.97,65.0,-9.851466559445038,80.23375648372752
33,1803+784,21,1.0,4.0,0.0,1.0,44.0,KOKEE12M,WETTZ13S,1.41641,352.33,31.42,6.74,38.67,104.0,-10.250714804309114,76.11605766265927
34,1803+784,21,1.0,4.0,0.0,2.0,1.0,KOKEE12M,WETTZ13S,1.41641,352.32,31.41,6.76,38.67,121.0,-10.265093587262712,76.12238148336303
35,NGC6251,21,1.0,4.0,0.0,2.0,28.0,KOKEE12M,WETTZ13S,7.33956,352.98,26.04,7.97,44.00,148.0,-9.882846320688584,80.25770865626998
36,1726+455,21,1.0,4.0,0.0,3.0,10.0,KOKEE12M,WETTZ13S,8.07352,314.38,48.07,24.38,9.56,190.0,-42.983069816754245,42.062749565627136
37,0133+476,21,1.0,4.0,0.0,3.0,44.0,KOKEE12M,WETTZ13S,2.12461,45.72,23.15,307.5,32.57,224.0,59.24595560954037,57.7753451636046
38,1851+488,21,1.0,4.0,0.0,4.0,17.0,KOKEE12M,WETTZ13S,7.33956,332.35,58.01,9.6,8.89,257.0,-22.12654737498511,42.234372551376914
39,1746+470,21,1.0,4.0,0.0,4.0,52.0,KOKEE12M,WETTZ13S,5.7668,318.31,50.43,20.85,9.79,292.0,-38.13140968113438,42.81279786319456
40,1849+670,21,1.0,4.0,0.0,5.0,21.0,KOKEE12M,WETTZ13S,2.24264,347.97,42.69,6.79,26.87,321.0,-13.78785362858226,64.70015362402609
41,3C418,21,1.0,4.0,0.0,5.0,49.0,KOKEE12M,WETTZ13S,1.52331,5.31,60.55,352.63,11.03,349.0,4.095064986269457,44.05985089453131
42,0016+731,21,1.0,4.0,0.0,6.0,17.0,KOKEE12M,WETTZ13S,3.84453,16.27,29.62,339.91,40.78,377.0,21.919766349110898,75.10571408931361
43,1849+670,21,1.0,4.0,0.0,6.0,46.0,KOKEE12M,WETTZ13S,2.24264,347.81,42.62,6.94,26.90,406.0,-13.984208391215759,64.73422264635381
44,2229+695,21,1.0,4.0,0.0,7.0,15.0,KOKEE12M,WETTZ13S,5.38235,13.42,38.64,345.06,32.41,435.0,16.315196884189852,68.37814382868764
45,1842+681,21,1.0,4.0,0.0,7.0,44.0,KOKEE12M,WETTZ13S,7.33956,347.7,41.34,7.5,28.09,464.0,-14.394950276213173,66.02120339506617
46,1803+784,21,1.0,4.0,0.0,8.0,23.0,KOKEE12M,WETTZ13S,1.4417,352.03,31.21,7.13,38.80,503.0,-10.672886990372541,76.23113189795599
47,0202+319,21,1.0,4.0,0.0,8.0,56.0,KOKEE12M,WETTZ13S,2.52297,60.92,15.5,290.77,25.45,536.0,75.79413547662466,42.151827898616936
48,2229+695,21,1.0,4.0,0.0,9.0,27.0,KOKEE12M,WETTZ13S,5.38235,13.23,38.76,345.25,32.32,567.0,16.061384613781165,68.31714353950655
49,NGC6251,21,1.0,4.0,0.0,9.0,55.0,KOKEE12M,WETTZ13S,7.33956,352.84,25.82,8.21,44.17,595.0,-10.09775770195154,80.38325289265289
50,2353+816,21,1.0,4.0,0.0,10.0,35.0,KOKEE12M,WETTZ13S,6.2104,7.11,26.83,350.24,44.70,635.0,9.940525101272712,79.69389850485977
51,2353+816,21,1.0,4.0,0.0,11.0,2.0,KOKEE12M,WETTZ13S,6.2104,7.1,26.85,350.25,44.69,662.0,9.924862539203712,79.68155669736095
52,0016+731,21,1.0,4.0,0.0,11.0,39.0,KOKEE12M,WETTZ13S,3.84453,16.09,29.96,340.22,40.48,699.0,21.6101693940816,74.91926228634883
