,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,3C371,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,2.99019,346.29,38.53,9.75,30.37,0.0,-16.68662003816888,68.39938255078944
31,3C371,21,1.0,4.0,0.0,0.0,17.0,KOKEE12M,WETTZ13S,2.99019,346.27,38.52,9.77,30.38,17.0,-16.71281706349087,68.40305788228537
32,1726+455,21,1.0,4.0,0.0,0.0,46.0,KOKEE12M,WETTZ13S,8.07352,314.59,48.47,23.98,9.40,46.0,-42.494682154915715,41.890821844596225
33,1039+811,21,1.0,4.0,0.0,1.0,16.0,KOKEE12M,WETTZ13S,3.1052,354.27,14.7,11.35,55.20,76.0,-8.691546060253053,86.61912584481136
34,2229+695,21,1.0,4.0,0.0,1.0,45.0,KOKEE12M,WETTZ13S,5.38235,13.89,38.34,344.57,32.65,105.0,16.945957241536554,68.52672260664599
35,3C418,21,1.0,4.0,0.0,2.0,12.0,KOKEE12M,WETTZ13S,1.52331,6.45,60.47,352.06,11.11,132.0,4.983132236754883,44.078347382288165
36,2309+454,21,1.0,4.0,0.0,2.0,42.0,KOKEE12M,WETTZ13S,8.07352,45.26,47.69,326.07,14.76,162.0,43.032421745143104,42.643633470534056
37,0016+731,21,1.0,4.0,0.0,3.0,16.0,KOKEE12M,WETTZ13S,3.84453,16.37,29.42,339.74,40.95,196.0,22.09444432191341,75.2158621669863
38,1039+811,21,1.0,4.0,0.0,3.0,45.0,KOKEE12M,WETTZ13S,3.1052,354.36,14.64,11.24,55.28,225.0,-8.557820118207182,86.65642446540144
39,1039+811,21,1.0,4.0,0.0,4.0,2.0,KOKEE12M,WETTZ13S,3.1052,354.37,14.63,11.23,55.29,242.0,-8.543084941936016,86.66186640327109
40,1726+455,21,1.0,4.0,0.0,4.0,32.0,KOKEE12M,WETTZ13S,8.07352,314.26,47.84,24.6,9.65,272.0,-43.26321946248461,42.159881480236415
41,1842+681,21,1.0,4.0,0.0,5.0,1.0,KOKEE12M,WETTZ13S,7.33956,347.98,41.47,7.22,28.04,301.0,-14.044013466405762,65.95866730263111
42,0202+319,21,1.0,4.0,0.0,5.0,46.0,KOKEE12M,WETTZ13S,2.52297,60.72,14.85,290.26,25.93,346.0,75.87965857028826,42.546857095808534
43,0202+319,21,1.0,4.0,0.0,6.0,3.0,KOKEE12M,WETTZ13S,2.52297,60.74,14.91,290.31,25.89,363.0,75.87339116916803,42.50853801474542
44,NGC6251,21,1.0,4.0,0.0,6.0,36.0,KOKEE12M,WETTZ13S,7.33956,352.9,25.92,8.11,44.09,396.0,-10.005103555358245,80.32577006081182
45,0109+224,21,1.0,4.0,0.0,7.0,21.0,KOKEE12M,WETTZ13S,1.87756,73.85,23.94,292.63,10.75,441.0,79.01123950196806,22.88013586796102
46,2309+454,21,1.0,4.0,0.0,8.0,19.0,KOKEE12M,WETTZ13S,8.07352,44.76,48.61,326.93,14.25,499.0,41.900675522894176,42.25318043209527
47,1803+784,21,1.0,4.0,0.0,8.0,55.0,KOKEE12M,WETTZ13S,1.4417,352.0,31.19,7.16,38.81,535.0,-10.715064997429263,76.24164905608676
48,0016+731,21,1.0,4.0,0.0,9.0,24.0,KOKEE12M,WETTZ13S,3.84453,16.17,29.82,340.09,40.60,564.0,21.745274813242705,74.99427023982537
49,1842+681,21,1.0,4.0,0.0,9.0,53.0,KOKEE12M,WETTZ13S,7.33956,347.47,41.23,7.72,28.14,593.0,-14.684593389459456,66.07417733675689
50,1851+488,21,1.0,4.0,0.0,10.0,33.0,KOKEE12M,WETTZ13S,7.33956,330.92,57.32,10.63,9.08,633.0,-23.618736580006725,42.46937343826267
51,3C371,21,1.0,4.0,0.0,11.0,8.0,KOKEE12M,WETTZ13S,2.99019,345.37,37.9,10.8,30.70,668.0,-17.93733422853059,68.71496891932016
52,2229+695,21,1.0,4.0,0.0,11.0,37.0,KOKEE12M,WETTZ13S,5.38235,13.04,38.87,345.45,32.23,697.0,15.810311589962453,68.26451765401131
53,1746+470,21,1.0,4.0,0.0,12.0,8.0,KOKEE12M,WETTZ13S,5.7668,317.51,49.3,22.03,10.22,728.0,-39.64206400546661,43.2768832107797
54,NGC6251,21,1.0,4.0,0.0,12.0,37.0,KOKEE12M,WETTZ13S,7.33956,352.8,25.75,8.3,44.23,757.0,-10.159868051997758,80.42363682120047
55,1849+670,21,1.0,4.0,0.0,13.0,16.0,KOKEE12M,WETTZ13S,2.24264,347.07,42.3,7.64,27.04,796.0,-14.895018073115,64.87894192680365
56,0109+224,21,1.0,4.0,0.0,13.0,50.0,KOKEE12M,WETTZ13S,1.87756,74.27,25.39,293.78,9.78,830.0,78.26196311072366,22.04266775687195
57,NGC6251,21,1.0,4.0,0.0,14.0,52.0,KOKEE12M,WETTZ13S,7.33956,352.76,25.68,8.37,44.29,892.0,-10.22202445856721,80.46385315031104
58,3C418,21,1.0,4.0,0.0,15.0,32.0,KOKEE12M,WETTZ13S,1.52331,2.23,60.7,354.17,10.84,932.0,1.713813185144405,44.011064920223085
59,3C371,21,1.0,4.0,0.0,16.0,0.0,KOKEE12M,WETTZ13S,2.99019,344.98,37.61,11.25,30.85,960.0,-18.47692559891495,68.8606684740021
60,2229+695,21,1.0,4.0,0.0,16.0,29.0,KOKEE12M,WETTZ13S,5.38235,12.61,39.12,345.88,32.03,989.0,15.243604949698723,68.1401029802161
61,1803+784,21,1.0,4.0,0.0,16.0,57.0,KOKEE12M,WETTZ13S,1.46791,351.65,30.92,7.63,38.98,1017.0,-11.212367659786954,76.39123716886265
62,1039+811,21,1.0,4.0,0.0,17.0,24.0,KOKEE12M,WETTZ13S,3.1052,354.83,14.34,10.63,55.70,1044.0,-7.857318314973485,86.8411376908383
63,0133+476,21,1.0,4.0,0.0,17.0,56.0,KOKEE12M,WETTZ13S,2.07013,46.02,25.52,309.3,30.74,1076.0,58.44385466038822,56.39916211090812
64,2353+816,21,1.0,4.0,0.0,18.0,26.0,KOKEE12M,WETTZ13S,6.2104,6.93,27.06,350.48,44.49,1106.0,9.670358004581637,79.56222034857261
65,0059+581,21,1.0,4.0,0.0,19.0,5.0,KOKEE12M,WETTZ13S,1.36839,33.99,30.65,322.81,33.63,1145.0,43.28529807875509,64.1972595589425
66,0718+793,21,1.0,4.0,0.0,19.0,34.0,KOKEE12M,WETTZ13S,8.07352,3.16,11.7,356.57,59.81,1174.0,4.858120547633717,87.99605047253418
67,0059+581,21,1.0,4.0,0.0,20.0,7.0,KOKEE12M,WETTZ13S,1.36839,33.97,30.78,322.92,33.53,1207.0,43.20460749649479,64.12586542050704
68,0133+476,21,1.0,4.0,0.0,20.0,35.0,KOKEE12M,WETTZ13S,2.07013,46.07,25.96,309.64,30.41,1235.0,58.276880057533,56.1398957041898
69,2356+385,21,1.0,4.0,0.0,21.0,2.0,KOKEE12M,WETTZ13S,8.07352,56.58,43.86,317.52,11.97,1262.0,54.16343647841841,35.741339103826625
70,0109+224,21,1.0,4.0,0.0,21.0,59.0,KOKEE12M,WETTZ13S,1.87756,74.79,27.21,295.24,8.56,1319.0,77.23653841974824,20.999179134960126
71,0202+319,21,1.0,4.0,0.0,22.0,55.0,KOKEE12M,WETTZ13S,2.52297,61.77,18.35,293.04,23.32,1375.0,75.26296674268963,40.40640043700995
72,0109+224,21,1.0,4.0,0.0,23.0,22.0,KOKEE12M,WETTZ13S,1.87756,74.87,27.52,295.49,8.36,1402.0,77.04971383671013,20.83289468973688
