,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0202+319,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,2.52297,60.34,13.69,289.33,26.82,0.0,75.9860945436363,43.27142381356886
31,0059+581,21,1.0,4.0,0.0,0.0,29.0,KOKEE12M,WETTZ13S,1.36839,34.25,28.22,320.94,35.51,29.0,44.631815397896894,65.55060070978453
32,0059+581,21,1.0,4.0,0.0,0.0,46.0,KOKEE12M,WETTZ13S,1.36839,34.25,28.26,320.97,35.48,46.0,44.615083268922355,65.52602628690578
33,1746+470,21,1.0,4.0,0.0,1.0,19.0,KOKEE12M,WETTZ13S,5.7668,318.73,50.97,20.27,9.58,79.0,-37.38359221141699,42.597812353207516
34,3C371,21,1.0,4.0,0.0,1.0,48.0,KOKEE12M,WETTZ13S,2.99019,346.14,38.43,9.92,30.42,108.0,-16.88904580535952,68.45035832742869
35,1803+784,21,1.0,4.0,0.0,2.0,15.0,KOKEE12M,WETTZ13S,1.41641,352.3,31.4,6.77,38.68,135.0,-10.292761384889666,76.12690501827481
36,0059+581,21,1.0,4.0,0.0,2.0,45.0,KOKEE12M,WETTZ13S,1.36839,34.23,28.52,321.16,35.28,165.0,44.48297518538079,65.3810460910315
37,3C371,21,1.0,4.0,0.0,3.0,15.0,KOKEE12M,WETTZ13S,2.99019,346.02,38.35,10.05,30.46,195.0,-17.05122355203108,68.49056293381216
38,3C371,21,1.0,4.0,0.0,3.0,32.0,KOKEE12M,WETTZ13S,2.99019,345.99,38.33,10.08,30.47,212.0,-17.091800695868184,68.50053398148556
39,3C418,21,1.0,4.0,0.0,4.0,0.0,KOKEE12M,WETTZ13S,1.52331,5.88,60.51,352.35,11.07,240.0,4.538783098193947,44.07134647346658
40,3C371,21,1.0,4.0,0.0,4.0,28.0,KOKEE12M,WETTZ13S,2.99019,345.92,38.28,10.17,30.50,268.0,-17.187320465596702,68.52682142352806
41,0202+319,21,1.0,4.0,0.0,5.0,1.0,KOKEE12M,WETTZ13S,2.52297,60.67,14.7,290.14,26.05,301.0,75.89488653480048,42.642492104783564
42,2353+816,21,1.0,4.0,0.0,5.0,32.0,KOKEE12M,WETTZ13S,6.2104,7.22,26.69,350.09,44.85,332.0,10.10595228245292,79.77289816351727
43,0109+224,21,1.0,4.0,0.0,6.0,14.0,KOKEE12M,WETTZ13S,1.87756,73.77,23.69,292.43,10.92,374.0,79.13146235176045,23.03475220169867
44,2309+454,21,1.0,4.0,0.0,7.0,12.0,KOKEE12M,WETTZ13S,8.07352,44.86,48.43,326.76,14.35,432.0,42.12377562840258,42.33013587416119
45,1746+470,21,1.0,4.0,0.0,7.0,51.0,KOKEE12M,WETTZ13S,5.7668,317.97,49.96,21.33,9.96,471.0,-38.76451857871655,43.00705314455878
46,0718+793,21,1.0,4.0,0.0,8.0,22.0,KOKEE12M,WETTZ13S,7.33956,2.64,11.57,357.6,59.91,502.0,4.0612015183460795,88.07765602909862
47,2229+695,21,1.0,4.0,0.0,8.0,53.0,KOKEE12M,WETTZ13S,5.38235,13.28,38.73,345.2,32.35,533.0,16.127771223154586,68.3318054050138
48,0133+476,21,1.0,4.0,0.0,9.0,22.0,KOKEE12M,WETTZ13S,2.07013,45.85,24.09,308.21,31.84,562.0,58.95240671988218,57.22869886541186
49,0718+793,21,1.0,4.0,0.0,9.0,53.0,KOKEE12M,WETTZ13S,7.33956,2.71,11.59,357.46,59.90,593.0,4.16850745016123,88.06632934939941
