,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0202+319,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,2.52297,60.34,13.69,289.33,26.82,0.0,75.9860945436363,43.27142381356886
31,1726+455,21,1.0,4.0,0.0,0.0,35.0,KOKEE12M,WETTZ13S,8.07352,314.61,48.5,23.95,9.38,35.0,-42.454937018761576,41.88087250693496
32,1849+670,21,1.0,4.0,0.0,1.0,4.0,KOKEE12M,WETTZ13S,2.24264,348.47,42.9,6.33,26.79,64.0,-13.177926277185096,64.59842844373216
33,0059+581,21,1.0,4.0,0.0,1.0,34.0,KOKEE12M,WETTZ13S,1.36839,34.24,28.36,321.04,35.40,94.0,44.561731449756095,65.47222901987122
34,2229+695,21,1.0,4.0,0.0,2.0,2.0,KOKEE12M,WETTZ13S,5.38235,13.86,38.35,344.6,32.64,122.0,16.907739959828962,68.52612469024224
35,1803+784,21,1.0,4.0,0.0,2.0,30.0,KOKEE12M,WETTZ13S,1.41641,352.29,31.39,6.79,38.68,150.0,-10.307145680942224,76.13321628871698
36,0133+476,21,1.0,4.0,0.0,3.0,1.0,KOKEE12M,WETTZ13S,2.12461,45.7,23.03,307.41,32.66,181.0,59.27869113278823,57.84765170554452
37,3C371,21,1.0,4.0,0.0,3.0,33.0,KOKEE12M,WETTZ13S,2.99019,345.99,38.33,10.08,30.47,213.0,-17.091800695868184,68.50053398148556
38,1842+681,21,1.0,4.0,0.0,4.0,0.0,KOKEE12M,WETTZ13S,7.33956,348.09,41.52,7.11,28.02,240.0,-13.906616993509228,65.93459157684929
39,0109+224,21,1.0,4.0,0.0,4.0,46.0,KOKEE12M,WETTZ13S,1.87756,73.68,23.37,292.17,11.15,286.0,79.28777033998739,23.21541294413781
40,0718+793,21,1.0,4.0,0.0,5.0,47.0,KOKEE12M,WETTZ13S,7.33956,2.52,11.54,357.84,59.92,347.0,3.8771383635316288,88.09539879486563
41,0202+319,21,1.0,4.0,0.0,6.0,23.0,KOKEE12M,WETTZ13S,2.52297,60.76,14.98,290.36,25.84,383.0,75.86348132428644,42.468199261719555
42,0718+793,21,1.0,4.0,0.0,6.0,55.0,KOKEE12M,WETTZ13S,7.33956,2.57,11.56,357.74,59.92,415.0,3.953732564028907,88.08569794517223
43,3C371,21,1.0,4.0,0.0,7.0,27.0,KOKEE12M,WETTZ13S,2.99019,345.67,38.11,10.45,30.58,447.0,-17.527028459691195,68.61115659274957
44,0133+476,21,1.0,4.0,0.0,7.0,59.0,KOKEE12M,WETTZ13S,2.07013,45.82,23.86,308.04,32.02,479.0,59.02771409210008,57.361867594347615
45,1849+670,21,1.0,4.0,0.0,8.0,30.0,KOKEE12M,WETTZ13S,2.24264,347.61,42.54,7.13,26.94,510.0,-14.228331487363539,64.76806042075044
46,NGC6251,21,1.0,4.0,0.0,8.0,57.0,KOKEE12M,WETTZ13S,7.33956,352.86,25.85,8.18,44.15,537.0,-10.067145570484408,80.3663963285215
47,0718+793,21,1.0,4.0,0.0,9.0,36.0,KOKEE12M,WETTZ13S,7.33956,2.7,11.58,357.49,59.90,576.0,4.153285509793527,88.07020654412807
48,3C371,21,1.0,4.0,0.0,10.0,8.0,KOKEE12M,WETTZ13S,2.99019,345.45,37.96,10.7,30.66,608.0,-17.82681813610616,68.68387124015852
49,1842+681,21,1.0,4.0,0.0,10.0,35.0,KOKEE12M,WETTZ13S,7.33956,347.4,41.19,7.79,28.16,635.0,-14.77433727023827,66.09658541908124
50,1746+470,21,1.0,4.0,0.0,11.0,16.0,KOKEE12M,WETTZ13S,5.7668,317.6,49.43,21.89,10.17,676.0,-39.46954293430888,43.22466494052585
51,2353+816,21,1.0,4.0,0.0,11.0,47.0,KOKEE12M,WETTZ13S,6.2104,7.08,26.87,350.28,44.67,707.0,9.895298330724234,79.67093041028575
52,0016+731,21,1.0,4.0,0.0,12.0,24.0,KOKEE12M,WETTZ13S,3.84453,16.07,30.01,340.26,40.43,744.0,21.573150887678885,74.88908280157656
53,1849+670,21,1.0,4.0,0.0,12.0,53.0,KOKEE12M,WETTZ13S,2.24264,347.12,42.32,7.6,27.03,773.0,-14.833680894833298,64.87130029727282
54,NGC6251,21,1.0,4.0,0.0,13.0,20.0,KOKEE12M,WETTZ13S,7.33956,352.79,25.72,8.32,44.25,800.0,-10.176472536004708,80.44216220835125
55,2309+454,21,1.0,4.0,0.0,14.0,3.0,KOKEE12M,WETTZ13S,8.07352,44.2,49.54,327.82,13.74,843.0,40.716207503223046,41.86939498669667
56,1851+488,21,1.0,4.0,0.0,14.0,41.0,KOKEE12M,WETTZ13S,7.33956,330.02,56.84,11.3,9.20,881.0,-24.59916817890983,42.64137680814025
57,0016+731,21,1.0,4.0,0.0,15.0,18.0,KOKEE12M,WETTZ13S,3.84453,15.97,30.2,340.43,40.27,918.0,21.40122470542183,74.7826994750402
58,2353+816,21,1.0,4.0,0.0,15.0,45.0,KOKEE12M,WETTZ13S,6.2104,6.99,26.98,350.4,44.56,945.0,9.760617583396686,79.60871483405676
59,1726+455,21,1.0,4.0,0.0,16.0,26.0,KOKEE12M,WETTZ13S,8.07352,313.35,45.85,26.54,10.49,986.0,-45.58546808644511,43.032741148978594
60,1726+455,21,1.0,4.0,0.0,16.0,44.0,KOKEE12M,WETTZ13S,8.07352,313.32,45.8,26.59,10.51,1004.0,-45.648975614829695,43.04751315100829
61,0059+581,21,1.0,4.0,0.0,17.0,18.0,KOKEE12M,WETTZ13S,1.36839,34.02,30.42,322.63,33.81,1038.0,43.42160155038823,64.32672483491537
62,0202+319,21,1.0,4.0,0.0,17.0,47.0,KOKEE12M,WETTZ13S,2.52297,61.46,17.3,292.21,24.10,1067.0,75.48676875575568,41.05423285581596
63,0059+581,21,1.0,4.0,0.0,18.0,16.0,KOKEE12M,WETTZ13S,1.36839,34.0,30.54,322.73,33.71,1096.0,43.34567908432398,64.26261196409777
64,2356+385,21,1.0,4.0,0.0,18.0,44.0,KOKEE12M,WETTZ13S,8.07352,56.65,43.41,317.14,12.22,1124.0,54.61451414193799,35.94329442526411
65,1726+455,21,1.0,4.0,0.0,19.0,48.0,KOKEE12M,WETTZ13S,8.07352,313.12,45.28,27.09,10.74,1188.0,-46.224500011387114,43.286396956668895
66,0133+476,21,1.0,4.0,0.0,20.0,23.0,KOKEE12M,WETTZ13S,2.07013,46.06,25.93,309.62,30.43,1223.0,58.2819265901535,56.16437237648737
67,3C418,21,1.0,4.0,0.0,20.0,53.0,KOKEE12M,WETTZ13S,1.52331,0.52,60.73,355.02,10.76,1253.0,0.3993559756504739,44.001507093093096
68,1851+488,21,1.0,4.0,0.0,21.0,22.0,KOKEE12M,WETTZ13S,7.33956,328.64,56.05,12.4,9.43,1282.0,-26.157148607829857,42.91963782458416
69,1842+681,21,1.0,4.0,0.0,21.0,57.0,KOKEE12M,WETTZ13S,7.33956,346.25,40.59,8.95,28.43,1317.0,-16.24455649615603,66.38602306493353
