,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,2353+816,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,6.2104,7.33,26.53,349.94,45.00,0.0,10.27344908163623,79.86500246582145
31,1803+784,21,1.0,4.0,0.0,0.0,38.0,KOKEE12M,WETTZ13S,1.41641,352.38,31.45,6.67,38.65,38.0,-10.181028207349726,76.10061457660434
32,0016+731,21,1.0,4.0,0.0,1.0,7.0,KOKEE12M,WETTZ13S,3.84453,16.43,29.28,339.62,41.07,67.0,22.203685249499188,75.29607037492964
33,3C371,21,1.0,4.0,0.0,1.0,36.0,KOKEE12M,WETTZ13S,2.99019,346.16,38.44,9.9,30.41,96.0,-16.86281531854522,68.4467685488846
34,3C418,21,1.0,4.0,0.0,2.0,4.0,KOKEE12M,WETTZ13S,1.52331,6.49,60.46,352.04,11.11,124.0,5.015448265818119,44.088436963803964
35,0016+731,21,1.0,4.0,0.0,2.0,32.0,KOKEE12M,WETTZ13S,3.84453,16.39,29.37,339.7,40.99,152.0,22.13157593671034,75.2451281592098
36,1851+488,21,1.0,4.0,0.0,3.0,2.0,KOKEE12M,WETTZ13S,7.33956,332.65,58.14,9.39,8.86,182.0,-21.825480805414184,42.195705372762134
37,1746+470,21,1.0,4.0,0.0,3.0,37.0,KOKEE12M,WETTZ13S,5.7668,318.46,50.62,20.64,9.72,217.0,-37.866423935465825,42.740044717653475
38,0133+476,21,1.0,4.0,0.0,4.0,11.0,KOKEE12M,WETTZ13S,2.12461,45.73,23.23,307.56,32.51,251.0,59.22060495068735,57.73046205431399
39,2309+454,21,1.0,4.0,0.0,4.0,39.0,KOKEE12M,WETTZ13S,8.07352,45.09,48.01,326.37,14.58,279.0,42.641780153271796,42.5080270388995
40,2353+816,21,1.0,4.0,0.0,5.0,14.0,KOKEE12M,WETTZ13S,6.2104,7.22,26.68,350.08,44.85,314.0,10.106838852596306,79.77989644213432
41,0016+731,21,1.0,4.0,0.0,5.0,51.0,KOKEE12M,WETTZ13S,3.84453,16.29,29.59,339.88,40.80,351.0,21.95251188467022,75.12040351501662
42,NGC6251,21,1.0,4.0,0.0,6.0,20.0,KOKEE12M,WETTZ13S,7.33956,352.91,25.93,8.1,44.09,380.0,-9.990236276195446,80.32070013795054
43,0059+581,21,1.0,4.0,0.0,7.0,2.0,KOKEE12M,WETTZ13S,1.36839,34.18,29.08,321.59,34.84,422.0,44.187830265324365,65.06926404149114
44,0202+319,21,1.0,4.0,0.0,7.0,31.0,KOKEE12M,WETTZ13S,2.52297,60.83,15.21,290.55,25.66,451.0,75.83315615235746,42.32962540679107
45,2229+695,21,1.0,4.0,0.0,8.0,2.0,KOKEE12M,WETTZ13S,5.38235,13.35,38.68,345.13,32.38,482.0,16.222582074039014,68.35983530276401
46,3C371,21,1.0,4.0,0.0,8.0,31.0,KOKEE12M,WETTZ13S,2.99019,345.58,38.05,10.55,30.62,511.0,-17.64925653404637,68.6398376733828
47,0016+731,21,1.0,4.0,0.0,9.0,0.0,KOKEE12M,WETTZ13S,3.84453,16.18,29.79,340.06,40.62,540.0,21.76489038422591,75.01296898765452
48,1746+470,21,1.0,4.0,0.0,9.0,31.0,KOKEE12M,WETTZ13S,5.7668,317.79,49.7,21.61,10.06,571.0,-39.10910686145758,43.116210564247424
49,3C418,21,1.0,4.0,0.0,10.0,1.0,KOKEE12M,WETTZ13S,1.52331,3.98,60.63,353.3,10.94,601.0,3.0636995410248455,44.03382540711219
50,0109+224,21,1.0,4.0,0.0,10.0,33.0,KOKEE12M,WETTZ13S,1.87756,74.05,24.66,293.2,10.27,633.0,78.64313337013857,22.47630221355721
51,1726+455,21,1.0,4.0,0.0,11.0,38.0,KOKEE12M,WETTZ13S,7.33956,313.69,46.65,25.76,10.15,698.0,-44.67292848684364,42.67546310496358
52,1726+455,21,1.0,4.0,0.0,11.0,56.0,KOKEE12M,WETTZ13S,7.33956,313.67,46.6,25.81,10.17,716.0,-44.72911612540155,42.69928659144118
53,0016+731,21,1.0,4.0,0.0,12.0,29.0,KOKEE12M,WETTZ13S,3.84453,16.06,30.02,340.26,40.43,749.0,21.557906207719732,74.88529600339541
54,2356+385,21,1.0,4.0,0.0,12.0,59.0,KOKEE12M,WETTZ13S,8.07352,56.78,42.3,316.21,12.87,779.0,55.68799480655524,36.46897178924929
55,3C418,21,1.0,4.0,0.0,13.0,59.0,KOKEE12M,WETTZ13S,1.52331,2.72,60.68,353.92,10.87,839.0,2.0914335339428227,44.022162246547666
56,0109+224,21,1.0,4.0,0.0,14.0,31.0,KOKEE12M,WETTZ13S,1.87756,74.31,25.54,293.9,9.67,871.0,78.1798006914831,21.960628581280076
57,1842+681,21,1.0,4.0,0.0,15.0,34.0,KOKEE12M,WETTZ13S,7.33956,346.89,40.94,8.3,28.27,934.0,-15.420594768902458,66.21370571489398
58,1039+811,21,1.0,4.0,0.0,16.0,13.0,KOKEE12M,WETTZ13S,3.1052,354.79,14.36,10.69,55.67,973.0,-7.917235903693401,86.8278769881212
59,1849+670,21,1.0,4.0,0.0,16.0,40.0,KOKEE12M,WETTZ13S,2.24264,346.7,42.12,8.0,27.11,1000.0,-15.357374989198705,64.96626800570088
60,2309+454,21,1.0,4.0,0.0,17.0,11.0,KOKEE12M,WETTZ13S,8.07352,43.88,50.05,328.31,13.47,1031.0,40.05763760951653,41.6551368797667
61,1849+670,21,1.0,4.0,0.0,17.0,47.0,KOKEE12M,WETTZ13S,2.24264,346.57,42.06,8.12,27.14,1067.0,-15.519411738921972,64.99270251307783
62,1039+811,21,1.0,4.0,0.0,18.0,14.0,KOKEE12M,WETTZ13S,3.1052,354.86,14.32,10.59,55.73,1094.0,-7.812543943557866,86.85298424260964
63,1746+470,21,1.0,4.0,0.0,18.0,44.0,KOKEE12M,WETTZ13S,5.7668,316.85,48.25,23.1,10.64,1124.0,-40.986323681163356,43.72239992661526
64,1851+488,21,1.0,4.0,0.0,19.0,11.0,KOKEE12M,WETTZ13S,7.33956,329.08,56.31,12.04,9.35,1151.0,-25.652435084367475,42.82816193372734
65,2353+816,21,1.0,4.0,0.0,19.0,48.0,KOKEE12M,WETTZ13S,6.2104,6.9,27.1,350.52,44.45,1188.0,9.625261701249547,79.53887678915689
66,0059+581,21,1.0,4.0,0.0,20.0,27.0,KOKEE12M,WETTZ13S,1.36839,33.96,30.82,322.95,33.50,1227.0,43.17544269840433,64.10672022156773
67,1851+488,21,1.0,4.0,0.0,20.0,59.0,KOKEE12M,WETTZ13S,7.33956,328.72,56.1,12.33,9.42,1259.0,-26.06335844658589,42.90042144163608
68,2229+695,21,1.0,4.0,0.0,21.0,36.0,KOKEE12M,WETTZ13S,5.38235,12.14,39.38,346.35,31.83,1296.0,14.629799807466284,68.01023065293943
