,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0059+581,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,1.36839,34.25,28.16,320.89,35.56,0.0,44.65687280192946,65.58740243680188
31,3C418,21,1.0,4.0,0.0,0.0,29.0,KOKEE12M,WETTZ13S,1.52331,6.98,60.42,351.79,11.15,29.0,5.398951235013137,44.098181102033166
32,0016+731,21,1.0,4.0,0.0,0.0,57.0,KOKEE12M,WETTZ13S,3.84453,16.44,29.27,339.61,41.08,57.0,22.21900042637588,75.29956114343494
33,1039+811,21,1.0,4.0,0.0,1.0,26.0,KOKEE12M,WETTZ13S,3.1052,354.28,14.69,11.34,55.20,86.0,-8.676825181422183,86.624606340589
34,1039+811,21,1.0,4.0,0.0,1.0,43.0,KOKEE12M,WETTZ13S,3.1052,354.29,14.69,11.33,55.21,103.0,-8.661706203404387,86.62611941289347
35,0718+793,21,1.0,4.0,0.0,2.0,10.0,KOKEE12M,WETTZ13S,7.33956,2.35,11.51,358.18,59.94,130.0,3.6161234269125826,88.11592193020631
36,2229+695,21,1.0,4.0,0.0,2.0,42.0,KOKEE12M,WETTZ13S,5.38235,13.81,38.39,344.65,32.61,162.0,16.838623293558193,68.50297875204082
37,1039+811,21,1.0,4.0,0.0,3.0,11.0,KOKEE12M,WETTZ13S,3.1052,354.34,14.65,11.26,55.26,191.0,-8.587676711896192,86.64947987173404
38,NGC6251,21,1.0,4.0,0.0,3.0,38.0,KOKEE12M,WETTZ13S,7.33956,352.95,26.0,8.01,44.03,218.0,-9.928250806315862,80.27987799564599
39,0718+793,21,1.0,4.0,0.0,4.0,17.0,KOKEE12M,WETTZ13S,7.33956,2.45,11.53,357.98,59.93,257.0,3.7696409360638565,88.10320806027221
40,0109+224,21,1.0,4.0,0.0,4.0,53.0,KOKEE12M,WETTZ13S,1.87756,73.68,23.39,292.19,11.13,293.0,79.275805953787,23.211909778831558
41,0718+793,21,1.0,4.0,0.0,5.0,54.0,KOKEE12M,WETTZ13S,7.33956,2.52,11.55,357.83,59.92,354.0,3.877000138647285,88.09225808252373
42,1039+811,21,1.0,4.0,0.0,6.0,26.0,KOKEE12M,WETTZ13S,3.1052,354.45,14.58,11.13,55.36,386.0,-8.423989203459564,86.69342159518318
43,0718+793,21,1.0,4.0,0.0,6.0,54.0,KOKEE12M,WETTZ13S,7.33956,2.57,11.56,357.74,59.92,414.0,3.953732564028907,88.08569794517223
44,1746+470,21,1.0,4.0,0.0,7.0,29.0,KOKEE12M,WETTZ13S,5.7668,318.01,50.02,21.27,9.94,449.0,-38.68619110556189,42.98045127125917
45,0059+581,21,1.0,4.0,0.0,8.0,2.0,KOKEE12M,WETTZ13S,1.36839,34.17,29.21,321.69,34.74,482.0,44.120615914201686,64.99469163463122
46,0016+731,21,1.0,4.0,0.0,8.0,30.0,KOKEE12M,WETTZ13S,3.84453,16.2,29.76,340.03,40.65,510.0,21.79760233414955,75.02783935140039
47,1726+455,21,1.0,4.0,0.0,9.0,2.0,KOKEE12M,WETTZ13S,7.33956,313.89,47.09,25.34,9.96,542.0,-44.16018171690826,42.48144995795973
48,NGC6251,21,1.0,4.0,0.0,9.0,33.0,KOKEE12M,WETTZ13S,7.33956,352.85,25.83,8.2,44.16,573.0,-10.082876322880677,80.37822450678135
49,2229+695,21,1.0,4.0,0.0,10.0,13.0,KOKEE12M,WETTZ13S,5.38235,13.16,38.8,345.32,32.29,613.0,15.968947836854547,68.29839514959649
50,1849+670,21,1.0,4.0,0.0,10.0,42.0,KOKEE12M,WETTZ13S,2.24264,347.36,42.43,7.36,26.98,642.0,-14.536335994560087,64.81923317937986
51,1039+811,21,1.0,4.0,0.0,11.0,9.0,KOKEE12M,WETTZ13S,3.1052,354.61,14.47,10.92,55.51,669.0,-8.185933673226057,86.75975167993184
52,2309+454,21,1.0,4.0,0.0,11.0,40.0,KOKEE12M,WETTZ13S,8.07352,44.44,49.16,327.45,13.95,700.0,41.208314972413774,42.021819208596945
53,1726+455,21,1.0,4.0,0.0,12.0,19.0,KOKEE12M,WETTZ13S,7.33956,313.64,46.54,25.87,10.19,739.0,-44.800999636423825,42.7230956306315
54,1039+811,21,1.0,4.0,0.0,12.0,50.0,KOKEE12M,WETTZ13S,3.1052,354.67,14.44,10.84,55.56,770.0,-8.096167293792018,86.77998857944209
55,0016+731,21,1.0,4.0,0.0,13.0,19.0,KOKEE12M,WETTZ13S,3.84453,16.04,30.07,340.31,40.38,799.0,21.520899633867856,74.85502414902662
56,1851+488,21,1.0,4.0,0.0,13.0,49.0,KOKEE12M,WETTZ13S,7.33956,330.21,56.94,11.16,9.18,829.0,-24.392260319205374,42.60852973383712
57,1039+811,21,1.0,4.0,0.0,14.0,26.0,KOKEE12M,WETTZ13S,3.1052,354.73,14.4,10.77,55.61,866.0,-8.006724234075332,86.80400003005114
58,2309+454,21,1.0,4.0,0.0,14.0,57.0,KOKEE12M,WETTZ13S,8.07352,44.11,49.69,327.96,13.66,897.0,40.52546884663428,41.80443758128388
59,0109+224,21,1.0,4.0,0.0,15.0,31.0,KOKEE12M,WETTZ13S,1.87756,74.38,25.77,294.08,9.52,931.0,78.05593114576995,21.822981113932308
60,2353+816,21,1.0,4.0,0.0,16.0,32.0,KOKEE12M,WETTZ13S,6.2104,6.97,27.0,350.42,44.54,992.0,9.731098145440136,79.59796480230087
61,3C371,21,1.0,4.0,0.0,17.0,10.0,KOKEE12M,WETTZ13S,2.99019,344.89,37.54,11.36,30.89,1030.0,-18.602547215601387,68.89629284577839
62,0109+224,21,1.0,4.0,0.0,17.0,44.0,KOKEE12M,WETTZ13S,1.87756,74.52,26.26,294.48,9.19,1064.0,77.78367815732702,21.54208608185615
63,0133+476,21,1.0,4.0,0.0,18.0,42.0,KOKEE12M,WETTZ13S,2.07013,46.03,25.65,309.4,30.64,1122.0,58.39023009220523,56.32773551225841
64,1726+455,21,1.0,4.0,0.0,19.0,16.0,KOKEE12M,WETTZ13S,8.07352,313.15,45.37,27.0,10.70,1156.0,-46.1284855265255,43.2418403812536
65,1842+681,21,1.0,4.0,0.0,19.0,46.0,KOKEE12M,WETTZ13S,7.33956,346.46,40.71,8.73,28.37,1186.0,-15.97238166901892,66.32573638110574
66,DA426,21,1.0,4.0,0.0,20.0,28.0,KOKEE12M,WETTZ13S,6.72793,304.02,39.99,35.43,8.51,1228.0,-57.15207314182017,38.57859317587656
67,2356+385,21,1.0,4.0,0.0,21.0,13.0,KOKEE12M,WETTZ13S,8.07352,56.58,43.89,317.55,11.95,1273.0,54.13617581322704,35.72335035085692
68,2356+385,21,1.0,4.0,0.0,21.0,59.0,KOKEE12M,WETTZ13S,8.07352,56.56,44.04,317.68,11.86,1319.0,53.98720836707014,35.652107040817256
69,1806+456,21,1.0,4.0,0.0,23.0,3.0,KOKEE12M,WETTZ13S,6.72793,316.81,51.39,20.83,8.44,1383.0,-38.43800454278915,40.94663638161283
70,1806+456,21,1.0,4.0,0.0,23.0,23.0,KOKEE12M,WETTZ13S,6.72793,316.77,51.33,20.89,8.46,1403.0,-38.51700268574711,40.97342861140039
71,3C371,21,1.0,4.0,0.0,23.0,55.0,KOKEE12M,WETTZ13S,2.99019,344.38,37.12,11.99,31.11,1435.0,-19.322780398052345,69.11327139133616
72,2356+385,21,1.0,4.0,0.0,24.0,27.0,KOKEE12M,WETTZ13S,8.07352,56.48,44.52,318.08,11.59,1467.0,53.49851765126759,35.436758252362544
73,0059+581,21,1.0,4.0,0.0,25.0,24.0,KOKEE12M,WETTZ13S,1.36839,33.85,31.47,323.46,33.01,1524.0,42.758139457101464,63.75092875916468
74,2229+695,21,1.0,4.0,0.0,25.0,52.0,KOKEE12M,WETTZ13S,5.38235,11.75,39.58,346.74,31.67,1552.0,14.125857062848752,67.91267667319666
75,0133+476,21,1.0,4.0,0.0,26.0,21.0,KOKEE12M,WETTZ13S,2.07013,46.15,26.93,310.38,29.68,1581.0,57.865874750810605,55.58839575379536
76,1039+811,21,1.0,4.0,0.0,26.0,52.0,KOKEE12M,WETTZ13S,3.1052,355.17,14.15,10.18,55.98,1612.0,-7.348040887620882,86.95941338823508
77,1806+456,21,1.0,4.0,0.0,27.0,22.0,KOKEE12M,WETTZ13S,6.72793,316.32,50.7,21.55,8.70,1642.0,-39.36886521909098,41.22596539591994
