,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,1849+670,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,2.24264,348.59,42.95,6.22,26.77,0.0,-13.032021238520237,64.57345485558392
31,0059+581,21,1.0,4.0,0.0,0.0,30.0,KOKEE12M,WETTZ13S,1.36839,34.25,28.23,320.94,35.51,30.0,44.62763440467907,65.54446009877535
32,3C371,21,1.0,4.0,0.0,1.0,0.0,KOKEE12M,WETTZ13S,2.99019,346.21,38.48,9.84,30.40,60.0,-16.793762708961637,68.42350508692051
33,1842+681,21,1.0,4.0,0.0,1.0,27.0,KOKEE12M,WETTZ13S,7.33956,348.37,41.64,6.85,27.97,87.0,-13.559016430185396,65.87923490607459
34,1746+470,21,1.0,4.0,0.0,2.0,8.0,KOKEE12M,WETTZ13S,5.7668,318.63,50.85,20.4,9.63,128.0,-37.55457623110207,42.64229423833184
35,2353+816,21,1.0,4.0,0.0,2.0,38.0,KOKEE12M,WETTZ13S,6.2104,7.28,26.6,350.01,44.93,158.0,10.197518616425002,79.82516011919918
36,1851+488,21,1.0,4.0,0.0,3.0,17.0,KOKEE12M,WETTZ13S,7.33956,332.59,58.11,9.44,8.87,197.0,-21.888078411431785,42.208351773970804
37,1039+811,21,1.0,4.0,0.0,3.0,54.0,KOKEE12M,WETTZ13S,3.1052,354.36,14.64,11.23,55.28,234.0,-8.557820118207182,86.65642446540144
38,0016+731,21,1.0,4.0,0.0,4.0,23.0,KOKEE12M,WETTZ13S,3.84453,16.33,29.49,339.8,40.88,263.0,22.02672565239848,75.17938031825737
39,2229+695,21,1.0,4.0,0.0,4.0,50.0,KOKEE12M,WETTZ13S,5.38235,13.63,38.51,344.84,32.52,290.0,16.595710867962957,68.44162923379544
40,0718+793,21,1.0,4.0,0.0,5.0,17.0,KOKEE12M,WETTZ13S,7.33956,2.49,11.54,357.89,59.93,317.0,3.8310111912247047,88.09741678374624
41,2229+695,21,1.0,4.0,0.0,5.0,48.0,KOKEE12M,WETTZ13S,5.38235,13.54,38.56,344.93,32.48,348.0,16.47672694872243,68.42004346441047
42,0059+581,21,1.0,4.0,0.0,6.0,16.0,KOKEE12M,WETTZ13S,1.36839,34.19,28.98,321.51,34.92,376.0,44.24202047765997,65.12460303523231
43,3C371,21,1.0,4.0,0.0,6.0,46.0,KOKEE12M,WETTZ13S,2.99019,345.73,38.15,10.39,30.56,406.0,-17.445606689384185,68.59187487454378
44,0059+581,21,1.0,4.0,0.0,7.0,16.0,KOKEE12M,WETTZ13S,1.36839,34.18,29.11,321.61,34.82,436.0,44.17495706631483,65.05030747402945
45,1803+784,21,1.0,4.0,0.0,7.0,46.0,KOKEE12M,WETTZ13S,1.4417,352.05,31.23,7.1,38.79,466.0,-10.644024478663756,76.21872561656764
46,1851+488,21,1.0,4.0,0.0,8.0,14.0,KOKEE12M,WETTZ13S,7.33956,331.44,57.57,10.25,9.01,494.0,-23.074087139958486,42.39125881543419
47,1726+455,21,1.0,4.0,0.0,8.0,49.0,KOKEE12M,WETTZ13S,7.33956,313.91,47.13,25.3,9.95,529.0,-44.11218557129767,42.46493599182214
48,0202+319,21,1.0,4.0,0.0,9.0,25.0,KOKEE12M,WETTZ13S,2.52297,60.95,15.59,290.85,25.37,565.0,75.78307513088963,42.09373955494571
