,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0133+476,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,2.12461,45.62,22.53,307.03,33.05,0.0,59.415208438486815,58.1430559425392
31,0109+224,21,1.0,4.0,0.0,0.0,29.0,KOKEE12M,WETTZ13S,1.87756,73.39,22.41,291.41,11.80,29.0,79.73131269088378,23.784089878661028
32,0109+224,21,1.0,4.0,0.0,1.0,15.0,KOKEE12M,WETTZ13S,1.87756,73.44,22.58,291.55,11.68,75.0,79.65410718027496,23.68538215964838
33,0016+731,21,1.0,4.0,0.0,2.0,15.0,KOKEE12M,WETTZ13S,3.84453,16.4,29.35,339.68,41.00,135.0,22.149057281221864,75.25604071876998
34,0133+476,21,1.0,4.0,0.0,2.0,44.0,KOKEE12M,WETTZ13S,2.12461,45.69,22.98,307.38,32.70,164.0,59.290557826396004,57.879438081214765
35,1726+455,21,1.0,4.0,0.0,3.0,18.0,KOKEE12M,WETTZ13S,8.07352,314.37,48.05,24.4,9.57,198.0,-43.007115270106674,42.071588361173305
36,0016+731,21,1.0,4.0,0.0,3.0,50.0,KOKEE12M,WETTZ13S,3.84453,16.35,29.46,339.77,40.91,230.0,22.059494106160585,75.19393629271671
37,0109+224,21,1.0,4.0,0.0,4.0,21.0,KOKEE12M,WETTZ13S,1.87756,73.65,23.27,292.1,11.21,261.0,79.33527174020223,23.274429370884697
38,0202+319,21,1.0,4.0,0.0,5.0,17.0,KOKEE12M,WETTZ13S,2.52297,60.69,14.76,290.18,26.01,317.0,75.88887085734899,42.60426605879027
39,0059+581,21,1.0,4.0,0.0,5.0,46.0,KOKEE12M,WETTZ13S,1.36839,34.2,28.91,321.46,34.97,346.0,44.28329760321884,65.16089366029406
40,2309+454,21,1.0,4.0,0.0,6.0,13.0,KOKEE12M,WETTZ13S,8.07352,44.95,48.27,326.61,14.44,373.0,42.32289183714369,42.39682375483281
41,3C371,21,1.0,4.0,0.0,6.0,49.0,KOKEE12M,WETTZ13S,2.99019,345.72,38.15,10.39,30.57,409.0,-17.45757796417839,68.58882899707785
42,2229+695,21,1.0,4.0,0.0,7.0,18.0,KOKEE12M,WETTZ13S,5.38235,13.41,38.64,345.06,32.41,438.0,16.303262398293654,68.3809903262519
43,2356+385,21,1.0,4.0,0.0,7.0,48.0,KOKEE12M,WETTZ13S,8.07352,56.88,41.29,315.37,13.46,468.0,56.637111982637535,36.94944685208601
44,1842+681,21,1.0,4.0,0.0,8.0,49.0,KOKEE12M,WETTZ13S,7.33956,347.58,41.28,7.61,28.12,529.0,-14.546574281523137,66.05166992303835
45,2229+695,21,1.0,4.0,0.0,9.0,30.0,KOKEE12M,WETTZ13S,5.38235,13.22,38.76,345.26,32.32,570.0,16.0494607783096,68.31994573940213
46,1746+470,21,1.0,4.0,0.0,10.0,1.0,KOKEE12M,WETTZ13S,5.7668,317.74,49.63,21.69,10.09,601.0,-39.2030840812344,43.14409752356518
47,3C371,21,1.0,4.0,0.0,10.0,30.0,KOKEE12M,WETTZ13S,2.99019,345.42,37.94,10.74,30.68,630.0,-17.86764192625902,68.69322553098017
48,3C371,21,1.0,4.0,0.0,10.0,47.0,KOKEE12M,WETTZ13S,2.99019,345.4,37.92,10.77,30.68,647.0,-17.896487087402303,68.70567209993085
