,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,2229+695,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,5.38235,14.03,38.24,344.42,32.73,0.0,17.136945320586122,68.57954087522555
31,1851+488,21,1.0,4.0,0.0,0.0,30.0,KOKEE12M,WETTZ13S,7.33956,333.26,58.41,8.98,8.79,30.0,-21.21270127747382,42.10350950364102
32,1851+488,21,1.0,4.0,0.0,0.0,54.0,KOKEE12M,WETTZ13S,7.33956,333.16,58.37,9.04,8.80,54.0,-21.310313138643952,42.114167510617555
33,1039+811,21,1.0,4.0,0.0,1.0,31.0,KOKEE12M,WETTZ13S,3.1052,354.28,14.69,11.33,55.21,91.0,-8.676825181422183,86.624606340589
34,0718+793,21,1.0,4.0,0.0,1.0,58.0,KOKEE12M,WETTZ13S,7.33956,2.34,11.51,358.2,59.95,118.0,3.6007442423028286,88.11655172072045
35,1851+488,21,1.0,4.0,0.0,2.0,33.0,KOKEE12M,WETTZ13S,7.33956,332.76,58.19,9.31,8.85,153.0,-21.713889355445602,42.17820439175539
36,0718+793,21,1.0,4.0,0.0,3.0,11.0,KOKEE12M,WETTZ13S,7.33956,2.39,11.52,358.09,59.94,191.0,3.677508296706252,88.11024296050618
37,0718+793,21,1.0,4.0,0.0,3.0,32.0,KOKEE12M,WETTZ13S,7.33956,2.41,11.52,358.05,59.94,212.0,3.7082643489229037,88.1089538999884
38,1746+470,21,1.0,4.0,0.0,4.0,7.0,KOKEE12M,WETTZ13S,5.7668,318.4,50.54,20.73,9.74,247.0,-37.97561220628155,42.772961440889404
39,0016+731,21,1.0,4.0,0.0,4.0,38.0,KOKEE12M,WETTZ13S,3.84453,16.32,29.51,339.81,40.87,278.0,22.009256959310477,75.16837694606801
40,3C371,21,1.0,4.0,0.0,5.0,7.0,KOKEE12M,WETTZ13S,2.99019,345.86,38.25,10.23,30.52,307.0,-17.266201518946325,68.53708491556635
41,3C418,21,1.0,4.0,0.0,5.0,35.0,KOKEE12M,WETTZ13S,1.52331,5.38,60.55,352.6,11.03,335.0,4.14889117930308,44.05481494765813
42,0718+793,21,1.0,4.0,0.0,6.0,6.0,KOKEE12M,WETTZ13S,7.33956,2.53,11.55,357.81,59.92,366.0,3.892375079009704,88.09158007663015
43,0109+224,21,1.0,4.0,0.0,6.0,42.0,KOKEE12M,WETTZ13S,1.87756,73.8,23.8,292.51,10.85,402.0,79.07669925167339,22.97390487432376
44,3C371,21,1.0,4.0,0.0,7.0,45.0,KOKEE12M,WETTZ13S,2.99019,345.64,38.09,10.48,30.59,465.0,-17.56775845614152,68.62074916437452
45,NGC6251,21,1.0,4.0,0.0,8.0,12.0,KOKEE12M,WETTZ13S,7.33956,352.87,25.87,8.16,44.13,492.0,-10.051418029153005,80.35455531545227
46,NGC6251,21,1.0,4.0,0.0,8.0,41.0,KOKEE12M,WETTZ13S,7.33956,352.87,25.86,8.17,44.14,521.0,-10.052268585173945,80.36135495811317
47,1851+488,21,1.0,4.0,0.0,9.0,21.0,KOKEE12M,WETTZ13S,7.33956,331.19,57.45,10.43,9.04,561.0,-23.33545353248948,42.429489323991234
48,0202+319,21,1.0,4.0,0.0,10.0,2.0,KOKEE12M,WETTZ13S,2.52297,60.99,15.72,290.95,25.28,602.0,75.7642540076059,42.01409979169162
49,1746+470,21,1.0,4.0,0.0,10.0,37.0,KOKEE12M,WETTZ13S,5.7668,317.67,49.53,21.78,10.13,637.0,-39.33629484735168,43.18457754726481
50,1039+811,21,1.0,4.0,0.0,11.0,7.0,KOKEE12M,WETTZ13S,3.1052,354.61,14.47,10.92,55.51,667.0,-8.185933673226057,86.75975167993184
51,1803+784,21,1.0,4.0,0.0,11.0,34.0,KOKEE12M,WETTZ13S,1.46791,351.88,31.1,7.32,38.87,694.0,-10.885049231816781,76.2914254460977
52,2309+454,21,1.0,4.0,0.0,12.0,5.0,KOKEE12M,WETTZ13S,8.07352,44.4,49.22,327.52,13.91,725.0,41.12905813851238,41.99961135227573
53,2356+385,21,1.0,4.0,0.0,12.0,37.0,KOKEE12M,WETTZ13S,8.07352,56.79,42.23,316.15,12.91,757.0,55.756232231148736,36.49975598157224
54,2353+816,21,1.0,4.0,0.0,13.0,37.0,KOKEE12M,WETTZ13S,6.2104,7.04,26.92,350.33,44.62,817.0,9.835320727231277,79.64255904228966
55,1726+455,21,1.0,4.0,0.0,14.0,18.0,KOKEE12M,WETTZ13S,7.33956,313.5,46.21,26.2,10.34,858.0,-45.17743821035505,42.8717880765778
56,3C371,21,1.0,4.0,0.0,14.0,48.0,KOKEE12M,WETTZ13S,2.99019,345.08,37.68,11.14,30.81,888.0,-18.339421966026844,68.82791865987672
57,3C371,21,1.0,4.0,0.0,15.0,5.0,KOKEE12M,WETTZ13S,2.99019,345.06,37.66,11.17,30.82,905.0,-18.368395883354616,68.84006248607386
58,2309+454,21,1.0,4.0,0.0,15.0,36.0,KOKEE12M,WETTZ13S,8.07352,44.05,49.79,328.06,13.61,936.0,40.39832483576152,41.7606978682379
59,0133+476,21,1.0,4.0,0.0,16.0,9.0,KOKEE12M,WETTZ13S,2.07013,45.99,25.22,309.08,30.97,969.0,58.559531933036155,56.570037780276834
60,1803+784,21,1.0,4.0,0.0,16.0,40.0,KOKEE12M,WETTZ13S,1.46791,351.66,30.93,7.62,38.97,1000.0,-11.197863801430234,76.38520573451501
61,1842+681,21,1.0,4.0,0.0,17.0,7.0,KOKEE12M,WETTZ13S,7.33956,346.73,40.86,8.46,28.31,1027.0,-15.624323859591202,66.25046545698551
62,1039+811,21,1.0,4.0,0.0,17.0,46.0,KOKEE12M,WETTZ13S,3.1052,354.84,14.33,10.61,55.71,1066.0,-7.842511337131818,86.84638111669508
63,1726+455,21,1.0,4.0,0.0,18.0,16.0,KOKEE12M,WETTZ13S,8.07352,313.22,45.54,26.84,10.63,1096.0,-45.93693235113616,43.1678360045965
64,1746+470,21,1.0,4.0,0.0,18.0,44.0,KOKEE12M,WETTZ13S,5.7668,316.85,48.25,23.1,10.64,1124.0,-40.986323681163356,43.72239992661526
65,3C418,21,1.0,4.0,0.0,19.0,14.0,KOKEE12M,WETTZ13S,1.52331,1.04,60.72,354.75,10.79,1154.0,0.7989277504083381,44.009770073069475
66,0059+581,21,1.0,4.0,0.0,19.0,43.0,KOKEE12M,WETTZ13S,1.36839,33.97,30.73,322.88,33.57,1183.0,43.227048786426124,64.15917360732753
67,DA426,21,1.0,4.0,0.0,20.0,17.0,KOKEE12M,WETTZ13S,6.72793,304.02,40.03,35.4,8.50,1217.0,-57.11859128036933,38.55599236648025
