,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,1851+488,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,7.33956,333.38,58.46,8.9,8.78,0.0,-21.094488688318577,42.088018923081876
31,1851+488,21,1.0,4.0,0.0,0.0,24.0,KOKEE12M,WETTZ13S,7.33956,333.28,58.42,8.96,8.79,24.0,-21.191986555754628,42.0989594204756
32,0133+476,21,1.0,4.0,0.0,1.0,3.0,KOKEE12M,WETTZ13S,2.12461,45.65,22.7,307.16,32.92,63.0,59.372215668427714,58.0401574020274
33,2229+695,21,1.0,4.0,0.0,1.0,33.0,KOKEE12M,WETTZ13S,5.38235,13.9,38.33,344.55,32.66,93.0,16.96025769327395,68.53322162100422
34,1746+470,21,1.0,4.0,0.0,2.0,4.0,KOKEE12M,WETTZ13S,5.7668,318.64,50.86,20.39,9.63,124.0,-37.53908324092866,42.63970438061212
35,2309+454,21,1.0,4.0,0.0,2.0,38.0,KOKEE12M,WETTZ13S,8.07352,45.26,47.68,326.06,14.76,158.0,43.04067220973981,42.651809394034416
36,1726+455,21,1.0,4.0,0.0,3.0,17.0,KOKEE12M,WETTZ13S,8.07352,314.37,48.05,24.39,9.56,197.0,-43.007115270106674,42.071588361173305
37,1039+811,21,1.0,4.0,0.0,3.0,47.0,KOKEE12M,WETTZ13S,3.1052,354.36,14.64,11.24,55.28,227.0,-8.557820118207182,86.65642446540144
38,2229+695,21,1.0,4.0,0.0,4.0,16.0,KOKEE12M,WETTZ13S,5.38235,13.67,38.48,344.79,32.54,256.0,16.65042012695755,68.4585277660903
39,0059+581,21,1.0,4.0,0.0,4.0,44.0,KOKEE12M,WETTZ13S,1.36839,34.21,28.78,321.36,35.08,284.0,44.350058238671835,65.23463501718074
40,1842+681,21,1.0,4.0,0.0,5.0,14.0,KOKEE12M,WETTZ13S,7.33956,347.96,41.46,7.24,28.04,314.0,-14.069206166668279,65.96393341776347
41,2309+454,21,1.0,4.0,0.0,5.0,57.0,KOKEE12M,WETTZ13S,8.07352,44.97,48.22,326.57,14.46,357.0,42.37909668458943,42.42349922403247
42,0016+731,21,1.0,4.0,0.0,6.0,31.0,KOKEE12M,WETTZ13S,3.84453,16.26,29.63,339.92,40.76,391.0,21.904483483749424,75.10208447034397
43,1849+670,21,1.0,4.0,0.0,7.0,0.0,KOKEE12M,WETTZ13S,2.24264,347.78,42.61,6.97,26.91,420.0,-14.020352378233367,64.73728605276317
44,2353+816,21,1.0,4.0,0.0,7.0,28.0,KOKEE12M,WETTZ13S,6.2104,7.18,26.74,350.15,44.79,448.0,10.045844822419388,79.7449030798873
45,2229+695,21,1.0,4.0,0.0,8.0,5.0,KOKEE12M,WETTZ13S,5.38235,13.35,38.68,345.13,32.38,485.0,16.222582074039014,68.35983530276401
46,3C418,21,1.0,4.0,0.0,8.0,32.0,KOKEE12M,WETTZ13S,1.52331,4.45,60.61,353.06,10.97,512.0,3.4269280033468275,44.034505352134474
47,0133+476,21,1.0,4.0,0.0,9.0,2.0,KOKEE12M,WETTZ13S,2.07013,45.84,24.03,308.17,31.88,542.0,58.969982916861476,57.265755879623434
