,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,2229+695,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,5.38235,14.03,38.24,344.42,32.73,0.0,17.136945320586122,68.57954087522555
31,2309+454,21,1.0,4.0,0.0,0.0,29.0,KOKEE12M,WETTZ13S,8.07352,45.44,47.32,325.73,14.96,29.0,43.47151627825902,42.808917090223744
32,1803+784,21,1.0,4.0,0.0,1.0,5.0,KOKEE12M,WETTZ13S,1.41641,352.36,31.44,6.7,38.66,65.0,-10.208681161307936,76.10517787587736
33,1842+681,21,1.0,4.0,0.0,1.0,32.0,KOKEE12M,WETTZ13S,7.33956,348.36,41.64,6.86,27.97,92.0,-13.570514319189448,65.87686740788808
34,1842+681,21,1.0,4.0,0.0,2.0,1.0,KOKEE12M,WETTZ13S,7.33956,348.31,41.61,6.91,27.98,121.0,-13.634339886666142,65.89565271240737
35,2229+695,21,1.0,4.0,0.0,2.0,42.0,KOKEE12M,WETTZ13S,5.38235,13.81,38.39,344.65,32.61,162.0,16.838623293558193,68.50297875204082
36,0718+793,21,1.0,4.0,0.0,3.0,10.0,KOKEE12M,WETTZ13S,7.33956,2.39,11.52,358.09,59.94,190.0,3.677508296706252,88.11024296050618
37,2309+454,21,1.0,4.0,0.0,3.0,44.0,KOKEE12M,WETTZ13S,8.07352,45.17,47.86,326.22,14.66,224.0,42.82514478009071,42.571766300758995
38,1842+681,21,1.0,4.0,0.0,4.0,20.0,KOKEE12M,WETTZ13S,7.33956,348.06,41.5,7.15,28.02,260.0,-13.945445942068815,65.94767151513147
39,1842+681,21,1.0,4.0,0.0,4.0,49.0,KOKEE12M,WETTZ13S,7.33956,348.01,41.48,7.2,28.03,289.0,-14.007314478556218,65.95583537117855
40,1842+681,21,1.0,4.0,0.0,5.0,18.0,KOKEE12M,WETTZ13S,7.33956,347.95,41.46,7.25,28.04,318.0,-14.080718830580627,65.96147687338028
