,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,2229+695,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,5.38235,14.03,38.24,344.42,32.73,0.0,17.136945320586122,68.57954087522555
31,3C371,21,1.0,4.0,0.0,0.0,29.0,KOKEE12M,WETTZ13S,2.99019,346.25,38.5,9.79,30.38,29.0,-16.741342629288713,68.41622042367887
32,1746+470,21,1.0,4.0,0.0,0.0,58.0,KOKEE12M,WETTZ13S,5.7668,318.77,51.03,20.21,9.56,58.0,-37.305570137629964,42.56881582304827
33,NGC6251,21,1.0,4.0,0.0,1.0,27.0,KOKEE12M,WETTZ13S,7.33956,352.99,26.07,7.94,43.98,87.0,-9.866312471396473,80.23888863784175
34,2353+816,21,1.0,4.0,0.0,2.0,7.0,KOKEE12M,WETTZ13S,6.2104,7.29,26.59,349.99,44.94,127.0,10.212342900679694,79.83035441451788
35,3C371,21,1.0,4.0,0.0,2.0,45.0,KOKEE12M,WETTZ13S,2.99019,346.06,38.38,10.01,30.45,165.0,-16.9963578778735,68.47406331403585
36,3C371,21,1.0,4.0,0.0,3.0,2.0,KOKEE12M,WETTZ13S,2.99019,346.04,38.36,10.03,30.46,182.0,-17.02496331633799,68.4870513581641
37,1842+681,21,1.0,4.0,0.0,3.0,29.0,KOKEE12M,WETTZ13S,7.33956,348.15,41.54,7.06,28.01,209.0,-13.833285570213986,65.92873315611065
38,1803+784,21,1.0,4.0,0.0,4.0,8.0,KOKEE12M,WETTZ13S,1.41641,352.22,31.34,6.88,38.72,248.0,-10.405686020694827,76.1610696742366
39,0718+793,21,1.0,4.0,0.0,4.0,35.0,KOKEE12M,WETTZ13S,7.33956,2.46,11.53,357.96,59.93,275.0,3.7850177891930876,88.10254879192743
40,2309+454,21,1.0,4.0,0.0,5.0,9.0,KOKEE12M,WETTZ13S,8.07352,45.04,48.09,326.44,14.53,309.0,42.538536583931645,42.47918300911149
41,1746+470,21,1.0,4.0,0.0,5.0,48.0,KOKEE12M,WETTZ13S,5.7668,318.2,50.28,21.0,9.84,348.0,-38.33446290727574,42.87476354664576
42,3C371,21,1.0,4.0,0.0,6.0,17.0,KOKEE12M,WETTZ13S,2.99019,345.77,38.18,10.34,30.55,377.0,-17.39055834943219,68.57581177825304
43,0016+731,21,1.0,4.0,0.0,6.0,46.0,KOKEE12M,WETTZ13S,3.84453,16.26,29.65,339.94,40.75,406.0,21.9001332588861,75.08716921541945
44,3C418,21,1.0,4.0,0.0,7.0,14.0,KOKEE12M,WETTZ13S,1.52331,4.86,60.58,352.86,11.00,434.0,3.745419948142946,44.049760930053196
45,0059+581,21,1.0,4.0,0.0,7.0,43.0,KOKEE12M,WETTZ13S,1.36839,34.17,29.17,321.66,34.77,463.0,44.13782687298922,65.02004533688478
46,1849+670,21,1.0,4.0,0.0,8.0,13.0,KOKEE12M,WETTZ13S,2.24264,347.64,42.55,7.1,26.93,493.0,-14.192143548831796,64.76512641997768
47,0016+731,21,1.0,4.0,0.0,8.0,42.0,KOKEE12M,WETTZ13S,3.84453,16.19,29.77,340.05,40.64,522.0,21.782332874658668,75.02415374230848
48,2353+816,21,1.0,4.0,0.0,9.0,9.0,KOKEE12M,WETTZ13S,6.2104,7.14,26.79,350.2,44.74,549.0,9.985773770613612,79.71680223329383
49,1851+488,21,1.0,4.0,0.0,9.0,48.0,KOKEE12M,WETTZ13S,7.33956,331.09,57.4,10.5,9.05,588.0,-23.441467302633257,42.446633279832206
50,3C371,21,1.0,4.0,0.0,10.0,23.0,KOKEE12M,WETTZ13S,2.99019,345.43,37.94,10.73,30.67,623.0,-17.855652424586896,68.6963429765185
51,0109+224,21,1.0,4.0,0.0,10.0,57.0,KOKEE12M,WETTZ13S,1.87756,74.08,24.74,293.27,10.21,657.0,78.60439444886879,22.420718262469922
52,0202+319,21,1.0,4.0,0.0,11.0,53.0,KOKEE12M,WETTZ13S,2.52297,61.11,16.09,291.25,24.99,713.0,75.71263136569145,41.77837840057747
53,1726+455,21,1.0,4.0,0.0,12.0,28.0,KOKEE12M,WETTZ13S,7.33956,313.63,46.51,25.9,10.20,748.0,-44.83320741381029,42.73887134569507
54,3C371,21,1.0,4.0,0.0,12.0,58.0,KOKEE12M,WETTZ13S,2.99019,345.22,37.79,10.97,30.75,778.0,-18.14421192593797,68.77027597297588
55,2309+454,21,1.0,4.0,0.0,13.0,29.0,KOKEE12M,WETTZ13S,8.07352,44.26,49.45,327.73,13.79,809.0,40.8350509136813,41.90371764371523
56,0202+319,21,1.0,4.0,0.0,14.0,3.0,KOKEE12M,WETTZ13S,2.52297,61.24,16.54,291.6,24.66,843.0,75.63315470763294,41.51094479807139
57,0109+224,21,1.0,4.0,0.0,14.0,30.0,KOKEE12M,WETTZ13S,1.87756,74.31,25.54,293.9,9.68,870.0,78.1798006914831,21.960628581280076
58,0109+224,21,1.0,4.0,0.0,15.0,16.0,KOKEE12M,WETTZ13S,1.87756,74.36,25.71,294.04,9.56,916.0,78.08772394023592,21.86126103531515
59,2309+454,21,1.0,4.0,0.0,16.0,14.0,KOKEE12M,WETTZ13S,8.07352,43.98,49.9,328.16,13.55,974.0,40.25556956544887,41.714993076097656
60,DA426,21,1.0,4.0,0.0,16.0,54.0,KOKEE12M,WETTZ13S,6.72793,304.07,40.68,34.83,8.18,1014.0,-56.5372757075153,38.23545594747716
61,2309+454,21,1.0,4.0,0.0,17.0,38.0,KOKEE12M,WETTZ13S,8.07352,43.83,50.12,328.38,13.43,1058.0,39.96286712583623,41.62923828594029
62,0109+224,21,1.0,4.0,0.0,18.0,12.0,KOKEE12M,WETTZ13S,1.87756,74.55,26.37,294.56,9.12,1092.0,77.7211171496492,21.480950256065473
63,1842+681,21,1.0,4.0,0.0,19.0,15.0,KOKEE12M,WETTZ13S,7.33956,346.51,40.74,8.68,28.36,1155.0,-15.907323411085645,66.3097528928281
64,1851+488,21,1.0,4.0,0.0,19.0,55.0,KOKEE12M,WETTZ13S,7.33956,328.93,56.23,12.16,9.38,1195.0,-25.8184068999515,42.85037397022399
65,1842+681,21,1.0,4.0,0.0,20.0,30.0,KOKEE12M,WETTZ13S,7.33956,346.39,40.67,8.8,28.39,1230.0,-16.063041267930778,66.34598689856801
66,2229+695,21,1.0,4.0,0.0,21.0,11.0,KOKEE12M,WETTZ13S,5.38235,12.18,39.36,346.31,31.85,1271.0,14.681480803560207,68.01947990071659
67,2356+385,21,1.0,4.0,0.0,21.0,41.0,KOKEE12M,WETTZ13S,8.07352,56.57,43.98,317.63,11.90,1301.0,54.0480785021745,35.678759061746526
68,0202+319,21,1.0,4.0,0.0,22.0,38.0,KOKEE12M,WETTZ13S,2.52297,61.75,18.29,292.99,23.36,1358.0,75.27495345534085,40.446691481196325
69,0202+319,21,1.0,4.0,0.0,22.0,55.0,KOKEE12M,WETTZ13S,2.52297,61.77,18.35,293.04,23.32,1375.0,75.26296674268963,40.40640043700995
70,2353+816,21,1.0,4.0,0.0,23.0,26.0,KOKEE12M,WETTZ13S,6.2104,6.81,27.2,350.63,44.35,1406.0,9.491811023674279,79.48272486916812
71,1039+811,21,1.0,4.0,0.0,24.0,4.0,KOKEE12M,WETTZ13S,3.1052,355.07,14.2,10.31,55.90,1444.0,-7.498149554957292,86.92729417945374
72,1849+670,21,1.0,4.0,0.0,24.0,31.0,KOKEE12M,WETTZ13S,2.24264,345.85,41.68,8.83,27.30,1471.0,-16.432280070777903,65.1788632367079
73,0059+581,21,1.0,4.0,0.0,25.0,1.0,KOKEE12M,WETTZ13S,1.36839,33.86,31.42,323.42,33.05,1501.0,42.792093982939974,63.77748882372044
74,3C418,21,1.0,4.0,0.0,25.0,30.0,KOKEE12M,WETTZ13S,1.52331,359.04,60.73,355.75,10.70,1530.0,-0.7372481954649694,43.99714282492778
75,3C371,21,1.0,4.0,0.0,25.0,58.0,KOKEE12M,WETTZ13S,2.99019,344.22,36.99,12.18,31.18,1558.0,-19.549168007495656,69.17745445549531
76,0718+793,21,1.0,4.0,0.0,26.0,26.0,KOKEE12M,WETTZ13S,8.07352,3.48,11.8,355.94,59.74,1586.0,5.3475632091127565,87.93561634770984
77,3C371,21,1.0,4.0,0.0,26.0,58.0,KOKEE12M,WETTZ13S,2.99019,344.15,36.93,12.27,31.21,1618.0,-19.649146527969194,69.20803169962976
78,2229+695,21,1.0,4.0,0.0,27.0,27.0,KOKEE12M,WETTZ13S,5.38235,11.6,39.66,346.88,31.61,1647.0,13.931900537001741,67.87092719155356
79,1851+488,21,1.0,4.0,0.0,27.0,57.0,KOKEE12M,WETTZ13S,7.33956,327.36,55.24,13.47,9.67,1677.0,-27.67590986261416,43.20912397480169
80,2353+816,21,1.0,4.0,0.0,28.0,34.0,KOKEE12M,WETTZ13S,6.2104,6.69,27.34,350.8,44.22,1714.0,9.313583826669566,79.40235626093538
81,0016+731,21,1.0,4.0,0.0,29.0,11.0,KOKEE12M,WETTZ13S,3.84453,15.44,31.07,341.26,39.53,1751.0,20.523168271409023,74.30623164838634
82,3C418,21,1.0,4.0,0.0,29.0,39.0,KOKEE12M,WETTZ13S,1.52331,357.71,60.7,356.41,10.65,1779.0,-1.7599005164277153,44.009246087815946
83,1851+488,21,1.0,4.0,0.0,30.0,8.0,KOKEE12M,WETTZ13S,7.33956,326.96,54.97,13.82,9.76,1808.0,-28.16655109006367,43.30646551544254
84,1849+670,21,1.0,4.0,0.0,30.0,43.0,KOKEE12M,WETTZ13S,2.24264,345.2,41.32,9.49,27.46,1843.0,-17.266353630814013,65.3505255326363
85,3C371,21,1.0,4.0,0.0,31.0,10.0,KOKEE12M,WETTZ13S,2.99019,343.85,36.66,12.66,31.36,1870.0,-20.081905752694002,69.34820117497223
86,2353+816,21,1.0,4.0,0.0,31.0,38.0,KOKEE12M,WETTZ13S,6.2104,6.61,27.42,350.9,44.14,1898.0,9.196055774878543,79.35787577283189
87,NGC6251,21,1.0,4.0,0.0,32.0,16.0,KOKEE12M,WETTZ13S,7.33956,352.5,25.16,8.9,44.72,1936.0,-10.632815991465302,80.76425579702226
88,1806+456,21,1.0,4.0,0.0,32.0,57.0,KOKEE12M,WETTZ13S,6.72793,315.72,49.8,22.48,9.04,1977.0,-40.557261329311466,41.58960361996401
89,0202+319,21,1.0,4.0,0.0,33.0,35.0,KOKEE12M,WETTZ13S,2.52297,62.37,20.53,294.77,21.72,2015.0,74.6723108740641,39.087538530574
90,0718+793,21,1.0,4.0,0.0,34.0,6.0,KOKEE12M,WETTZ13S,8.07352,3.83,11.91,355.25,59.64,2046.0,5.882257156205243,87.86589202342464
91,3C371,21,1.0,4.0,0.0,34.0,39.0,KOKEE12M,WETTZ13S,2.99019,343.6,36.44,12.98,31.49,2079.0,-20.442407605066876,69.45734256694028
92,0202+319,21,1.0,4.0,0.0,35.0,12.0,KOKEE12M,WETTZ13S,2.52297,62.45,20.87,295.03,21.48,2112.0,74.55944053047439,38.89592311249781
93,0718+793,21,1.0,4.0,0.0,35.0,43.0,KOKEE12M,WETTZ13S,8.07352,3.9,11.93,355.1,59.62,2143.0,5.989159838254675,87.85216611760082
94,1039+811,21,1.0,4.0,0.0,36.0,16.0,KOKEE12M,WETTZ13S,3.1052,355.51,13.97,9.7,56.25,2176.0,-6.837264321173209,87.06996443060731
95,0016+731,21,1.0,4.0,0.0,36.0,45.0,KOKEE12M,WETTZ13S,3.84453,15.12,31.53,341.73,39.13,2205.0,20.009929805348648,74.05730438834863
96,3C418,21,1.0,4.0,0.0,37.0,13.0,KOKEE12M,WETTZ13S,1.52331,355.31,60.59,357.61,10.59,2233.0,-3.6135865994506724,44.047042743579446
97,0016+731,21,1.0,4.0,0.0,37.0,41.0,KOKEE12M,WETTZ13S,3.84453,15.08,31.59,341.79,39.09,2261.0,19.945389522235086,74.0236261527074
98,1851+488,21,1.0,4.0,0.0,38.0,12.0,KOKEE12M,WETTZ13S,7.33956,325.54,53.92,15.13,10.09,2292.0,-29.9903227927718,43.70151911750508
99,2353+816,21,1.0,4.0,0.0,38.0,49.0,KOKEE12M,WETTZ13S,6.2104,6.42,27.61,351.13,43.95,2329.0,8.917427991648246,79.25092058768814
100,1803+784,21,1.0,4.0,0.0,39.0,27.0,KOKEE12M,WETTZ13S,1.58304,350.73,30.12,8.92,39.51,2367.0,-12.540285886289066,76.8311898433274
101,DA426,21,1.0,4.0,0.0,39.0,57.0,KOKEE12M,WETTZ13S,6.72793,303.87,36.24,38.7,10.44,2397.0,-60.27120238380974,40.4547755222214
102,1851+488,21,1.0,4.0,0.0,40.0,34.0,KOKEE12M,WETTZ13S,7.33956,325.15,53.61,15.51,10.19,2434.0,-30.511533398274032,43.81869814394333
103,DA426,21,1.0,4.0,0.0,41.0,9.0,KOKEE12M,WETTZ13S,6.72793,303.87,36.01,38.9,10.56,2469.0,-60.448052137118275,40.57347926112638
104,2229+695,21,1.0,4.0,0.0,41.0,50.0,KOKEE12M,WETTZ13S,5.38235,10.21,40.29,348.2,31.10,2510.0,12.168714221651511,67.56320917835218
