,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,1842+681,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,7.33956,348.52,41.71,6.7,27.94,0.0,-13.371947933749226,65.84285908099613
31,0718+793,21,1.0,4.0,0.0,0.0,40.0,KOKEE12M,WETTZ13S,7.33956,2.27,11.49,358.32,59.95,40.0,3.4933349868217802,88.12714350944776
32,0109+224,21,1.0,4.0,0.0,1.0,16.0,KOKEE12M,WETTZ13S,1.87756,73.44,22.59,291.55,11.68,76.0,79.64832470583228,23.683662723929977
33,1726+455,21,1.0,4.0,0.0,2.0,21.0,KOKEE12M,WETTZ13S,8.07352,314.45,48.2,24.24,9.50,141.0,-42.82308837964233,42.00873630798389
34,0016+731,21,1.0,4.0,0.0,2.0,53.0,KOKEE12M,WETTZ13S,3.84453,16.38,29.4,339.72,40.97,173.0,22.111922137581605,75.2268056436182
35,1849+670,21,1.0,4.0,0.0,3.0,22.0,KOKEE12M,WETTZ13S,2.24264,348.2,42.79,6.58,26.84,202.0,-13.506219743691632,64.65062740075444
36,3C418,21,1.0,4.0,0.0,3.0,50.0,KOKEE12M,WETTZ13S,1.52331,5.93,60.51,352.32,11.07,230.0,4.577240870159588,44.067368857390704
37,2229+695,21,1.0,4.0,0.0,4.0,17.0,KOKEE12M,WETTZ13S,5.38235,13.67,38.48,344.79,32.54,257.0,16.65042012695755,68.4585277660903
38,2353+816,21,1.0,4.0,0.0,4.0,44.0,KOKEE12M,WETTZ13S,6.2104,7.24,26.66,350.07,44.87,284.0,10.136463773394345,79.79035227628242
39,NGC6251,21,1.0,4.0,0.0,5.0,22.0,KOKEE12M,WETTZ13S,7.33956,352.92,25.95,8.07,44.07,322.0,-9.974523714126125,80.30880506517556
40,3C371,21,1.0,4.0,0.0,6.0,1.0,KOKEE12M,WETTZ13S,2.99019,345.79,38.19,10.32,30.54,361.0,-17.364236065864993,68.57246446905678
41,1726+455,21,1.0,4.0,0.0,6.0,30.0,KOKEE12M,WETTZ13S,8.07352,314.1,47.51,24.92,9.78,390.0,-43.65600113835197,42.30560826815203
42,3C418,21,1.0,4.0,0.0,7.0,1.0,KOKEE12M,WETTZ13S,1.52331,4.93,60.58,352.82,11.00,421.0,3.7992340749070186,44.045152162603024
