,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0059+581,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,1.36839,34.25,28.16,320.89,35.56,0.0,44.65687280192946,65.58740243680188
31,1746+470,21,1.0,4.0,0.0,0.0,33.0,KOKEE12M,WETTZ13S,5.7668,318.82,51.09,20.14,9.54,33.0,-37.22014077440722,42.546181219588604
32,0133+476,21,1.0,4.0,0.0,1.0,7.0,KOKEE12M,WETTZ13S,2.12461,45.65,22.72,307.17,32.91,67.0,59.363542674387375,58.03167899283244
33,1039+811,21,1.0,4.0,0.0,1.0,39.0,KOKEE12M,WETTZ13S,3.1052,354.28,14.69,11.33,55.21,99.0,-8.676825181422183,86.624606340589
34,0016+731,21,1.0,4.0,0.0,2.0,8.0,KOKEE12M,WETTZ13S,3.84453,16.4,29.35,339.67,41.01,128.0,22.149057281221864,75.25604071876998
35,0016+731,21,1.0,4.0,0.0,2.0,25.0,KOKEE12M,WETTZ13S,3.84453,16.39,29.36,339.69,41.00,145.0,22.13374944897822,75.2525178819128
36,3C418,21,1.0,4.0,0.0,2.0,53.0,KOKEE12M,WETTZ13S,1.52331,6.23,60.48,352.17,11.09,173.0,4.8123639496169055,44.08356883694112
37,3C371,21,1.0,4.0,0.0,3.0,21.0,KOKEE12M,WETTZ13S,2.99019,346.01,38.35,10.06,30.46,201.0,-17.0631771505628,68.48758589073158
38,1039+811,21,1.0,4.0,0.0,3.0,48.0,KOKEE12M,WETTZ13S,3.1052,354.36,14.64,11.24,55.28,228.0,-8.557820118207182,86.65642446540144
39,0059+581,21,1.0,4.0,0.0,4.0,19.0,KOKEE12M,WETTZ13S,1.36839,34.21,28.72,321.32,35.12,259.0,44.375545214032456,65.27212388644884
40,3C371,21,1.0,4.0,0.0,4.0,49.0,KOKEE12M,WETTZ13S,2.99019,345.89,38.26,10.2,30.51,289.0,-17.227942227370654,68.5366837326191
41,0016+731,21,1.0,4.0,0.0,5.0,18.0,KOKEE12M,WETTZ13S,3.84453,16.3,29.55,339.85,40.83,318.0,21.974325074787735,75.14633130328549
42,0718+793,21,1.0,4.0,0.0,5.0,46.0,KOKEE12M,WETTZ13S,7.33956,2.52,11.54,357.84,59.92,346.0,3.8771383635316288,88.09539879486563
