,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0133+476,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,2.12461,45.62,22.53,307.03,33.05,0.0,59.415208438486815,58.1430559425392
31,1851+488,21,1.0,4.0,0.0,0.0,32.0,KOKEE12M,WETTZ13S,7.33956,333.25,58.41,8.98,8.80,32.0,-21.220049403023427,42.09980654758136
32,1746+470,21,1.0,4.0,0.0,1.0,7.0,KOKEE12M,WETTZ13S,5.7668,318.75,51.0,20.24,9.57,67.0,-37.34457895762642,42.58333094845542
33,3C371,21,1.0,4.0,0.0,1.0,36.0,KOKEE12M,WETTZ13S,2.99019,346.16,38.44,9.9,30.41,96.0,-16.86281531854522,68.4467685488846
34,1726+455,21,1.0,4.0,0.0,2.0,5.0,KOKEE12M,WETTZ13S,8.07352,314.47,48.25,24.2,9.48,125.0,-42.76662368764995,41.98264978058098
35,2353+816,21,1.0,4.0,0.0,2.0,36.0,KOKEE12M,WETTZ13S,6.2104,7.28,26.6,350.01,44.93,156.0,10.197518616425002,79.82516011919918
36,NGC6251,21,1.0,4.0,0.0,3.0,14.0,KOKEE12M,WETTZ13S,7.33956,352.96,26.02,8.0,44.02,194.0,-9.912550662194777,80.26793668128511
37,2309+454,21,1.0,4.0,0.0,3.0,57.0,KOKEE12M,WETTZ13S,8.07352,45.15,47.89,326.26,14.64,237.0,42.78550311660099,42.562063200004744
38,0133+476,21,1.0,4.0,0.0,4.0,30.0,KOKEE12M,WETTZ13S,2.12461,45.74,23.28,307.6,32.47,270.0,59.208471594056,57.69848328545979
39,NGC6251,21,1.0,4.0,0.0,5.0,1.0,KOKEE12M,WETTZ13S,7.33956,352.93,25.96,8.06,44.06,301.0,-9.959660864966214,80.3037221700978
40,1849+670,21,1.0,4.0,0.0,5.0,40.0,KOKEE12M,WETTZ13S,2.24264,347.93,42.68,6.83,26.88,340.0,-13.835246370362944,64.70092617499975
41,0202+319,21,1.0,4.0,0.0,6.0,13.0,KOKEE12M,WETTZ13S,2.52297,60.75,14.94,290.33,25.86,373.0,75.87021969825135,42.48936458286073
42,2353+816,21,1.0,4.0,0.0,6.0,44.0,KOKEE12M,WETTZ13S,6.2104,7.19,26.72,350.13,44.81,404.0,10.061531350731869,79.75716788658572
43,0133+476,21,1.0,4.0,0.0,7.0,24.0,KOKEE12M,WETTZ13S,2.07013,45.81,23.76,307.96,32.09,444.0,59.063171415648384,57.41637096870443
44,1039+811,21,1.0,4.0,0.0,7.0,56.0,KOKEE12M,WETTZ13S,3.1052,354.5,14.54,11.06,55.41,476.0,-8.349845657785052,86.7164627139647
45,0059+581,21,1.0,4.0,0.0,8.0,27.0,KOKEE12M,WETTZ13S,1.36839,34.16,29.26,321.73,34.70,507.0,44.08773313074035,64.97065071215555
46,1726+455,21,1.0,4.0,0.0,9.0,0.0,KOKEE12M,WETTZ13S,7.33956,313.9,47.1,25.33,9.96,540.0,-44.14447609851142,42.481178557345196
47,0109+224,21,1.0,4.0,0.0,9.0,37.0,KOKEE12M,WETTZ13S,1.87756,73.99,24.45,293.03,10.41,577.0,78.75131792516426,22.596452609110848
48,0133+476,21,1.0,4.0,0.0,10.0,35.0,KOKEE12M,WETTZ13S,2.07013,45.88,24.29,308.37,31.68,635.0,58.889949646361465,57.10820577253047
49,1726+455,21,1.0,4.0,0.0,11.0,9.0,KOKEE12M,WETTZ13S,7.33956,313.73,46.74,25.68,10.11,669.0,-44.568784336930406,42.63552477071193
50,1849+670,21,1.0,4.0,0.0,11.0,39.0,KOKEE12M,WETTZ13S,2.24264,347.25,42.38,7.47,27.00,699.0,-14.672442284046648,64.84286463707703
51,1803+784,21,1.0,4.0,0.0,12.0,6.0,KOKEE12M,WETTZ13S,1.46791,351.86,31.09,7.35,38.88,726.0,-10.912827969286022,76.2956519788618
52,1039+811,21,1.0,4.0,0.0,12.0,33.0,KOKEE12M,WETTZ13S,3.1052,354.66,14.44,10.85,55.55,753.0,-8.111313135658985,86.77857420995376
53,2353+816,21,1.0,4.0,0.0,13.0,1.0,KOKEE12M,WETTZ13S,6.2104,7.05,26.9,350.31,44.64,781.0,9.850965945791694,79.65495228669434
54,1746+470,21,1.0,4.0,0.0,13.0,42.0,KOKEE12M,WETTZ13S,5.7668,317.35,49.05,22.28,10.32,822.0,-39.96409175608765,43.38457537839686
55,1803+784,21,1.0,4.0,0.0,14.0,11.0,KOKEE12M,WETTZ13S,1.46791,351.77,31.02,7.47,38.92,851.0,-11.040778956792455,76.33455371362925
56,2353+816,21,1.0,4.0,0.0,14.0,39.0,KOKEE12M,WETTZ13S,6.2104,7.02,26.95,350.36,44.59,879.0,9.80491079410376,79.62480123429322
57,NGC6251,21,1.0,4.0,0.0,15.0,17.0,KOKEE12M,WETTZ13S,7.33956,352.75,25.67,8.38,44.30,917.0,-10.236926769876016,80.46881915727612
58,0202+319,21,1.0,4.0,0.0,16.0,2.0,KOKEE12M,WETTZ13S,2.52297,61.36,16.94,291.92,24.36,962.0,75.56109779329385,41.26570662992229
59,NGC6251,21,1.0,4.0,0.0,16.0,35.0,KOKEE12M,WETTZ13S,7.33956,352.73,25.63,8.42,44.33,995.0,-10.268456863291421,80.49222042861186
60,NGC6251,21,1.0,4.0,0.0,17.0,4.0,KOKEE12M,WETTZ13S,7.33956,352.73,25.62,8.44,44.34,1024.0,-10.269316531585568,80.49895918310528
61,0133+476,21,1.0,4.0,0.0,17.0,47.0,KOKEE12M,WETTZ13S,2.07013,46.02,25.49,309.28,30.76,1067.0,58.458455753166014,56.41325237588733
62,0016+731,21,1.0,4.0,0.0,18.0,16.0,KOKEE12M,WETTZ13S,3.84453,15.86,30.39,340.6,40.11,1096.0,21.216468214391647,74.67882591560523
63,1851+488,21,1.0,4.0,0.0,18.0,46.0,KOKEE12M,WETTZ13S,7.33956,329.17,56.36,11.97,9.34,1126.0,-25.551628466068873,42.81227276220513
64,0133+476,21,1.0,4.0,0.0,19.0,26.0,KOKEE12M,WETTZ13S,2.07013,46.05,25.77,309.49,30.55,1166.0,58.351016904552345,56.25059748959892
65,1849+670,21,1.0,4.0,0.0,19.0,57.0,KOKEE12M,WETTZ13S,2.24264,346.34,41.94,8.35,27.19,1197.0,-15.809969820789128,65.0524406081781
66,0016+731,21,1.0,4.0,0.0,20.0,26.0,KOKEE12M,WETTZ13S,3.84453,15.78,30.52,340.73,39.99,1226.0,21.084029232188126,74.60877472579826
67,0016+731,21,1.0,4.0,0.0,20.0,43.0,KOKEE12M,WETTZ13S,3.84453,15.77,30.54,340.75,39.98,1243.0,21.066669955135534,74.59709517622515
68,0718+793,21,1.0,4.0,0.0,21.0,11.0,KOKEE12M,WETTZ13S,8.07352,3.24,11.72,356.42,59.80,1271.0,4.980621067945326,87.98281555448972
69,2353+816,21,1.0,4.0,0.0,21.0,42.0,KOKEE12M,WETTZ13S,6.2104,6.85,27.15,350.58,44.40,1302.0,9.551576335387093,79.51169282251227
70,1842+681,21,1.0,4.0,0.0,22.0,20.0,KOKEE12M,WETTZ13S,7.33956,346.21,40.57,8.99,28.44,1340.0,-16.29577000953624,66.39451333606056
71,1806+456,21,1.0,4.0,0.0,23.0,1.0,KOKEE12M,WETTZ13S,6.72793,316.81,51.39,20.83,8.44,1381.0,-38.43800454278915,40.94663638161283
72,0109+224,21,1.0,4.0,0.0,23.0,40.0,KOKEE12M,WETTZ13S,1.87756,74.89,27.59,295.54,8.31,1420.0,77.00787425101072,20.79273873173709
73,3C418,21,1.0,4.0,0.0,24.0,42.0,KOKEE12M,WETTZ13S,1.52331,359.3,60.73,355.62,10.71,1482.0,-0.5375885889528268,44.00003534280214
74,0718+793,21,1.0,4.0,0.0,25.0,13.0,KOKEE12M,WETTZ13S,8.07352,3.42,11.78,356.05,59.75,1513.0,5.2558572599217745,87.94757571932452
75,2353+816,21,1.0,4.0,0.0,25.0,44.0,KOKEE12M,WETTZ13S,6.2104,6.76,27.26,350.71,44.29,1544.0,9.417369457921476,79.44815322689217
76,DA426,21,1.0,4.0,0.0,26.0,26.0,KOKEE12M,WETTZ13S,6.72793,303.94,38.84,36.44,9.09,1586.0,-58.157405246990635,39.1391171642803
77,2229+695,21,1.0,4.0,0.0,27.0,7.0,KOKEE12M,WETTZ13S,5.38235,11.63,39.64,346.85,31.62,1627.0,13.971476926054843,67.88325798818894
78,3C371,21,1.0,4.0,0.0,27.0,36.0,KOKEE12M,WETTZ13S,2.99019,344.1,36.89,12.33,31.24,1656.0,-19.71987209440521,69.22714885352428
79,0133+476,21,1.0,4.0,0.0,28.0,8.0,KOKEE12M,WETTZ13S,2.07013,46.17,27.22,310.61,29.46,1688.0,57.73570235205389,55.4246077159479
80,1842+681,21,1.0,4.0,0.0,28.0,39.0,KOKEE12M,WETTZ13S,7.33956,345.59,40.21,9.63,28.61,1719.0,-17.104448428503314,66.56919188317306
81,0133+476,21,1.0,4.0,0.0,29.0,22.0,KOKEE12M,WETTZ13S,2.01838,46.18,27.43,310.77,29.31,1762.0,57.63612164004672,55.30968675739641
82,1039+811,21,1.0,4.0,0.0,29.0,53.0,KOKEE12M,WETTZ13S,3.1052,355.28,14.09,10.03,56.07,1793.0,-7.182969294815658,86.99627445133264
83,1806+456,21,1.0,4.0,0.0,30.0,23.0,KOKEE12M,WETTZ13S,6.72793,315.99,50.21,22.05,8.88,1823.0,-40.0180273112484,41.425408929940765
84,0718+793,21,1.0,4.0,0.0,30.0,57.0,KOKEE12M,WETTZ13S,8.07352,3.68,11.86,355.53,59.69,1857.0,5.653243076631713,87.89713237381848
85,NGC6251,21,1.0,4.0,0.0,31.0,29.0,KOKEE12M,WETTZ13S,7.33956,352.51,25.18,8.87,44.70,1889.0,-10.616978111721151,80.7528629822926
86,0202+319,21,1.0,4.0,0.0,32.0,14.0,KOKEE12M,WETTZ13S,2.52297,62.29,20.26,294.55,21.92,1934.0,74.74851061986104,39.26048901428454
87,1849+670,21,1.0,4.0,0.0,32.0,47.0,KOKEE12M,WETTZ13S,2.24264,344.99,41.2,9.71,27.52,1967.0,-17.53795366101739,65.40686937872316
88,1849+670,21,1.0,4.0,0.0,33.0,4.0,KOKEE12M,WETTZ13S,2.24264,344.96,41.18,9.74,27.53,1984.0,-17.577566924971585,65.41765806487919
89,2353+816,21,1.0,4.0,0.0,33.0,32.0,KOKEE12M,WETTZ13S,6.2104,6.56,27.47,350.96,44.09,2012.0,9.122663993889134,79.32990886974946
90,0133+476,21,1.0,4.0,0.0,34.0,12.0,KOKEE12M,WETTZ13S,2.01838,46.23,28.24,311.4,28.71,2052.0,57.25536274932773,54.848399876891946
91,2353+816,21,1.0,4.0,0.0,34.0,42.0,KOKEE12M,WETTZ13S,6.2104,6.53,27.5,351.0,44.06,2082.0,9.078652394135004,79.31306725835411
92,1803+784,21,1.0,4.0,0.0,35.0,20.0,KOKEE12M,WETTZ13S,1.5526,350.89,30.28,8.69,39.41,2120.0,-12.305667561820423,76.74108132098785
93,DA426,21,1.0,4.0,0.0,35.0,50.0,KOKEE12M,WETTZ13S,6.72793,303.88,37.03,38.02,10.02,2150.0,-59.64939300369885,40.052512266726865
94,1803+784,21,1.0,4.0,0.0,36.0,29.0,KOKEE12M,WETTZ13S,1.5526,350.84,30.23,8.75,39.44,2189.0,-12.378931677819427,76.76938097631636
95,2229+695,21,1.0,4.0,0.0,36.0,57.0,KOKEE12M,WETTZ13S,5.38235,10.69,40.08,347.75,31.27,2217.0,12.773779293531492,67.66805037208785
96,1806+456,21,1.0,4.0,0.0,37.0,28.0,KOKEE12M,WETTZ13S,6.72793,315.28,49.06,23.23,9.33,2248.0,-41.49673498828112,41.904312639477595
97,2309+454,21,1.0,4.0,0.0,38.0,5.0,KOKEE12M,WETTZ13S,8.07352,41.33,53.34,331.61,11.75,2285.0,35.48689859203758,40.35125875922507
98,0202+319,21,1.0,4.0,0.0,38.0,39.0,KOKEE12M,WETTZ13S,2.52297,62.63,21.58,295.59,20.97,2319.0,74.32270734504091,38.47587433292251
99,1039+811,21,1.0,4.0,0.0,39.0,12.0,KOKEE12M,WETTZ13S,3.1052,355.62,13.92,9.54,56.33,2352.0,-6.67153499126783,87.10180262419017
100,DA426,21,1.0,4.0,0.0,39.0,43.0,KOKEE12M,WETTZ13S,6.72793,303.87,36.28,38.66,10.41,2383.0,-60.240346682608724,40.43406479443935
101,0016+731,21,1.0,4.0,0.0,40.0,24.0,KOKEE12M,WETTZ13S,3.84453,14.96,31.75,341.96,38.95,2424.0,19.756248105799013,73.93775628105601
102,0307+380,21,1.0,4.0,0.0,40.0,55.0,KOKEE12M,WETTZ13S,6.2104,52.85,10.81,290.75,34.59,2455.0,70.462176574988,53.38685031854198
103,0016+731,21,1.0,4.0,0.0,41.0,37.0,KOKEE12M,WETTZ13S,3.84453,14.91,31.83,342.04,38.89,2497.0,19.674684223623576,73.89099702740765
104,0059+581,21,1.0,4.0,0.0,42.0,5.0,KOKEE12M,WETTZ13S,1.36839,33.37,33.61,325.23,31.41,2525.0,41.22808328366102,62.59696418333932
105,0133+476,21,1.0,4.0,0.0,42.0,32.0,KOKEE12M,WETTZ13S,2.01838,46.28,29.64,312.49,27.69,2552.0,56.53414471388529,54.06297032652025
106,NGC6251,21,1.0,4.0,0.0,43.0,3.0,KOKEE12M,WETTZ13S,7.33956,352.36,24.83,9.2,44.99,2583.0,-10.859247808770387,80.95511780865704
107,1803+784,21,1.0,4.0,0.0,43.0,42.0,KOKEE12M,WETTZ13S,1.58304,350.57,29.96,9.15,39.62,2622.0,-12.77540380987457,76.91998661119405
108,1842+681,21,1.0,4.0,0.0,44.0,9.0,KOKEE12M,WETTZ13S,7.33956,344.17,39.27,11.2,29.06,2649.0,-19.006351581411998,67.03303562857955
109,1806+456,21,1.0,4.0,0.0,44.0,50.0,KOKEE12M,WETTZ13S,6.72793,314.61,47.85,24.44,9.82,2690.0,-42.99658382478934,42.415195307060955
110,NGC6251,21,1.0,4.0,0.0,45.0,23.0,KOKEE12M,WETTZ13S,7.33956,352.33,24.76,9.27,45.06,2723.0,-10.907788822781132,80.99512071664522
111,0718+793,21,1.0,4.0,0.0,46.0,3.0,KOKEE12M,WETTZ13S,8.07352,4.37,12.11,354.19,59.46,2763.0,6.705119100790428,87.74137056292676
112,3C371,21,1.0,4.0,0.0,46.0,37.0,KOKEE12M,WETTZ13S,2.99019,342.79,35.63,14.07,31.95,2797.0,-21.643720909510503,69.87638953450804
113,0235+164,21,1.0,4.0,0.0,47.0,11.0,KOKEE12M,WETTZ13S,1.79412,76.52,11.63,280.07,13.47,2831.0,85.72380827309186,20.548820199640343
114,2309+454,21,1.0,4.0,0.0,47.0,42.0,KOKEE12M,WETTZ13S,8.07352,39.9,54.79,333.15,11.02,2862.0,33.285939651480454,39.809537162840776
115,0202+319,21,1.0,4.0,0.0,48.0,16.0,KOKEE12M,WETTZ13S,2.52297,63.12,23.56,297.15,19.55,2896.0,73.58434096010927,37.29917571052639
