,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,3C371,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,2.99019,346.29,38.53,9.75,30.37,0.0,-16.68662003816888,68.39938255078944
31,1726+455,21,1.0,4.0,0.0,0.0,29.0,KOKEE12M,WETTZ13S,8.07352,314.62,48.51,23.93,9.38,29.0,-42.43925233897789,41.880017563893276
32,1803+784,21,1.0,4.0,0.0,0.0,59.0,KOKEE12M,WETTZ13S,1.41641,352.36,31.44,6.7,38.65,59.0,-10.208681161307936,76.10517787587736
33,0718+793,21,1.0,4.0,0.0,1.0,26.0,KOKEE12M,WETTZ13S,7.33956,2.31,11.5,358.25,59.95,86.0,3.5547323118127174,88.12155544856058
34,0109+224,21,1.0,4.0,0.0,2.0,2.0,KOKEE12M,WETTZ13S,1.87756,73.49,22.76,291.69,11.56,122.0,79.57026356880269,23.584892813338445
35,NGC6251,21,1.0,4.0,0.0,3.0,4.0,KOKEE12M,WETTZ13S,7.33956,352.96,26.02,7.99,44.01,184.0,-9.912550662194777,80.26793668128511
36,0016+731,21,1.0,4.0,0.0,3.0,45.0,KOKEE12M,WETTZ13S,3.84453,16.35,29.45,339.76,40.92,225.0,22.06166850961325,75.20134815601273
37,1803+784,21,1.0,4.0,0.0,4.0,14.0,KOKEE12M,WETTZ13S,1.4417,352.21,31.34,6.89,38.72,254.0,-10.418978476416308,76.15925237942649
38,0718+793,21,1.0,4.0,0.0,4.0,41.0,KOKEE12M,WETTZ13S,7.33956,2.46,11.53,357.95,59.93,281.0,3.7850177891930876,88.10254879192743
39,1849+670,21,1.0,4.0,0.0,5.0,13.0,KOKEE12M,WETTZ13S,2.24264,347.99,42.7,6.78,26.87,313.0,-13.763051785194328,64.69454419879575
40,0202+319,21,1.0,4.0,0.0,5.0,46.0,KOKEE12M,WETTZ13S,2.52297,60.72,14.85,290.26,25.93,346.0,75.87965857028826,42.546857095808534
41,1842+681,21,1.0,4.0,0.0,6.0,19.0,KOKEE12M,WETTZ13S,7.33956,347.85,41.41,7.35,28.06,379.0,-14.20676115168837,65.98761196999277
42,2309+454,21,1.0,4.0,0.0,7.0,2.0,KOKEE12M,WETTZ13S,8.07352,44.88,48.4,326.73,14.36,422.0,42.16342044809101,42.340405105244
43,3C371,21,1.0,4.0,0.0,7.0,38.0,KOKEE12M,WETTZ13S,2.99019,345.65,38.1,10.47,30.59,458.0,-17.55337967318785,68.61442534367076
44,1039+811,21,1.0,4.0,0.0,8.0,5.0,KOKEE12M,WETTZ13S,3.1052,354.5,14.54,11.05,55.41,485.0,-8.349845657785052,86.7164627139647
45,2353+816,21,1.0,4.0,0.0,8.0,33.0,KOKEE12M,WETTZ13S,6.2104,7.15,26.78,350.18,44.76,513.0,10.00056789215925,79.72208182373389
46,1039+811,21,1.0,4.0,0.0,9.0,11.0,KOKEE12M,WETTZ13S,3.1052,354.54,14.52,11.01,55.45,551.0,-8.290054080155754,86.7301169562901
47,1803+784,21,1.0,4.0,0.0,9.0,38.0,KOKEE12M,WETTZ13S,1.4417,351.97,31.17,7.21,38.83,578.0,-10.757255632977083,76.25213365116396
48,0718+793,21,1.0,4.0,0.0,10.0,5.0,KOKEE12M,WETTZ13S,7.33956,2.72,11.59,357.44,59.90,605.0,4.183877860666123,88.06560046627722
49,0059+581,21,1.0,4.0,0.0,10.0,38.0,KOKEE12M,WETTZ13S,1.36839,34.13,29.55,321.95,34.48,638.0,43.92822117287484,64.80859090755314
50,0059+581,21,1.0,4.0,0.0,10.0,55.0,KOKEE12M,WETTZ13S,1.36839,34.13,29.58,321.98,34.45,655.0,43.915175436347745,64.78934415047766
51,NGC6251,21,1.0,4.0,0.0,11.0,25.0,KOKEE12M,WETTZ13S,7.33956,352.82,25.78,8.26,44.21,685.0,-10.129234073817855,80.40685514944661
52,0718+793,21,1.0,4.0,0.0,12.0,4.0,KOKEE12M,WETTZ13S,7.33956,2.81,11.61,357.26,59.88,724.0,4.321896076247303,88.05261034892422
53,2309+454,21,1.0,4.0,0.0,12.0,38.0,KOKEE12M,WETTZ13S,8.07352,44.34,49.31,327.6,13.87,758.0,41.01018429822335,41.96604411189105
54,0202+319,21,1.0,4.0,0.0,13.0,12.0,KOKEE12M,WETTZ13S,2.52297,61.19,16.36,291.47,24.79,792.0,75.66705712217274,41.615516084382435
55,1842+681,21,1.0,4.0,0.0,13.0,45.0,KOKEE12M,WETTZ13S,7.33956,347.07,41.03,8.11,28.23,825.0,-15.191755403330571,66.17145489456702
56,1746+470,21,1.0,4.0,0.0,14.0,26.0,KOKEE12M,WETTZ13S,5.7668,317.27,48.93,22.4,10.37,866.0,-40.12114372967033,43.43321481683388
57,2229+695,21,1.0,4.0,0.0,14.0,57.0,KOKEE12M,WETTZ13S,5.38235,12.74,39.04,345.75,32.10,897.0,15.41564051517213,68.18260967390422
58,DA426,21,1.0,4.0,0.0,15.0,29.0,KOKEE12M,WETTZ13S,6.72793,304.1,40.95,34.59,8.04,929.0,-56.287701919363776,38.109639226632154
59,1842+681,21,1.0,4.0,0.0,16.0,8.0,KOKEE12M,WETTZ13S,7.33956,346.83,40.91,8.36,28.28,968.0,-15.496958465144594,66.22757855676116
60,2353+816,21,1.0,4.0,0.0,16.0,48.0,KOKEE12M,WETTZ13S,6.2104,6.97,27.01,350.43,44.53,1008.0,9.730232620723985,79.59088502519225
61,1803+784,21,1.0,4.0,0.0,17.0,26.0,KOKEE12M,WETTZ13S,1.46791,351.63,30.91,7.66,38.99,1046.0,-11.240207289447886,76.39530291736018
62,2353+816,21,1.0,4.0,0.0,17.0,54.0,KOKEE12M,WETTZ13S,6.2104,6.94,27.04,350.46,44.50,1074.0,9.68597037529882,79.57471361779427
63,1851+488,21,1.0,4.0,0.0,18.0,34.0,KOKEE12M,WETTZ13S,7.33956,329.21,56.39,11.94,9.33,1114.0,-25.50164741561763,42.79639240490683
64,3C418,21,1.0,4.0,0.0,19.0,10.0,KOKEE12M,WETTZ13S,1.52331,1.07,60.72,354.74,10.79,1150.0,0.8219711015647571,44.009345722732654
65,1842+681,21,1.0,4.0,0.0,19.0,38.0,KOKEE12M,WETTZ13S,7.33956,346.48,40.72,8.72,28.37,1178.0,-15.946833228419989,66.32134543847114
66,0016+731,21,1.0,4.0,0.0,20.0,19.0,KOKEE12M,WETTZ13S,3.84453,15.78,30.52,340.73,40.00,1219.0,21.084029232188126,74.60877472579826
67,1726+455,21,1.0,4.0,0.0,20.0,51.0,KOKEE12M,WETTZ13S,8.07352,313.05,45.1,27.26,10.82,1251.0,-46.423933737871664,43.36682185807539
68,DA426,21,1.0,4.0,0.0,21.0,19.0,KOKEE12M,WETTZ13S,6.72793,304.0,39.83,35.58,8.59,1279.0,-57.29921634250402,38.648809431415735
69,3C371,21,1.0,4.0,0.0,21.0,58.0,KOKEE12M,WETTZ13S,2.99019,344.52,37.24,11.81,31.04,1318.0,-19.123444013874263,69.05049997398804
70,2356+385,21,1.0,4.0,0.0,22.0,30.0,KOKEE12M,WETTZ13S,8.07352,56.54,44.14,317.76,11.81,1350.0,53.88357931740711,35.610690187103415
71,1803+784,21,1.0,4.0,0.0,23.0,31.0,KOKEE12M,WETTZ13S,1.4951,351.37,30.7,8.01,39.13,1411.0,-11.612109835801569,76.51052822860876
72,0109+224,21,1.0,4.0,0.0,24.0,4.0,KOKEE12M,WETTZ13S,1.87756,74.92,27.68,295.61,8.25,1444.0,76.9554354199913,20.7353545763685
73,2353+816,21,1.0,4.0,0.0,25.0,5.0,KOKEE12M,WETTZ13S,6.2104,6.77,27.24,350.69,44.31,1505.0,9.432931339839415,79.46079261094958
