,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0718+793,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,7.33956,2.24,11.49,358.38,59.96,0.0,3.447191245632865,88.12896053500793
31,1803+784,21,1.0,4.0,0.0,0.0,31.0,KOKEE12M,WETTZ13S,1.41641,352.39,31.45,6.67,38.65,31.0,-10.167745989479702,76.10239034215125
32,2229+695,21,1.0,4.0,0.0,0.0,59.0,KOKEE12M,WETTZ13S,5.38235,13.95,38.29,344.5,32.68,59.0,17.029447732766222,68.55619659343382
33,1726+455,21,1.0,4.0,0.0,1.0,30.0,KOKEE12M,WETTZ13S,8.07352,314.53,48.34,24.1,9.44,90.0,-42.64739465328783,41.95339479375432
34,0133+476,21,1.0,4.0,0.0,2.0,4.0,KOKEE12M,WETTZ13S,2.12461,45.68,22.87,307.29,32.78,124.0,59.32860850539978,57.936809164241495
35,1842+681,21,1.0,4.0,0.0,2.0,35.0,KOKEE12M,WETTZ13S,7.33956,348.24,41.59,6.97,27.99,155.0,-13.719087512903075,65.89936609806358
36,3C371,21,1.0,4.0,0.0,3.0,14.0,KOKEE12M,WETTZ13S,2.99019,346.02,38.35,10.05,30.46,194.0,-17.05122355203108,68.49056293381216
37,0016+731,21,1.0,4.0,0.0,3.0,43.0,KOKEE12M,WETTZ13S,3.84453,16.35,29.45,339.76,40.92,223.0,22.06166850961325,75.20134815601273
38,NGC6251,21,1.0,4.0,0.0,4.0,12.0,KOKEE12M,WETTZ13S,7.33956,352.94,25.99,8.03,44.04,252.0,-9.943108324532,80.28497645227314
39,1726+455,21,1.0,4.0,0.0,4.0,54.0,KOKEE12M,WETTZ13S,8.07352,314.23,47.78,24.66,9.67,294.0,-43.33532493112425,42.18593254096433
