,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,1842+681,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,7.33956,348.52,41.71,6.7,27.94,0.0,-13.371947933749226,65.84285908099613
31,3C418,21,1.0,4.0,0.0,0.0,40.0,KOKEE12M,WETTZ13S,1.52331,6.92,60.42,351.82,11.14,40.0,5.352768775885113,44.10381068998092
32,NGC6251,21,1.0,4.0,0.0,1.0,8.0,KOKEE12M,WETTZ13S,7.33956,353.0,26.07,7.93,43.97,68.0,-9.852307993246326,80.24060941210142
33,NGC6251,21,1.0,4.0,0.0,1.0,37.0,KOKEE12M,WETTZ13S,7.33956,352.99,26.06,7.94,43.98,97.0,-9.867154800701508,80.24573897503706
34,3C418,21,1.0,4.0,0.0,2.0,17.0,KOKEE12M,WETTZ13S,1.52331,6.42,60.47,352.07,11.11,137.0,4.960052186012694,44.08095050194229
35,NGC6251,21,1.0,4.0,0.0,2.0,45.0,KOKEE12M,WETTZ13S,7.33956,352.97,26.03,7.98,44.01,165.0,-9.897697598878073,80.26282526097039
36,0109+224,21,1.0,4.0,0.0,3.0,30.0,KOKEE12M,WETTZ13S,1.87756,73.59,23.08,291.95,11.34,210.0,79.42352356242844,23.39067773252989
37,0133+476,21,1.0,4.0,0.0,4.0,28.0,KOKEE12M,WETTZ13S,2.12461,45.74,23.27,307.59,32.47,268.0,59.21291686598669,57.70281519002154
38,1849+670,21,1.0,4.0,0.0,4.0,59.0,KOKEE12M,WETTZ13S,2.24264,348.01,42.71,6.75,26.87,299.0,-13.738255119643549,64.68892337254482
39,1746+470,21,1.0,4.0,0.0,5.0,28.0,KOKEE12M,WETTZ13S,5.7668,318.24,50.33,20.95,9.82,328.0,-38.26427232387377,42.85643623146243
40,1039+811,21,1.0,4.0,0.0,5.0,58.0,KOKEE12M,WETTZ13S,3.1052,354.43,14.59,11.15,55.35,358.0,-8.453866473057696,86.6865389466211
41,3C371,21,1.0,4.0,0.0,6.0,25.0,KOKEE12M,WETTZ13S,2.99019,345.75,38.17,10.35,30.55,385.0,-17.41688455487468,68.57914697647533
42,NGC6251,21,1.0,4.0,0.0,6.0,52.0,KOKEE12M,WETTZ13S,7.33956,352.9,25.91,8.12,44.10,412.0,-10.00595207523012,80.33258238531631
43,2229+695,21,1.0,4.0,0.0,7.0,32.0,KOKEE12M,WETTZ13S,5.38235,13.39,38.65,345.08,32.40,452.0,16.27712026764151,68.37713421474848
44,1803+784,21,1.0,4.0,0.0,8.0,0.0,KOKEE12M,WETTZ13S,1.4417,352.04,31.22,7.11,38.79,480.0,-10.658454651865814,76.22493127599114
45,0109+224,21,1.0,4.0,0.0,8.0,33.0,KOKEE12M,WETTZ13S,1.87756,73.92,24.21,292.84,10.57,513.0,78.87289277197462,22.73566820179366
46,1803+784,21,1.0,4.0,0.0,9.0,35.0,KOKEE12M,WETTZ13S,1.4417,351.97,31.17,7.2,38.83,575.0,-10.757255632977083,76.25213365116396
