,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0202+319,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,2.52297,60.34,13.69,289.33,26.82,0.0,75.9860945436363,43.27142381356886
31,2309+454,21,1.0,4.0,0.0,0.0,29.0,KOKEE12M,WETTZ13S,8.07352,45.44,47.32,325.73,14.96,29.0,43.47151627825902,42.808917090223744
32,1803+784,21,1.0,4.0,0.0,1.0,5.0,KOKEE12M,WETTZ13S,1.41641,352.36,31.44,6.7,38.66,65.0,-10.208681161307936,76.10517787587736
33,0059+581,21,1.0,4.0,0.0,1.0,35.0,KOKEE12M,WETTZ13S,1.36839,34.24,28.37,321.05,35.40,95.0,44.557532512728564,65.4660597405869
34,3C418,21,1.0,4.0,0.0,2.0,4.0,KOKEE12M,WETTZ13S,1.52331,6.49,60.46,352.04,11.11,124.0,5.015448265818119,44.088436963803964
35,1842+681,21,1.0,4.0,0.0,2.0,32.0,KOKEE12M,WETTZ13S,7.33956,348.25,41.59,6.96,27.99,152.0,-13.707585694873936,65.90175952682137
36,1039+811,21,1.0,4.0,0.0,3.0,11.0,KOKEE12M,WETTZ13S,3.1052,354.34,14.65,11.26,55.26,191.0,-8.587676711896192,86.64947987173404
37,0133+476,21,1.0,4.0,0.0,3.0,43.0,KOKEE12M,WETTZ13S,2.12461,45.72,23.15,307.5,32.57,223.0,59.24595560954037,57.7753451636046
38,3C371,21,1.0,4.0,0.0,4.0,15.0,KOKEE12M,WETTZ13S,2.99019,345.93,38.29,10.15,30.49,255.0,-17.172994040434133,68.52037986707151
39,0109+224,21,1.0,4.0,0.0,4.0,49.0,KOKEE12M,WETTZ13S,1.87756,73.68,23.38,292.18,11.14,289.0,79.2817893544179,23.21366171504897
40,1039+811,21,1.0,4.0,0.0,5.0,51.0,KOKEE12M,WETTZ13S,3.1052,354.43,14.59,11.15,55.34,351.0,-8.453866473057696,86.6865389466211
41,3C418,21,1.0,4.0,0.0,6.0,21.0,KOKEE12M,WETTZ13S,1.52331,5.14,60.56,352.72,11.02,381.0,3.96309345271213,44.05818331226473
42,3C418,21,1.0,4.0,0.0,6.0,38.0,KOKEE12M,WETTZ13S,1.52331,5.05,60.57,352.76,11.01,398.0,3.8926779518791044,44.05072698949949
