,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,NGC6251,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,7.33956,353.02,26.11,7.89,43.94,0.0,-9.820940175174345,80.21661607692137
31,1746+470,21,1.0,4.0,0.0,0.0,41.0,KOKEE12M,WETTZ13S,5.7668,318.81,51.07,20.16,9.55,41.0,-37.24366261967725,42.55807802345998
32,2353+816,21,1.0,4.0,0.0,1.0,11.0,KOKEE12M,WETTZ13S,6.2104,7.31,26.56,349.97,44.97,71.0,10.24289072397273,79.8476951859605
33,2353+816,21,1.0,4.0,0.0,1.0,38.0,KOKEE12M,WETTZ13S,6.2104,7.3,26.57,349.98,44.96,98.0,10.228061912485499,79.84251382924649
34,1726+455,21,1.0,4.0,0.0,2.0,19.0,KOKEE12M,WETTZ13S,8.07352,314.45,48.21,24.24,9.50,139.0,-42.81472846986851,42.000535375764024
35,1039+811,21,1.0,4.0,0.0,2.0,49.0,KOKEE12M,WETTZ13S,3.1052,354.32,14.66,11.28,55.25,169.0,-8.61752923761945,86.64252235413394
36,0718+793,21,1.0,4.0,0.0,3.0,16.0,KOKEE12M,WETTZ13S,7.33956,2.4,11.52,358.08,59.94,196.0,3.692886379060453,88.10959977223325
37,1849+670,21,1.0,4.0,0.0,3.0,48.0,KOKEE12M,WETTZ13S,2.24264,348.15,42.77,6.63,26.84,228.0,-13.567014513795986,64.65969888824463
38,3C418,21,1.0,4.0,0.0,4.0,16.0,KOKEE12M,WETTZ13S,1.52331,5.8,60.52,352.39,11.06,256.0,4.475861688449133,44.06403730746769
39,1849+670,21,1.0,4.0,0.0,4.0,44.0,KOKEE12M,WETTZ13S,2.24264,348.04,42.72,6.73,26.86,284.0,-13.70217406479571,64.68568361410476
40,2353+816,21,1.0,4.0,0.0,5.0,12.0,KOKEE12M,WETTZ13S,6.2104,7.23,26.68,350.08,44.86,312.0,10.12076291728781,79.7781312508765
41,1039+811,21,1.0,4.0,0.0,5.0,50.0,KOKEE12M,WETTZ13S,3.1052,354.43,14.59,11.15,55.34,350.0,-8.453866473057696,86.6865389466211
42,1803+784,21,1.0,4.0,0.0,6.0,17.0,KOKEE12M,WETTZ13S,1.4417,352.12,31.27,7.01,38.76,377.0,-10.54642901679574,76.19938516173377
43,0109+224,21,1.0,4.0,0.0,6.0,50.0,KOKEE12M,WETTZ13S,1.87756,73.81,23.83,292.54,10.83,410.0,79.06243444096506,22.954797608104126
44,0016+731,21,1.0,4.0,0.0,7.0,50.0,KOKEE12M,WETTZ13S,3.84453,16.22,29.72,340.0,40.69,470.0,21.83249689420919,75.05015403183073
45,0059+581,21,1.0,4.0,0.0,8.0,18.0,KOKEE12M,WETTZ13S,1.36839,34.16,29.24,321.72,34.71,498.0,44.09635251977469,64.9833528239344
46,1849+670,21,1.0,4.0,0.0,8.0,48.0,KOKEE12M,WETTZ13S,2.24264,347.58,42.52,7.16,26.94,528.0,-14.266809461223788,64.7813410326162
47,2356+385,21,1.0,4.0,0.0,9.0,20.0,KOKEE12M,WETTZ13S,8.07352,56.86,41.59,315.61,13.29,560.0,56.363060139062846,36.79871283175119
48,1849+670,21,1.0,4.0,0.0,10.0,21.0,KOKEE12M,WETTZ13S,2.24264,347.4,42.45,7.33,26.97,621.0,-14.486455452114061,64.80867619958767
49,2229+695,21,1.0,4.0,0.0,10.0,50.0,KOKEE12M,WETTZ13S,5.38235,13.11,38.83,345.38,32.26,650.0,15.902640408697557,68.28353691225534
50,1849+670,21,1.0,4.0,0.0,11.0,19.0,KOKEE12M,WETTZ13S,2.24264,347.29,42.4,7.43,26.99,679.0,-14.622509951405812,64.83243133279862
51,0016+731,21,1.0,4.0,0.0,11.0,48.0,KOKEE12M,WETTZ13S,3.84453,16.09,29.97,340.22,40.47,708.0,21.60799499040913,74.91172395029585
52,0718+793,21,1.0,4.0,0.0,12.0,16.0,KOKEE12M,WETTZ13S,7.33956,2.82,11.61,357.24,59.88,736.0,4.3372640899986825,88.0518546946455
53,0016+731,21,1.0,4.0,0.0,12.0,48.0,KOKEE12M,WETTZ13S,3.84453,16.05,30.04,340.28,40.41,768.0,21.540489115160938,74.87394805983509
54,1746+470,21,1.0,4.0,0.0,13.0,19.0,KOKEE12M,WETTZ13S,5.7668,317.39,49.11,22.22,10.30,799.0,-39.885580349203494,43.36005155370013
55,0059+581,21,1.0,4.0,0.0,13.0,52.0,KOKEE12M,WETTZ13S,1.36839,34.08,29.97,322.28,34.15,832.0,43.6881503028817,64.57567154760136
56,1746+470,21,1.0,4.0,0.0,14.0,25.0,KOKEE12M,WETTZ13S,5.7668,317.28,48.94,22.4,10.37,865.0,-40.105527939248994,43.43151564143463
57,1842+681,21,1.0,4.0,0.0,14.0,54.0,KOKEE12M,WETTZ13S,7.33956,346.95,40.97,8.23,28.25,894.0,-15.344272921228947,66.1997274396544
58,0133+476,21,1.0,4.0,0.0,15.0,37.0,KOKEE12M,WETTZ13S,2.07013,45.98,25.13,309.01,31.04,937.0,58.59290227775555,56.622047463714495
