,source,epoch1,epoch2,epoch3,epoch_h,epoch_min,epoch_sec,station1,station2,sigma,az_st1,el_st1,az_st2,el_st2,epoch_sec_tot,plot_1,plot_2
30,0059+581,21,1.0,4.0,0.0,0.0,0.0,KOKEE12M,WETTZ13S,1.36839,34.25,28.16,320.89,35.56,0.0,44.65687280192946,65.58740243680188
31,2229+695,21,1.0,4.0,0.0,0.0,28.0,KOKEE12M,WETTZ13S,5.38235,13.99,38.27,344.46,32.71,28.0,17.08200989965286,68.56317612281345
32,1851+488,21,1.0,4.0,0.0,0.0,58.0,KOKEE12M,WETTZ13S,7.33956,333.14,58.36,9.05,8.81,58.0,-21.331054930531003,42.11865724356881
33,1849+670,21,1.0,4.0,0.0,1.0,33.0,KOKEE12M,WETTZ13S,2.24264,348.41,42.87,6.39,26.80,93.0,-13.252009275703537,64.61600843050053
34,0202+319,21,1.0,4.0,0.0,2.0,6.0,KOKEE12M,WETTZ13S,2.52297,60.48,14.11,289.67,26.50,126.0,75.95368737757512,43.007535203361165
35,NGC6251,21,1.0,4.0,0.0,2.0,39.0,KOKEE12M,WETTZ13S,7.33956,352.97,26.03,7.98,44.00,159.0,-9.897697598878073,80.26282526097039
36,1726+455,21,1.0,4.0,0.0,3.0,21.0,KOKEE12M,WETTZ13S,8.07352,314.36,48.04,24.41,9.57,201.0,-43.0228093396988,42.07224888154253
37,0718+793,21,1.0,4.0,0.0,3.0,52.0,KOKEE12M,WETTZ13S,7.33956,2.43,11.53,358.02,59.94,232.0,3.738886885784316,88.10451854561019
38,1039+811,21,1.0,4.0,0.0,4.0,24.0,KOKEE12M,WETTZ13S,3.1052,354.38,14.62,11.21,55.30,264.0,-8.528347866967856,86.66730319726247
39,1726+455,21,1.0,4.0,0.0,4.0,54.0,KOKEE12M,WETTZ13S,8.07352,314.23,47.78,24.66,9.67,294.0,-43.33532493112425,42.18593254096433
40,3C418,21,1.0,4.0,0.0,5.0,25.0,KOKEE12M,WETTZ13S,1.52331,5.44,60.54,352.57,11.04,325.0,4.196319670941163,44.06406206656849
41,0202+319,21,1.0,4.0,0.0,5.0,57.0,KOKEE12M,WETTZ13S,2.52297,60.73,14.89,290.29,25.90,357.0,75.87301757523909,42.52572934624468
42,0059+581,21,1.0,4.0,0.0,6.0,26.0,KOKEE12M,WETTZ13S,1.36839,34.19,29.0,321.53,34.90,386.0,44.23346442371613,65.11200845635403
43,1726+455,21,1.0,4.0,0.0,6.0,59.0,KOKEE12M,WETTZ13S,8.07352,314.06,47.43,25.0,9.82,419.0,-43.752072106685006,42.33951855767892
44,0059+581,21,1.0,4.0,0.0,7.0,32.0,KOKEE12M,WETTZ13S,1.36839,34.17,29.14,321.64,34.79,452.0,44.150720975130305,65.03903981770061
