,sked+time,sked_RMS,x,y,rad
4367,085+32,10.0,88.040341331995,10.576105362304562,43.87649865103704
4368,085+33,10.0,88.040341331995,10.576105362304562,43.87649865103704
4369,085+34,10.0,23.929578769602088,41.025107190765425,28.087374996613743
4370,085+35,10.0,23.789583175639315,40.21821584581208,28.047160922807482
4371,085+36,10.0,24.590848637906443,37.62173415056707,29.299781205481725
4372,085+37,10.0,24.590848637906443,37.62173415056707,29.299781205481725
4373,085+38,10.0,24.590848637906443,37.62173415056707,29.299781205481725
4374,085+39,10.0,24.590848637906443,37.62173415056707,29.4386624417377
4375,085+40,10.0,24.590848637906443,37.62173415056707,29.4386624417377
4376,085+41,10.0,24.590848637906443,37.62173415056707,29.047639740560115
4377,085+42,10.0,23.091705338565873,37.87486580041577,29.380913263080004
4378,085+43,10.0,-38.7425561140879,40.726370058203806,31.546262254629802
4379,085+44,10.0,88.040341331995,10.576105362304562,45.37249870128212
4380,085+45,10.0,88.040341331995,10.576105362304562,45.37249870128212
4381,085+46,10.0,20.08239449909608,38.34884636306599,30.474757991750558
4382,085+47,10.0,-3.022041849247575,40.859466809513314,29.848471884233348
4383,085+48,10.0,-3.022041849247575,40.859466809513314,29.848471884233348
4384,085+49,10.0,-3.022041849247575,40.859466809513314,29.848471884233348
4385,085+50,10.0,-3.022041849247575,40.859466809513314,29.848471884233348
4386,086+0,8.1,34.8524086512594,35.652293440101325,31.300086414804593
4387,086+1,8.1,71.70535875411737,52.0969926207478,29.502482477178113
4388,086+2,8.1,-32.31833589446245,66.26240823786635,24.0107695725041
4389,086+3,8.1,48.27282698482975,74.33363497822249,32.57581591142862
4390,086+4,8.1,-32.31833589446245,66.26240823786635,24.0107695725041
4391,086+5,8.1,64.82185159938625,60.447354527804386,21.49919766779283
4392,086+6,8.1,64.82185159938625,60.447354527804386,21.49919766779283
4393,086+7,8.1,64.82185159938625,60.447354527804386,21.49919766779283
4394,086+8,8.1,31.76311816289695,82.74575178673993,21.725318944940337
4395,086+9,8.1,31.76311816289695,82.74575178673993,21.725318944940337
4396,086+10,8.1,31.76311816289695,82.74575178673993,21.725318944940337
4397,086+11,8.1,31.76311816289695,82.74575178673993,21.725318944940337
4398,086+12,8.1,6.277989464443439,40.090402312016614,29.458674072844417
4399,086+13,8.1,6.277989464443439,40.090402312016614,29.458674072844417
4400,086+14,8.1,3.1771879157500016,40.37000014281971,30.009171448777366
4401,086+15,8.1,3.1771879157500016,40.37000014281971,30.009171448777366
4402,086+16,8.1,3.1771879157500016,40.37000014281971,30.009171448777366
4403,086+17,8.1,6.643067544111487,41.714079191957055,33.38339548833966
4404,086+18,8.1,31.961510544369876,36.25321745846656,32.688593687838264
4405,086+19,8.1,31.961510544369876,36.25321745846656,32.688593687838264
4406,086+20,8.1,31.961510544369876,36.25321745846656,32.688593687838264
4407,086+21,8.1,88.040341331995,10.576105362304562,31.852125593571547
4408,086+22,8.1,88.040341331995,10.576105362304562,31.852125593571547
4409,086+23,8.1,88.040341331995,10.576105362304562,31.852125593571547
4410,086+24,8.1,54.56773747184782,69.84351896480032,34.2671961699455
4411,086+25,8.1,88.040341331995,10.576105362304562,31.852125593571547
4412,086+26,8.1,88.040341331995,10.576105362304562,31.852125593571547
4413,086+27,8.1,88.040341331995,10.576105362304562,31.852125593571547
4414,086+28,8.1,4.39753709491163,41.3884806951676,32.22856229766817
4415,086+29,8.1,3.1771879157500016,40.37000014281971,32.207503435979895
4416,086+30,8.1,88.040341331995,10.576105362304562,43.25805553414034
4417,086+31,8.1,88.040341331995,10.576105362304562,46.549772655932344
4418,086+32,8.1,88.040341331995,10.576105362304562,46.549772655932344
4419,086+33,8.1,88.040341331995,10.576105362304562,46.549772655932344
4420,086+34,8.1,88.040341331995,10.576105362304562,46.549772655932344
4421,086+35,8.1,88.040341331995,10.576105362304562,46.549772655932344
4422,086+36,8.1,88.040341331995,10.576105362304562,46.549772655932344
4423,086+37,8.1,88.040341331995,10.576105362304562,46.549772655932344
4424,086+38,8.1,88.040341331995,10.576105362304562,46.549772655932344
4425,086+39,8.1,88.040341331995,10.576105362304562,69.96541287876435
4426,086+40,8.1,88.040341331995,10.576105362304562,69.96541287876435
4427,086+41,8.1,88.040341331995,10.576105362304562,45.98951023220398
4428,086+42,8.1,88.040341331995,10.576105362304562,45.98951023220398
4429,086+43,8.1,88.040341331995,10.576105362304562,45.98951023220398
4430,086+44,8.1,70.78521979128898,53.34048906114228,30.34406257167665
4431,086+45,8.1,55.7783640211099,68.88054312584563,36.451535861359346
4432,086+46,8.1,-38.7425561140879,40.726370058203806,31.238142031118606
4433,086+47,8.1,-38.7425561140879,40.726370058203806,31.238142031118606
4434,086+48,8.1,-38.7425561140879,40.726370058203806,31.238142031118606
4435,086+49,8.1,-38.7425561140879,40.726370058203806,31.238142031118606
4436,086+50,8.1,-38.7425561140879,40.726370058203806,31.238142031118606
4437,087+0,7.16,38.85401736492626,79.66254106409698,28.59608221070043
4438,087+1,7.16,41.61053113652726,78.2580271455844,26.944255276342194
4439,087+2,7.16,-30.314167995011847,83.2874920558491,21.96968078118033
4440,087+3,7.16,-32.93983356936,70.63970104992563,24.803892285286544
4441,087+4,7.16,88.040341331995,10.576105362304562,33.396495182834734
4442,087+5,7.16,88.040341331995,10.576105362304562,33.396495182834734
4443,087+6,7.16,88.040341331995,10.576105362304562,33.396495182834734
4444,087+7,7.16,88.040341331995,10.576105362304562,33.396495182834734
4445,087+8,7.16,31.76311816289695,82.74575178673993,21.405184654397427
4446,087+9,7.16,33.41206986055524,35.95566938849746,30.6150950148135
4447,087+10,7.16,33.41206986055524,35.95566938849746,30.6150950148135
4448,087+11,7.16,31.961510544369876,36.25321745846656,30.865241961086323
4449,087+12,7.16,49.562775609065895,73.47983660915632,40.17505021398664
4450,087+13,7.16,49.562775609065895,73.47983660915632,40.38097093053247
4451,087+14,7.16,48.27282698482975,74.33363497822249,38.98273394804928
4452,087+15,7.16,48.27282698482975,74.33363497822249,38.98273394804928
4453,087+16,7.16,28.121412259263188,56.14168102267077,29.825249187807955
4454,087+17,7.16,28.121412259263188,56.14168102267077,29.825249187807955
4455,087+18,7.16,88.040341331995,10.576105362304562,32.48482973861833
4456,087+19,7.16,13.890062469511708,39.7831354097068,39.9946297232198
4457,087+20,7.16,88.040341331995,10.576105362304562,31.82099627934586
4458,087+21,7.16,88.040341331995,10.576105362304562,31.82099627934586
4459,087+22,7.16,88.040341331995,10.576105362304562,31.82099627934586
4460,087+23,7.16,88.040341331995,10.576105362304562,31.82099627934586
4461,087+24,7.16,27.563221849469993,37.10038009990237,33.70900686691157
4462,087+25,7.16,27.563221849469993,37.10038009990237,33.70900686691157
4463,087+26,7.16,88.040341331995,10.576105362304562,31.82099627934586
4464,087+27,7.16,88.040341331995,10.576105362304562,31.82099627934586
4465,087+28,7.16,88.040341331995,10.576105362304562,31.150520565297874
4466,087+29,7.16,88.040341331995,10.576105362304562,31.150520565297874
4467,087+30,7.16,88.040341331995,10.576105362304562,31.150520565297874
4468,087+31,7.16,88.040341331995,10.576105362304562,31.150520565297874
4469,087+32,7.16,88.040341331995,10.576105362304562,31.150520565297874
4470,087+33,7.16,-38.7425561140879,40.726370058203806,33.03794339386869
4471,087+34,7.16,-38.7425561140879,40.726370058203806,31.90810271960464
4472,087+35,7.16,1.626818901590676,40.504254252207524,32.518676201548544
4473,087+36,7.16,54.56773747184782,69.84351896480032,35.171411692191334
4474,087+37,7.16,-38.7425561140879,40.726370058203806,31.90810271960464
4475,087+38,7.16,60.899784417551324,28.204168764253833,25.924629673663926
4476,087+39,7.16,60.899784417551324,28.204168764253833,25.924629673663926
4477,087+40,7.16,23.091705338565873,37.87486580041577,29.558291917833973
4478,087+41,7.16,23.091705338565873,37.87486580041577,29.558291917833973
4479,087+42,7.16,23.091705338565873,37.87486580041577,29.558291917833973
4480,087+43,7.16,21.588217324302597,42.112747112308234,27.461546323449863
4481,087+44,7.16,88.040341331995,10.576105362304562,45.57775571386365
4482,087+45,7.16,88.040341331995,10.576105362304562,45.57775571386365
4483,087+46,7.16,88.040341331995,10.576105362304562,45.57775571386365
4484,087+47,7.16,88.040341331995,10.576105362304562,45.57775571386365
4485,087+48,7.16,88.040341331995,10.576105362304562,29.8100404133048
4486,087+49,7.16,88.040341331995,10.576105362304562,29.8100404133048
4487,087+50,7.16,88.040341331995,10.576105362304562,29.8100404133048
4488,088+0,8.16,7.82426719396823,39.91749943800041,29.711402536919703
4489,088+1,8.16,7.82426719396823,39.91749943800041,29.711402536919703
4490,088+2,8.16,71.70535875411737,52.0969926207478,30.281101134552245
4491,088+3,8.16,7.82426719396823,39.91749943800041,29.711402536919703
4492,088+4,8.16,7.82426719396823,39.91749943800041,29.711402536919703
4493,088+5,8.16,7.82426719396823,39.91749943800041,29.711402536919703
4494,088+6,8.16,7.82426719396823,39.91749943800041,29.711402536919703
4495,088+7,8.16,8.803832197870006,43.113948390478626,32.06965272081217
4496,088+8,8.16,17.363258263299816,65.0724578199397,26.47498969855642
4497,088+9,8.16,21.60227908598476,52.64694216729968,22.042865237315524
4498,088+10,8.16,21.60227908598476,52.646942167299684,22.04286523731553
4499,088+11,8.16,21.60227908598476,52.646942167299684,22.04286523731553
4500,088+12,8.16,45.64921403411134,75.97305030239882,23.522946855786817
4501,088+13,8.16,21.60227908598476,52.64694216729968,22.042865237315528
4502,088+14,8.16,30.515692823298846,36.54817923780065,30.106954288495587
4503,088+15,8.16,30.515692823298846,36.54817923780065,30.106954288495587
4504,088+16,8.16,27.760040347134087,42.26766368948177,26.495858710660553
4505,088+17,8.16,-30.314167995011847,83.2874920558491,22.3317457856853
4506,088+18,8.16,-30.314167995011847,83.2874920558491,22.3317457856853
4507,088+19,8.16,-30.314167995011847,83.2874920558491,22.798429951519186
4508,088+20,8.16,-30.314167995011847,83.2874920558491,22.798429951519186
4509,088+21,8.16,-30.314167995011847,83.2874920558491,22.798429951519186
4510,088+22,8.16,4.726198519478847,40.232210493726846,32.73082883316315
4511,088+23,8.16,4.726198519478847,40.232210493726846,32.73082883316315
4512,088+24,8.16,88.040341331995,10.576105362304562,32.09343057003364
4513,088+25,8.16,-3.2206100540085902,41.44375678419625,39.846165864122646
4514,088+26,8.16,-3.2206100540085902,41.44375678419625,39.846165864122646
4515,088+27,8.16,88.040341331995,10.576105362304562,43.442404230101744
4516,088+28,8.16,0.07801365069054332,40.634976701889784,35.643872244204005
4517,088+29,8.16,0.07801365069054332,40.634976701889784,35.643872244204005
4518,088+30,8.16,-6.112839509427055,41.04897923364098,32.04912240647224
4519,088+31,8.16,-6.112839509427055,41.04897923364098,32.04912240647224
4520,088+32,8.16,-6.112839509427055,41.04897923364098,32.04912240647224
4521,088+33,8.16,-6.112839509427055,41.04897923364098,32.04912240647224
4522,088+34,8.16,-6.112839509427055,41.04897923364098,32.04912240647224
4523,088+35,8.16,88.040341331995,10.576105362304562,31.211292879121434
4524,088+36,8.16,88.040341331995,10.576105362304562,31.211292879121434
4525,088+37,8.16,88.040341331995,10.576105362304562,31.211292879121434
4526,088+38,8.16,88.040341331995,10.576105362304562,44.51020224129697
4527,088+39,8.16,88.040341331995,10.576105362304562,44.51020224129697
4528,088+40,8.16,88.040341331995,10.576105362304562,44.51020224129697
4529,088+41,8.16,88.040341331995,10.576105362304562,44.98497399160697
4530,088+42,8.16,88.040341331995,10.576105362304562,44.98497399160697
4531,088+43,8.16,88.040341331995,10.576105362304562,44.98497399160697
4532,088+44,8.16,88.040341331995,10.576105362304562,45.30320754963272
4533,088+45,8.16,88.040341331995,10.576105362304562,44.746931442145424
4534,088+46,8.16,88.040341331995,10.576105362304562,44.746931442145424
4535,088+47,8.16,88.040341331995,10.576105362304562,44.746931442145424
4536,088+48,8.16,88.040341331995,10.576105362304562,44.41643407779255
4537,088+49,8.16,88.040341331995,10.576105362304562,44.41643407779255
4538,088+50,8.16,88.040341331995,10.576105362304562,44.41643407779255
4539,089+0,4.86,10.058477024841851,42.32839929620407,32.18516174646633
4540,089+1,4.86,9.665028892177174,42.48583130575547,31.792570721096926
4541,089+2,4.86,9.674768052057601,47.53563512886713,32.24014652270926
4542,089+3,4.86,88.040341331995,10.576105362304562,33.464515108957904
4543,089+4,4.86,88.040341331995,10.576105362304562,33.464515108957904
4544,089+5,4.86,7.82426719396823,39.91749943800041,33.70263684847572
4545,089+6,4.86,88.040341331995,10.576105362304562,33.464515108957904
4546,089+7,4.86,88.040341331995,10.576105362304562,33.464515108957904
4547,089+8,4.86,6.277989464443439,40.090402312016614,32.71552487805571
4548,089+9,4.86,6.277989464443439,40.090402312016614,32.71552487805571
4549,089+10,4.86,-38.7425561140879,40.726370058203806,33.86807599656278
4550,089+11,4.86,-38.7425561140879,40.726370058203806,33.86807599656278
4551,089+12,4.86,-38.7425561140879,40.726370058203806,33.86807599656278
4552,089+13,4.86,6.277989464443439,40.090402312016614,32.71552487805571
4553,089+14,4.86,6.277989464443439,40.090402312016614,32.71552487805571
4554,089+15,4.86,4.726198519478847,40.232210493726846,32.676845352431336
4555,089+16,4.86,4.726198519478847,40.232210493726846,32.676845352431336
4556,089+17,4.86,4.726198519478847,40.232210493726846,32.676845352431336
4557,089+18,4.86,4.726198519478847,40.232210493726846,32.676845352431336
4558,089+19,4.86,4.726198519478847,40.232210493726846,32.676845352431336
4559,089+20,4.86,4.726198519478847,40.232210493726846,32.676845352431336
4560,089+21,4.86,4.726198519478847,40.232210493726846,32.676845352431336
4561,089+22,4.86,45.64921403411134,75.97305030239882,35.54820619839665
4562,089+23,4.86,4.726198519478847,40.232210493726846,32.676845352431336
4563,089+24,4.86,4.726198519478847,40.232210493726846,32.676845352431336
4564,089+25,4.86,88.040341331995,10.576105362304562,31.55206799986191
4565,089+26,4.86,-6.112839509427055,41.04897923364098,32.88465377331895
4566,089+27,4.86,-6.112839509427055,41.04897923364098,32.70634999271255
4567,089+28,4.86,88.040341331995,10.576105362304562,31.3338093269837
4568,089+29,4.86,88.040341331995,10.576105362304562,31.3338093269837
4569,089+30,4.86,88.040341331995,10.576105362304562,31.3338093269837
4570,089+31,4.86,88.040341331995,10.576105362304562,31.3338093269837
4571,089+32,4.86,-1.4728169342117061,40.74853911014835,29.89602699745265
4572,089+33,4.86,-1.4728169342117061,40.74853911014835,29.89602699745265
4573,089+34,4.86,-1.4728169342117061,40.74853911014835,29.89602699745265
4574,089+35,4.86,-1.4728169342117061,40.74853911014835,29.89602699745265
4575,089+36,4.86,-1.4728169342117061,40.74853911014835,29.89602699745265
4576,089+37,4.86,-1.4728169342117061,40.74853911014835,29.89602699745265
4577,089+38,4.86,-38.7425561140879,40.726370058203806,31.69405911976247
4578,089+39,4.86,-38.7425561140879,40.726370058203806,31.69405911976247
4579,089+40,4.86,-1.4728169342117061,40.74853911014835,30.168415499008315
4580,089+41,4.86,49.562775609065895,73.47983660915632,29.18677770629106
4581,089+42,4.86,22.011310642700025,44.96994217708131,28.994115562830252
4582,089+43,4.86,23.291893826016523,51.6264099973359,31.169289912597147
4583,089+44,4.86,28.855983837895554,83.80386214805401,39.847370267770984
4584,089+45,4.86,28.855983837895554,83.80386214805401,39.92489956447667
4585,089+46,4.86,23.30390356740495,51.68883659962392,31.195943641214086
4586,089+47,4.86,22.736993168267897,51.93665186539225,30.707825811430304
4587,089+48,4.86,22.736993168267897,51.93665186539225,30.707825811430304
4588,089+49,4.86,22.736993168267897,51.93665186539225,30.707825811430304
4589,089+50,4.86,-38.7425561140879,40.726370058203806,31.127010000242173
4590,090+0,7.51,9.368662899583708,39.75618578173842,29.4825475455469
4591,090+1,7.51,-38.7425561140879,40.726370058203806,34.83585063221377
4592,090+2,7.51,-38.7425561140879,40.726370058203806,34.83585063221377
4593,090+3,7.51,-38.7425561140879,40.726370058203806,34.85016391856271
4594,090+4,7.51,-38.7425561140879,40.726370058203806,34.68099725761017
4595,090+5,7.51,-38.7425561140879,40.726370058203806,34.68099725761017
4596,090+6,7.51,-38.7425561140879,40.726370058203806,34.68099725761017
4597,090+7,7.51,-1.564739528558772,89.6438675532644,26.598188829645814
4598,090+8,7.51,45.64921403411134,75.97305030239882,22.959544573427433
4599,090+9,7.51,45.64921403411134,75.97305030239882,23.048782415261435
4600,090+10,7.51,88.040341331995,10.576105362304562,41.40736690143912
4601,090+11,7.51,88.040341331995,10.576105362304562,41.40736690143912
4602,090+12,7.51,88.040341331995,10.576105362304562,41.40736690143912
4603,090+13,7.51,88.040341331995,10.576105362304562,41.60894330582215
4604,090+14,7.51,88.040341331995,10.576105362304562,41.60894330582215
4605,090+15,7.51,88.040341331995,10.576105362304562,32.28885653970022
4606,090+16,7.51,88.040341331995,10.576105362304562,32.28885653970022
4607,090+17,7.51,88.040341331995,10.576105362304562,32.28885653970022
4608,090+18,7.51,88.040341331995,10.576105362304562,32.28885653970022
4609,090+19,7.51,88.040341331995,10.576105362304562,32.28885653970022
4610,090+20,7.51,88.040341331995,10.576105362304562,32.28885653970022
4611,090+21,7.51,88.040341331995,10.576105362304562,32.28885653970022
4612,090+22,7.51,88.040341331995,10.576105362304562,32.28885653970022
4613,090+23,7.51,88.040341331995,10.576105362304562,32.28885653970022
4614,090+24,7.51,88.040341331995,10.576105362304562,32.28885653970022
4615,090+25,7.51,88.040341331995,10.576105362304562,43.442404230101744
4616,090+26,7.51,88.040341331995,10.576105362304562,43.442404230101744
4617,090+27,7.51,88.040341331995,10.576105362304562,43.442404230101744
4618,090+28,7.51,88.040341331995,10.576105362304562,43.442404230101744
4619,090+29,7.51,88.040341331995,10.576105362304562,43.442404230101744
4620,090+30,7.51,88.040341331995,10.576105362304562,43.442404230101744
4621,090+31,7.51,88.040341331995,10.576105362304562,43.442404230101744
4622,090+32,7.51,88.040341331995,10.576105362304562,43.442404230101744
4623,090+33,7.51,88.040341331995,10.576105362304562,53.69738061902223
4624,090+34,7.51,88.040341331995,10.576105362304562,53.69738061902223
4625,090+35,7.51,88.040341331995,10.576105362304562,53.69738061902223
4626,090+36,7.51,88.040341331995,10.576105362304562,53.69738061902223
4627,090+37,7.51,88.040341331995,10.576105362304562,53.61131989842728
4628,090+38,7.51,60.899784417551324,28.204168764253833,25.89159385603255
4629,090+39,7.51,60.899784417551324,28.204168764253833,25.89159385603255
4630,090+40,7.51,21.593705430674333,38.12016009945186,30.559294481952147
4631,090+41,7.51,21.593705430674333,38.12016009945186,30.559294481952147
4632,090+42,7.51,21.593705430674333,38.12016009945186,30.559294481952147
4633,090+43,7.51,-1.4728169342117061,40.74853911014835,29.74961575302497
4634,090+44,7.51,-1.4728169342117061,40.74853911014835,29.74961575302497
4635,090+45,7.51,-3.022041849247575,40.859466809513314,30.179954690270865
4636,090+46,7.51,-3.022041849247575,40.859466809513314,30.179954690270865
4637,090+47,7.51,4.726198519478847,40.232210493726846,36.138249872906
4638,090+48,7.51,4.726198519478847,40.232210493726846,36.138249872906
4639,090+49,7.51,4.726198519478847,40.232210493726846,36.138249872906
4640,090+50,7.51,7.82426719396823,39.91749943800041,38.576718708280644
4641,091+0,8.98,27.563221849469993,37.10038009990237,48.729193571822634
4642,091+1,8.98,26.085807903211325,37.365326398268785,49.35322859156418
4643,091+2,8.98,26.085807903211325,37.365326398268785,49.35322859156418
4644,091+3,8.98,20.08239449909608,38.34884636306599,42.89167571033434
4645,091+4,8.98,20.08239449909608,38.34884636306599,42.86055338835086
4646,091+5,8.98,20.08239449909608,38.34884636306599,42.86055338835086
4647,091+6,8.98,18.563288320178135,38.57166410199475,43.01262884740705
4648,091+7,8.98,18.563288320178135,38.57166410199475,43.01262884740705
4649,091+8,8.98,18.563288320178135,38.57166410199475,43.01262884740705
4650,091+9,8.98,30.515692823298846,36.54817923780065,34.37351923638122
4651,091+10,8.98,30.515692823298846,36.54817923780065,34.37351923638122
4652,091+11,8.98,30.515692823298846,36.54817923780065,34.37351923638122
4653,091+12,8.98,30.515692823298846,36.54817923780065,34.37351923638122
4654,091+13,8.98,24.590848637906443,37.62173415056707,31.937881168245436
4655,091+14,8.98,21.593705430674333,38.12016009945186,30.68171683810649
4656,091+15,8.98,21.593705430674333,38.12016009945186,30.68171683810649
4657,091+16,8.98,88.040341331995,10.576105362304562,42.49823489784456
4658,091+17,8.98,88.040341331995,10.576105362304562,42.49823489784456
4659,091+18,8.98,88.040341331995,10.576105362304562,42.49823489784456
4660,091+19,8.98,88.040341331995,10.576105362304562,42.49823489784456
4661,091+20,8.98,88.040341331995,10.576105362304562,42.49823489784456
4662,091+21,8.98,88.040341331995,10.576105362304562,42.49823489784456
4663,091+22,8.98,88.040341331995,10.576105362304562,42.49823489784456
4664,091+23,8.98,88.040341331995,10.576105362304562,42.49823489784456
4665,091+24,8.98,88.040341331995,10.576105362304562,42.5880729022899
4666,091+25,8.98,88.040341331995,10.576105362304562,42.95414480576724
4667,091+26,8.98,88.040341331995,10.576105362304562,42.95414480576724
4668,091+27,8.98,88.040341331995,10.576105362304562,31.242056549374595
4669,091+28,8.98,88.040341331995,10.576105362304562,31.242056549374595
4670,091+29,8.98,88.040341331995,10.576105362304562,31.242056549374595
4671,091+30,8.98,88.040341331995,10.576105362304562,31.242056549374595
4672,091+31,8.98,88.040341331995,10.576105362304562,31.242056549374595
4673,091+32,8.98,88.040341331995,10.576105362304562,31.242056549374595
4674,091+33,8.98,88.040341331995,10.576105362304562,31.242056549374595
4675,091+34,8.98,88.040341331995,10.576105362304562,31.242056549374595
4676,091+35,8.98,27.888377054335834,38.66968883503026,32.66541036803868
4677,091+36,8.98,27.888377054335834,38.66968883503027,32.66541036803867
4678,091+37,8.98,88.040341331995,10.576105362304562,45.45246166754336
4679,091+38,8.98,88.040341331995,10.576105362304562,45.45246166754336
4680,091+39,8.98,88.040341331995,10.576105362304562,45.45246166754336
4681,091+40,8.98,88.040341331995,10.576105362304562,45.45246166754336
4682,091+41,8.98,88.040341331995,10.576105362304562,45.45246166754336
4683,091+42,8.98,88.040341331995,10.576105362304562,45.45246166754336
4684,091+43,8.98,88.040341331995,10.576105362304562,45.45246166754336
4685,091+44,8.98,88.040341331995,10.576105362304562,45.45246166754336
4686,091+45,8.98,88.040341331995,10.576105362304562,45.45246166754336
4687,091+46,8.98,88.040341331995,10.576105362304562,45.45246166754336
4688,091+47,8.98,88.040341331995,10.576105362304562,62.63123357595748
4689,091+48,8.98,68.88054312584562,55.77836402110991,39.742771391053736
4690,091+49,8.98,68.88054312584562,55.77836402110991,39.742771391053736
4691,091+50,8.98,68.88054312584562,55.77836402110991,39.742771391053736
4692,092+0,7.41,88.040341331995,10.576105362304562,34.475693167488615
4693,092+1,7.41,88.040341331995,10.576105362304562,34.475693167488615
4694,092+2,7.41,88.040341331995,10.576105362304562,34.475693167488615
4695,092+3,7.41,88.040341331995,10.576105362304562,34.475693167488615
4696,092+4,7.41,88.040341331995,10.576105362304562,41.06540769557285
4697,092+5,7.41,88.040341331995,10.576105362304562,33.329130319662234
4698,092+6,7.41,3.1771879157500016,40.37000014281971,30.583289558614027
4699,092+7,7.41,3.1771879157500016,40.37000014281971,30.583289558614027
4700,092+8,7.41,-1.4728169342117061,40.74853911014835,32.20151446793728
4701,092+9,7.41,44.31634888554935,76.75816787571989,23.12275698343085
4702,092+10,7.41,29.022861471357686,43.68177599379199,27.918558934478288
4703,092+11,7.41,29.02286147135768,43.68177599379199,27.91855893447829
4704,092+12,7.41,33.41206986055524,35.95566938849746,32.5102009243094
4705,092+13,7.41,33.41206986055524,35.95566938849746,32.5102009243094
4706,092+14,7.41,33.41206986055524,35.95566938849746,32.5102009243094
4707,092+15,7.41,33.41206986055524,35.95566938849746,32.5102009243094
4708,092+16,7.41,88.040341331995,10.576105362304562,32.88024611236712
4709,092+17,7.41,54.56773747184782,69.84351896480032,33.638878118482076
4710,092+18,7.41,50.837626931726106,72.60365557004388,36.40460778769221
4711,092+19,7.41,88.040341331995,10.576105362304562,42.62991748545115
4712,092+20,7.41,88.040341331995,10.576105362304562,42.62991748545115
4713,092+21,7.41,88.040341331995,10.576105362304562,42.62991748545115
4714,092+22,7.41,88.040341331995,10.576105362304562,42.62991748545115
4715,092+23,7.41,88.040341331995,10.576105362304562,42.62991748545115
4716,092+24,7.41,88.040341331995,10.576105362304562,42.62991748545115
4717,092+25,7.41,88.040341331995,10.576105362304562,31.411508542913413
4718,092+26,7.41,88.040341331995,10.576105362304562,31.411508542913413
4719,092+27,7.41,88.040341331995,10.576105362304562,31.411508542913413
4720,092+28,7.41,88.040341331995,10.576105362304562,31.411508542913413
4721,092+29,7.41,-38.7425561140879,40.726370058203806,32.25396432498242
4722,092+30,7.41,-38.7425561140879,40.726370058203806,32.25396432498242
4723,092+31,7.41,-38.7425561140879,40.726370058203806,32.0428783163621
4724,092+32,7.41,-38.7425561140879,40.726370058203806,32.0428783163621
4725,092+33,7.41,-38.7425561140879,40.726370058203806,32.0428783163621
4726,092+34,7.41,-38.7425561140879,40.726370058203806,32.0428783163621
4727,092+35,7.41,-38.7425561140879,40.726370058203806,32.0428783163621
4728,092+36,7.41,-38.7425561140879,40.726370058203806,32.0428783163621
4729,092+37,7.41,-38.7425561140879,40.726370058203806,32.0428783163621
4730,092+38,7.41,-38.7425561140879,40.726370058203806,32.0428783163621
4731,092+39,7.41,-38.7425561140879,40.726370058203806,32.0428783163621
4732,092+40,7.41,-38.7425561140879,40.726370058203806,32.0428783163621
4733,092+41,7.41,-38.7425561140879,40.726370058203806,32.723876263720996
4734,092+42,7.41,-38.7425561140879,40.726370058203806,32.723876263720996
4735,092+43,7.41,-38.7425561140879,40.726370058203806,32.723876263720996
4736,092+44,7.41,-38.7425561140879,40.726370058203806,32.723876263720996
4737,092+45,7.41,-38.7425561140879,40.726370058203806,32.723876263720996
4738,092+46,7.41,-3.022041849247575,40.859466809513314,30.385358358236452
4739,092+47,7.41,4.726198519478847,40.232210493726846,36.144612027188394
4740,092+48,7.41,-6.112839509427055,41.04897923364098,36.646602770343314
4741,092+49,7.41,-6.112839509427055,41.04897923364098,36.711138031187474
4742,092+50,7.41,-4.564893583796078,40.95503358488809,34.60642194900081
4743,093+0,9.58,4.726198519478847,40.232210493726846,30.382135504589687
4744,093+1,9.58,-35.741951236418096,64.48018689708078,21.621967494208466
4745,093+2,9.58,-35.741951236418096,64.48018689708078,21.621967494208466
4746,093+3,9.58,76.75816787571989,44.31634888554937,21.609125126726692
4747,093+4,9.58,76.75816787571989,44.31634888554937,21.609125126726692
4748,093+5,9.58,-30.314167995011847,83.2874920558491,22.49082228658423
4749,093+6,9.58,33.41206986055524,35.95566938849746,30.69458496285804
4750,093+7,9.58,22.939830201976086,85.6126118307778,29.554844908811468
4751,093+8,9.58,76.75816787571989,44.31634888554937,21.992660606310157
4752,093+9,9.58,76.75816787571989,44.31634888554937,21.992660606310157
4753,093+10,9.58,71.70535875411737,52.0969926207478,30.513352278614615
4754,093+11,9.58,53.34048906114227,70.78521979128898,31.960894609531614
4755,093+12,9.58,88.040341331995,10.576105362304562,42.113645253097175
4756,093+13,9.58,53.34048906114227,70.78521979128898,31.960894609531614
4757,093+14,9.58,53.34048906114227,70.78521979128898,31.960894609531614
4758,093+15,9.58,53.34048906114227,70.78521979128898,31.960894609531614
4759,093+16,9.58,67.89658560619401,56.97199994035402,25.149749699789545
4760,093+17,9.58,26.971581385898812,40.83179015686404,27.80527220219975
4761,093+18,9.58,22.939830201976086,85.6126118307778,29.51354758551272
4762,093+19,9.58,22.939830201976086,85.6126118307778,29.51354758551272
4763,093+20,9.58,22.939830201976086,85.6126118307778,29.51354758551272
4764,093+21,9.58,22.939830201976086,85.6126118307778,29.51354758551272
4765,093+22,9.58,68.88054312584562,55.77836402110991,26.462627540154518
4766,093+23,9.58,88.040341331995,10.576105362304562,43.12503091779743
4767,093+24,9.58,88.040341331995,10.576105362304562,31.48953626714245
