,sked,RMS,x,y
127,1.0,9.28,41.208314972413774,42.021819208596945
128,1.0,9.28,-44.800999636423825,42.7230956306315
129,1.0,9.28,-8.096167293792018,86.77998857944209
130,1.0,9.28,21.520899633867856,74.85502414902662
131,1.0,9.28,-24.392260319205374,42.60852973383712
132,1.0,9.28,-8.006724234075332,86.80400003005114
133,1.0,9.28,40.52546884663428,41.80443758128388
134,1.0,9.28,78.05593114576995,21.822981113932308
135,1.0,9.28,9.731098145440136,79.59796480230087
136,1.0,9.28,-18.602547215601387,68.89629284577839
137,1.0,9.28,77.78367815732702,21.54208608185615
138,1.0,9.28,58.39023009220523,56.32773551225841
139,1.0,9.28,-46.1284855265255,43.2418403812536
140,1.0,9.28,-15.97238166901892,66.32573638110574
141,1.0,9.28,-57.15207314182017,38.57859317587656
142,1.0,9.28,54.13617581322704,35.72335035085692
143,1.0,9.28,53.98720836707014,35.652107040817256
144,1.0,9.28,-38.43800454278915,40.94663638161283
145,1.0,9.28,-38.51700268574711,40.97342861140039
146,1.0,9.28,-19.322780398052345,69.11327139133616
147,1.0,9.28,53.49851765126759,35.436758252362544
148,1.0,9.28,42.758139457101464,63.75092875916468
149,1.0,9.28,14.125857062848752,67.91267667319666
150,1.0,9.28,57.865874750810605,55.58839575379536
151,1.0,9.28,-7.348040887620882,86.95941338823508
152,1.0,9.28,-39.36886521909098,41.22596539591994
153,1.0,9.28,-39.44802150171923,41.25115846919457
154,1.0,9.28,5.469939988948829,87.92164663324384
155,1.0,9.28,13.765901529647316,67.84337520720774
156,1.0,9.28,-58.617985856413654,39.41935965458918
157,1.0,9.28,-19.964269365525816,69.30400799457374
158,1.0,9.28,74.8584889536637,39.468403845709034
159,1.0,9.28,-17.30587682387161,65.3615238002918
160,1.0,9.28,-2.2143582874651377,44.01615022310563
161,1.0,9.28,42.177586796848026,63.29047257506273
162,1.0,9.28,20.298636477069426,74.19931819905324
163,1.0,9.28,-40.565637076804144,41.59819256327093
164,1.0,9.28,-40.629294944821794,41.61985052431762
165,1.0,9.28,-29.005076870559687,43.4912780437634
166,1.0,9.28,-29.09371632098065,43.50893820232677
167,1.0,9.28,-3.0252716175517804,44.03648222215019
168,1.0,9.28,-20.51621556876537,69.48419188126128
169,1.0,9.28,-10.712050314692224,80.82102618427336
170,1.0,9.28,51.056408318975436,34.399100380744045
171,1.0,9.28,8.976027424959288,79.27359099868319
172,1.0,9.28,12.63455291799828,67.64271508581851
173,1.0,9.28,-60.07083395013512,40.33549534210859
174,1.0,9.28,-4.118134107854108,44.05770068398747
175,1.0,9.28,12.420982947804804,67.61015165498858
176,1.0,9.28,41.408214147676546,62.72736125758405
177,1.0,9.28,-6.5963768057028,87.11888361866583
178,1.0,9.28,41.31342760301276,62.6551017082582
179,1.0,9.28,-12.671200013283968,76.87354199990139
180,1.0,9.28,6.431119430814866,87.78494266674925
181,1.0,9.28,34.42002674957457,40.087681631071014
182,1.0,9.28,-21.328449623238324,69.76221529837605
183,1.0,9.28,-12.788828685495368,76.91775571104945
184,1.0,9.28,85.82925916117787,20.9387889534914
185,1.0,9.28,85.81611439553521,20.903846576160024
186,1.0,9.28,73.83978692166558,37.671963434706605
187,1.0,9.28,-21.55433309353594,69.8465154810618
188,1.0,9.28,33.62721127662071,39.89118591814332
189,1.0,9.28,40.75426632260598,62.279046906120485
190,1.0,9.28,-6.067425363785679,44.12146014549434
191,1.0,9.28,-43.57938495976102,42.6165273321608
192,1.0,9.28,-32.191572798749355,44.21046534082942
193,1.0,9.28,40.5365303096231,62.13549057241404
194,1.0,9.28,-19.63561915603678,67.19211186482542
195,1.0,9.28,32.719598030784695,39.67793487358162
196,1.0,9.28,70.58461137519028,52.2489320752075
197,1.0,9.28,18.96204628722827,73.58564351447609
198,1.0,9.28,55.63157260861295,53.19985071638314
199,1.0,9.28,47.60125639497671,33.10838334263811
200,1.0,9.28,47.43998017150337,33.045375329546424
201,1.0,9.28,73.0700410974471,36.59075090421114
202,1.0,9.28,-20.34310470558266,66.08525273616246
203,1.0,9.28,-20.30563007250312,67.38298202048668
204,1.0,9.28,39.79746090763934,61.682618263117455
205,1.0,9.28,72.86649854393588,36.32989601725856
206,1.0,9.28,70.59913437499291,51.55730888897803
207,1.0,9.28,8.176912448219593,78.99150865411215
208,1.0,9.28,-20.64486543272966,67.48418415394042
209,1.0,9.28,8.133278719850761,78.97371094257542
210,1.0,9.28,72.56055043622409,35.95625237330834
211,1.0,9.28,-21.008010660649518,66.26576644027308
212,2.0,6.22,-9.820940175174345,80.21661607692137
213,2.0,6.22,-13.458656185980582,65.85718347167241
214,2.0,6.22,59.35629955907976,58.00434221744248
215,2.0,6.22,16.93399681414472,68.52967919039698
216,2.0,6.22,-42.82308837964233,42.00873630798389
217,2.0,6.22,16.81238476455523,68.49937767948485
218,2.0,6.22,-9.91339506870196,80.27477435307732
219,2.0,6.22,44.38827045474768,65.29084148156667
220,2.0,6.22,-9.943954209209547,80.29180649265906
221,2.0,6.22,-8.483353885138408,86.6757013763768
222,2.0,6.22,16.490962039229604,68.4266844211017
223,2.0,6.22,4.009228892945367,44.0540090136644
224,2.0,6.22,44.220620237413605,65.09310171282759
225,2.0,6.22,59.075813041117556,57.44871792315154
226,2.0,6.22,10.03104426167985,79.73964156781213
227,2.0,6.22,-23.074087139958486,42.39125881543419
228,2.0,6.22,-14.546574281523137,66.05166992303835
229,2.0,6.22,-23.37043854287285,42.44045923459613
230,2.0,6.22,-10.09775770195154,80.38325289265289
231,2.0,6.22,78.61311801537018,22.438044136445995
232,2.0,6.22,-39.602827175535175,43.26435955130373
233,2.0,6.22,-39.6576614711151,43.27874309595519
234,2.0,6.22,75.67618892603596,41.67216270395735
235,2.0,6.22,-14.897383364909613,64.88924454129055
236,2.0,6.22,4.444517422112055,88.04017027086842
237,2.0,6.22,-10.20626674104762,80.45212542800594
238,2.0,6.22,-40.23136984471418,43.47635946118396
239,2.0,6.22,-45.40919879543283,42.95635990462213
240,2.0,6.22,9.759750181996449,79.60164020889825
241,2.0,6.22,-11.196692558756194,76.37721620952988
242,2.0,6.22,-25.16426652618777,42.73750224077094
243,2.0,6.22,43.38811380544655,64.30131303924173
244,2.0,6.22,-45.945101727508394,43.175512927748464
245,2.0,6.22,43.29872238269212,64.21716940275773
246,2.0,6.22,75.42987151909661,40.85286045401938
247,2.0,6.22,39.50374798417143,41.48302201020458
248,2.0,6.22,54.29389428503679,35.8002271111923
249,2.0,6.22,-16.00025483982404,65.09232365445311
250,2.0,6.22,5.026505996874752,87.97700875774635
251,2.0,6.22,58.147062983039824,55.97571908325191
252,2.0,6.22,-38.422457565451616,40.94439325807903
253,2.0,6.22,-41.91564637598131,44.04654164353507
254,2.0,6.22,14.345882618471313,67.9585151309258
255,2.0,6.22,-26.874182010677337,43.05783229199531
256,2.0,6.22,38.353398137991924,41.14337856203264
257,2.0,6.22,-0.7989277504083774,44.009770073069475
258,2.0,6.22,-58.117871806687916,39.127251013145695
259,2.0,6.22,-10.506197534862626,80.67275198507433
260,2.0,6.22,-1.2447734536507282,44.013122811973325
261,2.0,6.22,-42.81369656386292,44.36586228944023
262,2.0,6.22,20.557743587660667,74.33029834971757
263,2.0,6.22,-10.567742637239178,80.70531947894786
264,2.0,6.22,13.651390571943077,67.82553593508482
265,2.0,6.22,52.3383511817682,34.93174277057946
266,2.0,6.22,-10.616106778563982,80.74623561183819
267,2.0,6.22,57.43353710564418,55.05754280608407
268,2.0,6.22,-40.47071670855602,41.57337655290019
269,2.0,6.22,-59.21571227997132,39.77630719287528
270,2.0,6.22,20.21670079508691,74.15399992329077
271,2.0,6.22,-43.98655939442997,44.80795382777805
272,2.0,6.22,74.58547008422201,38.942628800253374
273,2.0,6.22,-12.306921409240674,76.74890061290014
274,2.0,6.22,6.0042713335059785,87.84787859864555
275,2.0,6.22,-29.596900131729377,43.615983949974684
276,2.0,6.22,35.703383613995975,40.412148744113075
277,2.0,6.22,-18.190815657730756,65.54953399692312
278,2.0,6.22,35.45617260371803,40.34471093196633
279,2.0,6.22,50.56164305334583,34.207072235352975
280,2.0,6.22,56.786635686821526,54.32340254487682
281,2.0,6.22,41.408214147676546,62.72736125758405
282,2.0,6.22,56.70345608876626,54.2438310271416
283,2.0,6.22,-21.105667311906025,69.68550519683185
284,2.0,6.22,70.47325087328667,53.29850102641524
285,2.0,6.22,-18.801200979562278,66.97714056003488
286,2.0,6.22,-60.738582908179275,40.78386576109172
287,2.0,6.22,11.918664007786498,67.52518415869933
288,2.0,6.22,8.712580448155618,79.17093028050125
289,2.0,6.22,85.80577520601754,20.869601686163517
290,2.0,6.22,40.89073760460743,62.36873979107667
291,2.0,6.22,-21.581417774186274,69.84774188577684
292,2.0,6.22,19.33176423055219,73.74073461223445
293,2.0,6.22,-10.94045826341073,81.0238754802584
294,2.0,6.22,33.301120860323856,39.8135708962944
295,2.0,6.22,11.359184224942638,67.44584980123234
296,2.0,6.22,73.54123190647763,37.24506335480394
297,2.0,6.22,19.128634640398,73.6466993414861
298,2.0,6.22,48.18578815531575,33.31567642387736
299,2.0,6.22,55.754733759875364,53.31762834793267
300,2.0,6.22,-7.027786661833892,44.17208926398021
301,2.0,6.22,8.422183733750272,79.06956102733207
302,2.0,6.22,-13.248424468253454,77.10128881925071
303,2.0,6.22,40.1243207240387,61.88057113586084
304,2.0,6.22,-13.294066234602079,77.12493504214783
305,2.0,6.22,-20.150938031756905,67.33733603335735
306,2.0,6.22,-7.810694029552222,44.20640734800986
307,2.0,6.22,39.894697345195105,61.73867061456681
308,2.0,6.22,70.59874863418457,51.70832699350896
309,2.0,6.22,-8.22127875141791,44.228795874583156
310,2.0,6.22,39.70511017437303,61.63389259900976
311,2.0,6.22,-20.659077291223205,66.16593085980294
312,2.0,6.22,55.03148221974987,52.68118349300884
313,2.0,6.22,10.101970620937042,67.27256031311019
314,2.0,6.22,85.15740589413328,18.941325054117986
315,2.0,6.22,39.428678090427496,61.463660544806174
316,2.0,6.22,70.58814611501542,51.21003541531461
317,3.0,7.58,-37.10380375554798,42.5179063648965
318,3.0,7.58,-10.166660483439848,76.09426566983458
319,3.0,7.58,-13.497329760730967,65.8705889141443
320,3.0,7.58,-42.67040478685061,41.946731801774796
321,3.0,7.58,10.212342900679694,79.83035441451788
322,3.0,7.58,10.197518616425002,79.82516011919918
323,3.0,7.58,59.27117692075472,57.82012622331337
324,3.0,7.58,75.92477200632582,42.79887076179241
325,3.0,7.58,-10.418978476416308,76.15925237942649
326,3.0,7.58,42.61782369726949,42.498978144764756
327,3.0,7.58,-8.48373970570378,86.67964336306764
328,3.0,7.58,21.95251188467022,75.12040351501662
329,3.0,7.58,-8.439119931544608,86.6919500112968
330,3.0,7.58,3.938499186812441,88.0895299584946
331,3.0,7.58,3.969106358262669,88.08500654704397
332,3.0,7.58,3.621274203589971,44.04641138286816
333,3.0,7.58,56.558911663698346,36.8984297993566
334,3.0,7.58,56.41541410716563,36.832894060255526
335,3.0,7.58,9.955312761542368,79.69919616578427
336,3.0,7.58,-23.653832896685277,42.480100996126
337,3.0,7.58,2.7545035712202752,44.02681350000386
338,3.0,7.58,41.18433960160163,42.01203579306062
339,3.0,7.58,58.79443842771906,56.935991816688606
340,3.0,7.58,2.3764088961211796,44.02141371153675
341,3.0,7.58,-39.885580349203494,43.36005155370013
342,3.0,7.58,-39.948481992032015,43.382821704068654
343,3.0,7.58,-10.20626674104762,80.45212542800594
344,3.0,7.58,40.55673696949661,41.80748140990735
345,3.0,7.58,-10.237785333448693,80.47556801837652
346,3.0,7.58,15.283617491942554,68.15144933395942
347,3.0,7.58,9.731098145440136,79.59796480230087
348,3.0,7.58,58.49230863281341,56.46564005301231
349,3.0,7.58,-45.848950254368916,43.13038566554223
350,3.0,7.58,-15.779690822183477,66.28752626228602
351,3.0,7.58,-41.025630845243526,43.7337253839993
352,3.0,7.58,-10.331554699693926,80.53886863475952
353,3.0,7.58,-25.868552249735934,42.86587197624786
354,3.0,7.58,54.215080362163484,35.76183680963986
355,3.0,7.58,14.617929560202612,68.01278299882689
356,3.0,7.58,-7.603000462365129,86.90269294275195
357,3.0,7.58,77.12966715206103,20.897856220957127
358,3.0,7.58,14.371670197009205,67.9632755534215
359,3.0,7.58,9.462367353855509,79.4717690165027
360,3.0,7.58,-10.47283964937092,80.63639863874575
361,3.0,7.58,-16.570242421826485,65.19778799784095
362,3.0,7.58,-58.08514199080213,39.10521600597893
363,3.0,7.58,57.829918634414994,55.553854794437605
364,3.0,7.58,5.408755239680799,87.92865411958466
365,3.0,7.58,13.894350558351986,67.86838998845226
366,3.0,7.58,13.856806634552262,67.86583000538893
367,3.0,7.58,-19.81998915052623,69.25735852242398
368,3.0,7.58,57.6622046018754,55.33471690181625
369,3.0,7.58,13.677050852986929,67.83061372424702
370,3.0,7.58,-19.96687005587128,69.31303603668204
371,3.0,7.58,52.26683415862031,34.89719812375917
372,3.0,7.58,-12.088650558837045,76.67112860989732
373,3.0,7.58,-12.103271544433477,76.67687028976584
374,3.0,7.58,-10.632815991465302,80.76425579702226
375,3.0,7.58,-28.820914366316885,43.44473473043848
376,3.0,7.58,-17.71358742028161,66.71311038263957
377,3.0,7.58,-6.942427589276905,87.04640447838999
378,3.0,7.58,20.15205117514531,74.12073894996081
379,3.0,7.58,12.987826846566511,67.69932932737258
380,3.0,7.58,-29.426565146850447,43.57744147167824
381,3.0,7.58,-20.604846813367487,69.51624095604186
382,3.0,7.58,-18.09838502077822,66.7973976796044
383,3.0,7.58,-59.89198150134217,40.21540208485165
384,3.0,7.58,74.36045618185396,38.52833542919286
385,3.0,7.58,-3.978472418179317,44.05679724752854
386,3.0,7.58,-6.67153499126783,87.10180262419017
387,3.0,7.58,-10.793111639888094,80.89060925016943
388,3.0,7.58,-60.332825644831836,40.49613781620254
389,3.0,7.58,19.709008567429994,73.9161256419832
390,3.0,7.58,-60.51698921690915,40.61975068060691
391,3.0,7.58,19.62747793252495,73.86924420956935
392,3.0,7.58,-12.729998915890448,76.8956899156346
393,3.0,7.58,-12.744703468989764,76.90121406495129
394,3.0,7.58,-5.147823904082811,44.08693500592851
395,3.0,7.58,-31.259415171358018,43.986270227542676
396,3.0,7.58,-5.406647737287073,44.09723813563219
397,3.0,7.58,40.92571857755536,62.39834088404762
398,3.0,7.58,11.706080417780507,67.49002695186476
399,3.0,7.58,-43.23638205847517,42.50311032542198
400,3.0,7.58,6.735493861752661,87.73573765992525
401,3.0,7.58,-31.973187108985936,44.152999638208414
402,3.0,7.58,56.03124525807056,53.56333397539169
403,3.0,7.58,-19.56680433363409,65.88747705134354
404,3.0,7.58,73.5195825513304,37.21797763126074
405,3.0,7.58,70.57991468382541,52.39816021289667
406,3.0,7.58,-32.61421464787551,44.31776277782688
407,3.0,7.58,70.58819898435358,52.23251960478709
408,3.0,7.58,70.59053494703451,52.17707137726718
409,3.0,7.58,8.407605229312667,79.06371232526371
410,3.0,7.58,-33.14407641466145,44.449996937167064
411,3.0,7.58,70.60107043539523,51.93756603662927
412,3.0,7.58,-7.738897300007507,44.20521064912702
413,3.0,7.58,-5.795936273403885,87.26200946111037
414,3.0,7.58,-7.979918835604609,44.2176707876089
415,3.0,7.58,10.433035504250821,67.31559588250357
416,3.0,7.58,72.88409632008846,36.354554153032275
417,3.0,7.58,-22.593028900874216,70.24266292791638
418,3.0,7.58,8.191461163104222,78.99743106939037
419,3.0,7.58,-34.22354625093516,44.73017206572634
420,3.0,7.58,10.076963581234102,67.26591029745207
421,3.0,7.58,39.45923147621399,61.487672897320046
422,3.0,7.58,7.601064019503652,87.58476451383008
423,3.0,7.58,-21.008010660649518,66.26576644027308
424,4.0,8.01,43.567218296456595,42.843290375727015
425,4.0,8.01,75.98059555939618,43.19807396546618
426,4.0,8.01,17.015137090047624,68.54972005018128
427,4.0,8.01,-9.867154800701508,80.24573897503706
428,4.0,8.01,59.31112345229124,57.91973429579783
429,4.0,8.01,44.48297518538079,65.3810460910315
430,4.0,8.01,59.27558203659112,57.82442349505525
431,4.0,8.01,22.06166850961325,75.20134815601273
432,4.0,8.01,75.91292294023872,42.73982871749302
433,4.0,8.01,-43.31129070172473,42.17726109796769
434,4.0,8.01,75.88538008389799,42.60230632689313
435,4.0,8.01,4.071994741999505,44.061989025817134
436,4.0,8.01,42.28324699180278,42.38669088681131
437,4.0,8.01,-14.30768373348494,66.00831167643616
438,4.0,8.01,56.64579228416616,36.95510978807912
439,4.0,8.01,-10.066294134351761,80.35959928230758
440,4.0,8.01,-14.352830029842218,64.79494844356572
441,4.0,8.01,16.009197446480112,68.30918632069745
442,4.0,8.01,15.98311023327674,68.3051897529773
443,4.0,8.01,21.675531771200593,74.94933025910322
444,4.0,8.01,-39.43836453094859,43.220809092509725
445,4.0,8.01,58.82139281701703,57.00189521292824
446,4.0,8.01,78.45760774108311,22.260436494181878
447,4.0,8.01,58.73847524108377,56.86193520379169
448,4.0,8.01,4.429151446043765,88.04094464456279
449,4.0,8.01,55.46256694196551,36.349012858512076
450,4.0,8.01,21.40339832844454,74.79029480659325
451,4.0,8.01,-15.446044692279994,66.21834171409719
452,4.0,8.01,-56.45420732033325,38.19363911411575
453,4.0,8.01,-7.8721234616122695,86.8358890966907
454,4.0,8.01,75.4959964678141,41.076327001929606
455,4.0,8.01,-25.41513784306151,42.786957645539026
456,4.0,8.01,-46.033038803032376,43.212784027942945
457,4.0,8.01,-10.331554699693926,80.53886863475952
458,4.0,8.01,-25.83262572106116,42.857049689943494
459,4.0,8.01,-46.36813443872664,43.34501649734286
460,4.0,8.01,-57.2423981032049,38.62502281847371
461,4.0,8.01,43.06531422169352,64.01551891657914
462,4.0,8.01,-7.603000462365129,86.90269294275195
463,4.0,8.01,38.88090725347197,41.302723548893816
464,4.0,8.01,-0.1996800437411734,44.00286626503939
465,4.0,8.01,-16.328554341153207,65.15105889524042
466,4.0,8.01,-42.073240483122596,44.10412260291761
467,4.0,8.01,5.225347552033253,87.95260486636434
468,4.0,8.01,-16.533537320072597,65.1963393301308
469,4.0,8.01,42.72416295298206,63.72431023126556
470,4.0,8.01,14.074378197621428,67.90291748093378
471,4.0,8.01,-27.398390783804587,43.15630488077122
472,4.0,8.01,-7.318007757374772,86.96579818140022
473,4.0,8.01,75.0020226056366,39.795365970314165
474,4.0,8.01,52.71650854624385,35.091114110082636
475,4.0,8.01,37.43659168682605,40.883512700997464
476,4.0,8.01,74.88748624631233,39.55053160463135
477,4.0,8.01,-58.81821781279716,39.53910501464684
478,4.0,8.01,-17.328691244962695,65.35547892775234
479,4.0,8.01,52.04582417208085,34.80219253139994
480,4.0,8.01,51.88676263368489,34.73516006963437
481,4.0,8.01,5.836464631722643,87.87219318643663
482,4.0,8.01,-17.705214957572085,65.4367726952486
483,4.0,8.01,20.16713619764999,74.12511869921792
484,4.0,8.01,13.013363590757079,67.70470801654659
485,4.0,8.01,-12.306921409240674,76.74890061290014
486,4.0,8.01,-17.992030554768206,66.77409543842319
487,4.0,8.01,-12.378931677819427,76.76938097631636
488,4.0,8.01,-12.393590421835828,76.77502556056868
489,4.0,8.01,19.97551328880472,74.03254350027724
490,4.0,8.01,-10.746388993150495,80.8633894542677
491,4.0,8.01,35.394734378251634,40.33155093308343
492,4.0,8.01,-10.778118374456431,80.88592501072
493,4.0,8.01,8.888140159471046,79.23955470512747
494,4.0,8.01,74.20341015205668,38.250046013600915
495,4.0,8.01,-18.62244100952377,66.92351170589235
496,4.0,8.01,70.47325087328667,53.29850102641524
497,4.0,8.01,12.094374714970815,67.55591368286635
498,4.0,8.01,-21.269001780561496,69.7418733436977
499,4.0,8.01,-42.70871575749251,42.308080577707464
500,4.0,8.01,34.13691587189672,40.01159651353308
501,4.0,8.01,-6.369923401845186,87.15837134851209
502,4.0,8.01,56.29113607321013,53.83058388118888
503,4.0,8.01,56.26836922296494,53.80881219691801
504,4.0,8.01,73.78297243199161,37.594302193445586
505,4.0,8.01,-12.922602956686436,76.97481723335714
506,4.0,8.01,-10.926316762851252,81.02578371636825
507,4.0,8.01,-10.941336758732236,81.03038152359096
508,4.0,8.01,6.826854601375194,87.7220546182789
509,4.0,8.01,19.175641389788744,73.6691293079937
510,4.0,8.01,-6.113386328402524,87.2067679826027
511,4.0,8.01,8.508912033763627,79.0972443046486
512,4.0,8.01,48.09565860160875,33.27818086034573
513,4.0,8.01,-22.082097249369546,70.03546486137947
514,4.0,8.01,73.27861843272956,36.88736059104077
515,4.0,8.01,70.59113198219492,52.082315559583044
516,4.0,8.01,-13.277971948533647,77.11196153254727
517,4.0,8.01,-11.05710434852223,81.1400788972396
518,4.0,8.01,-5.841377882144811,87.25526012053375
519,4.0,8.01,18.731821489552075,73.48786337723645
520,4.0,8.01,85.36399155337492,19.441232234774734
521,4.0,8.01,70.60184634901184,51.69166562374174
522,4.0,8.01,-45.232648100179475,43.240363936625215
523,4.0,8.01,-11.109283087126293,81.20514849916073
524,4.0,8.01,30.971684978289332,39.28739510129323
525,4.0,8.01,7.510201891276482,87.60271446190596
526,4.0,8.01,8.133278719850761,78.97371094257542
